label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
C_discard_20	20	3.0	90	4795	60.01	100.00	26.4	39.2	43.1	0	0	0	1786855751.883	1786855756.945	1786855836.850
