t_rel	session_idx	ms	outcome
0.015	6	149.67	ok
0.013	5	152.44	ok
0.028	8	137.19	ok
0.011	4	209.75	ok
0.025	7	200.45	ok
0.001	0	224.84	ok
0.029	9	197.27	ok
0.035	10	216.07	ok
0.006	2	276.01	ok
0.055	12	266.44	ok
0.061	21	270.85	ok
0.058	17	277.23	ok
0.005	1	349.41	ok
0.06	19	299.34	ok
0.057	16	301.95	ok
0.007	3	382.65	ok
0.045	11	364.25	ok
0.066	25	343.57	ok
0.057	15	353.4	ok
0.077	31	338.47	ok
0.057	14	515.07	ok
0.078	34	493.88	ok
0.056	13	516.43	ok
0.081	36	492.39	ok
0.068	28	505.86	ok
0.078	33	496.23	ok
0.065	23	516.28	ok
0.073	30	509.06	ok
0.098	52	535.31	ok
0.085	41	549.1	ok
0.06	20	574.81	ok
0.066	26	568.98	ok
0.082	37	554.08	ok
0.059	18	577.14	ok
0.073	29	564.03	ok
0.077	32	559.9	ok
0.096	46	541.34	ok
0.098	50	540.14	ok
0.08	35	558.15	ok
0.065	22	574.06	ok
0.092	42	547.65	ok
0.095	43	544.94	ok
0.098	51	542.39	ok
0.066	24	575.05	ok
0.085	40	556.66	ok
0.096	45	546.06	ok
0.084	38	558.28	ok
0.084	39	558.12	ok
0.067	27	575.55	ok
0.097	48	563.14	ok
0.098	49	565.96	ok
0.097	47	567.12	ok
0.334	0	331.98	ok
0.348	5	320.34	ok
0.095	44	596.77	ok
0.348	4	346.59	ok
0.349	6	356.3	ok
0.339	2	370.66	ok
0.358	7	357.59	ok
0.364	9	352.29	ok
0.361	8	355.58	ok
0.355	1	362.78	ok
0.368	10	357.8	ok
0.39	3	338.35	ok
0.409	19	346.7	ok
0.391	17	364.71	ok
0.409	16	378.8	ok
0.408	12	380.39	ok
0.41	15	378.36	ok
0.402	21	390.15	ok
0.409	11	383.12	ok
0.572	14	256.1	ok
0.572	34	267.49	ok
0.41	25	459.56	ok
0.574	33	295.8	ok
0.573	13	299.83	ok
0.636	26	237.11	ok
0.573	36	307.66	ok
0.636	37	254.43	ok
0.634	52	256.83	ok
0.415	31	475.48	ok
0.582	30	315.62	ok
0.574	28	324.34	ok
0.635	20	263.41	ok
0.582	23	316.72	ok
0.639	22	259.62	ok
0.64	43	260.45	ok
0.638	50	275.82	ok
0.638	46	276.31	ok
0.637	18	277.67	ok
0.637	32	277.74	ok
0.641	51	275.58	ok
0.64	42	276.87	ok
0.639	35	279.4	ok
0.637	29	282.25	ok
0.641	24	278.23	ok
0.642	40	317.19	ok
0.643	27	316.06	ok
0.642	38	322.8	ok
0.643	39	322.65	ok
0.635	41	352.38	ok
0.642	45	361.12	ok
0.661	48	343.11	ok
0.668	0	345.03	ok
0.664	47	366.51	ok
0.664	49	379.99	ok
0.695	4	349.04	ok
0.717	8	327.84	ok
0.71	2	360.28	ok
0.681	5	389.37	ok
0.717	9	354.49	ok
0.755	19	316.08	ok
0.692	44	379.45	ok
0.716	7	356.1	ok
0.728	3	344.5	ok
0.705	6	368.15	ok
0.718	1	370.95	ok
0.726	10	364.63	ok
0.756	17	367.89	ok
0.789	15	339.62	ok
0.788	12	340.52	ok
0.792	21	337.32	ok
0.788	16	342.11	ok
0.905	14	244.35	ok
0.906	34	244.5	ok
0.891	31	259.45	ok
0.793	11	358.06	ok
0.87	25	281.55	ok
0.914	36	274.12	ok
0.908	33	282.39	ok
0.915	28	277.19	ok
0.91	13	284.92	ok
0.968	52	256.2	ok
0.918	30	306.83	ok
0.969	26	272.76	ok
0.97	37	272.84	ok
0.971	46	271.1	ok
0.969	20	276.01	ok
0.921	23	324.31	ok
0.971	32	311.2	ok
0.973	42	319.79	ok
0.972	50	322.89	ok
0.973	29	366.0	ok
1.004	48	383.0	ok
0.977	40	410.2	ok
0.971	18	416.43	ok
0.977	51	411.21	ok
0.974	43	414.79	ok
1.014	0	375.52	ok
0.972	35	417.34	ok
0.977	27	412.75	ok
0.977	38	414.01	ok
0.975	24	426.2	ok
0.987	41	427.97	ok
1.031	47	390.58	ok
1.003	45	418.84	ok
0.976	39	446.19	ok
1.051	8	372.14	ok
0.977	22	445.62	ok
1.044	4	379.33	ok
1.072	7	352.95	ok
1.071	9	354.49	ok
1.071	5	364.37	ok
1.073	3	363.13	ok
1.044	49	392.84	ok
1.073	6	364.05	ok
1.089	19	348.99	ok
1.124	17	316.84	ok
1.089	1	352.6	ok
1.07	2	371.3	ok
1.13	16	327.84	ok
1.072	44	386.71	ok
1.091	10	369.39	ok
1.129	12	353.77	ok
1.129	21	362.31	ok
1.151	11	356.88	ok
1.235	31	284.57	ok
1.239	14	288.21	ok
1.203	25	325.93	ok
1.129	15	402.17	ok
1.244	13	287.72	ok
1.239	34	292.51	ok
1.302	52	255.0	ok
1.252	28	305.26	ok
1.252	30	305.06	ok
1.254	23	302.93	ok
1.241	33	357.89	ok
1.303	26	296.26	ok
1.303	37	297.0	ok
1.302	20	297.7	ok
