t_rel	session_idx	ms	outcome
0.017	1	183.33	ok
0.029	3	182.97	ok
0.041	8	180.83	ok
0.001	0	225.76	ok
0.02	2	207.65	ok
0.029	4	200.26	ok
0.038	7	211.31	ok
0.042	9	240.1	ok
0.046	10	247.74	ok
0.049	16	245.24	ok
0.047	12	247.85	ok
0.036	6	273.15	ok
0.047	13	262.43	ok
0.035	5	280.58	ok
0.047	14	269.04	ok
0.08	23	245.83	ok
0.08	24	245.49	ok
0.1	27	327.8	ok
0.1	28	343.65	ok
0.058	18	389.74	ok
0.047	15	533.51	ok
0.046	11	535.34	ok
0.108	32	477.41	ok
0.091	25	495.09	ok
0.062	20	524.51	ok
0.069	22	517.57	ok
0.064	21	522.46	ok
0.091	26	499.67	ok
0.115	35	478.54	ok
0.13	45	467.1	ok
0.058	17	539.44	ok
0.121	40	476.82	ok
0.1	29	497.73	ok
0.061	19	537.14	ok
0.107	31	492.12	ok
0.101	30	527.4	ok
0.121	42	515.53	ok
0.112	34	526.48	ok
0.11	33	531.77	ok
0.131	47	514.07	ok
0.12	38	525.12	ok
0.334	0	311.28	ok
0.115	36	530.81	ok
0.13	46	516.32	ok
0.12	39	526.35	ok
0.124	44	523.18	ok
0.122	43	525.68	ok
0.133	50	515.01	ok
0.134	52	514.01	ok
0.131	48	517.79	ok
0.133	49	516.6	ok
0.134	51	515.91	ok
0.12	37	530.67	ok
0.121	41	536.38	ok
0.37	3	318.73	ok
0.369	5	325.25	ok
0.353	2	341.21	ok
0.351	1	343.97	ok
0.374	8	342.85	ok
0.372	7	347.7	ok
0.4	16	343.26	ok
0.37	4	378.1	ok
0.369	6	407.96	ok
0.38	14	405.26	ok
0.414	24	373.1	ok
0.38	9	416.07	ok
0.444	28	352.59	ok
0.414	23	385.58	ok
0.382	13	429.67	ok
0.581	15	230.85	ok
0.433	27	389.77	ok
0.585	32	238.45	ok
0.381	10	463.88	ok
0.399	12	446.73	ok
0.599	19	273.11	ok
0.597	45	287.26	ok
0.448	18	436.61	ok
0.586	20	298.76	ok
0.587	21	298.35	ok
0.593	35	292.23	ok
0.591	26	295.03	ok
0.598	40	288.3	ok
0.637	42	249.1	ok
0.582	11	317.65	ok
0.597	17	302.08	ok
0.598	29	304.18	ok
0.587	22	318.28	ok
0.586	25	339.09	ok
0.641	33	301.53	ok
0.648	50	295.07	ok
0.599	31	344.35	ok
0.645	47	298.85	ok
0.628	30	315.71	ok
0.647	39	313.13	ok
0.638	34	331.51	ok
0.649	48	368.2	ok
0.646	46	371.26	ok
0.646	36	371.88	ok
0.645	38	372.92	ok
0.648	43	371.04	ok
0.649	52	370.33	ok
0.65	51	369.55	ok
0.647	44	389.44	ok
0.653	37	384.46	ok
0.649	49	388.36	ok
0.694	2	343.84	ok
0.695	1	343.49	ok
0.717	8	321.7	ok
0.703	3	350.06	ok
0.8	23	255.68	ok
0.787	24	268.74	ok
0.702	5	353.71	ok
0.658	41	404.63	ok
0.811	13	251.21	ok
0.777	6	285.4	ok
0.668	0	395.22	ok
0.786	14	277.62	ok
0.748	4	315.81	ok
0.743	16	320.77	ok
0.72	7	345.15	ok
0.797	28	304.95	ok
0.796	9	321.36	ok
0.845	10	273.07	ok
0.885	18	240.31	ok
0.823	27	328.63	ok
0.921	20	240.24	ok
0.924	11	253.72	ok
0.939	35	255.94	ok
0.92	15	275.61	ok
0.925	21	270.74	ok
0.939	40	256.16	ok
0.924	26	272.03	ok
0.932	19	264.53	ok
0.846	12	350.7	ok
0.925	25	272.05	ok
0.919	32	278.57	ok
0.943	31	259.73	ok
0.932	29	271.67	ok
0.94	17	263.47	ok
0.93	22	280.13	ok
0.94	45	274.7	ok
0.971	42	252.35	ok
0.962	30	261.81	ok
0.972	34	256.88	ok
0.982	50	258.55	ok
0.975	33	266.58	ok
1.017	48	325.45	ok
1.018	38	324.6	ok
1.018	46	325.3	ok
0.978	47	364.83	ok
1.018	36	325.65	ok
1.038	49	306.18	ok
1.019	51	324.7	ok
1.038	1	305.72	ok
1.051	8	316.6	ok
1.019	43	355.67	ok
1.019	52	381.35	ok
1.037	44	364.11	ok
1.056	5	345.87	ok
1.111	6	292.78	ok
1.076	16	327.63	ok
1.065	7	339.19	ok
1.081	4	323.29	ok
1.063	0	342.25	ok
1.062	41	343.41	ok
0.98	39	425.82	ok
1.038	2	370.68	ok
1.037	37	371.99	ok
1.13	14	300.35	ok
1.125	24	305.44	ok
1.053	3	377.37	ok
1.129	9	301.94	ok
1.133	23	298.15	ok
1.13	28	303.73	ok
1.145	13	289.09	ok
1.156	27	283.53	ok
1.179	10	263.71	ok
1.197	12	246.8	ok
1.258	26	185.79	ok
1.26	20	188.71	ok
1.253	32	206.99	ok
1.218	18	273.52	ok
1.26	21	249.74	ok
1.259	25	262.6	ok
1.267	15	280.35	ok
1.266	19	281.31	ok
1.277	31	270.22	ok
1.263	22	287.32	ok
1.277	17	300.78	ok
1.267	29	310.7	ok
1.343	47	241.23	ok
1.318	50	271.64	ok
1.31	42	290.77	ok
1.371	49	229.29	ok
1.308	33	292.61	ok
1.351	48	250.48	ok
1.298	30	303.29	ok
1.352	38	249.71	ok
1.281	45	320.57	ok
1.273	40	329.2	ok
1.372	1	230.17	ok
1.273	35	329.05	ok
1.352	36	251.3	ok
1.375	43	228.49	ok
1.401	44	202.23	ok
1.305	34	298.43	ok
1.351	46	252.57	ok
1.26	11	343.48	ok
1.401	52	224.33	ok
1.353	51	272.23	ok
1.384	8	282.64	ok
1.402	5	266.59	ok
1.404	7	270.77	ok
1.406	0	285.25	ok
1.409	37	283.94	ok
1.406	39	292.92	ok
1.415	4	284.69	ratelimited
1.41	16	289.24	ok
1.431	3	268.87	ok
1.463	9	254.51	ok
1.409	2	313.52	ok
1.444	6	279.56	ok
1.406	41	318.27	ok
1.467	28	262.26	ok
1.467	23	263.19	ok
1.478	13	251.5	ok
1.468	14	290.67	ok
1.467	24	299.93	ok
1.499	27	273.46	ok
1.513	10	259.61	ok
1.552	18	222.09	ok
1.53	12	243.68	ok
1.587	32	205.16	ok
