t_rel	session_idx	ms	outcome
0.032	6	182.85	ok
0.033	7	205.16	ok
0.008	2	245.93	ok
0.001	0	294.91	ok
0.026	4	271.27	ok
0.048	14	318.38	ok
0.035	12	331.09	ok
0.034	9	332.25	ok
0.034	8	332.66	ok
0.029	5	338.21	ok
0.034	10	335.95	ok
0.035	11	387.41	ok
0.035	13	439.35	ok
0.068	20	428.09	ok
0.013	3	483.01	ok
0.05	15	446.98	ok
0.084	28	414.18	ok
0.072	21	430.79	ok
0.055	19	448.07	ok
0.083	26	421.09	ok
0.051	17	455.04	ok
0.006	1	500.37	ok
0.05	16	463.9	ok
0.083	27	431.12	ok
0.075	22	443.76	ok
0.089	35	430.63	ok
0.076	24	461.59	ok
0.085	29	460.61	ok
0.051	18	496.8	ok
0.085	30	469.58	ok
0.076	23	513.89	ok
0.077	25	513.87	ok
0.1	39	491.21	ok
0.091	36	501.54	ok
0.101	43	506.55	ok
0.085	31	553.05	ok
0.102	46	537.04	ok
0.097	38	550.59	ok
0.086	34	608.4	ok
0.107	51	588.54	ok
0.086	32	612.68	ok
0.342	2	360.67	ok
0.101	44	606.01	ok
0.086	33	622.51	ok
0.361	4	349.67	ok
0.102	47	632.51	ok
0.475	13	292.71	ok
0.368	9	400.23	ok
0.103	49	668.27	ok
0.367	5	404.94	ok
0.369	7	403.8	ok
0.366	6	406.42	ok
0.368	12	405.09	ok
0.367	8	406.85	ok
0.103	48	675.71	ok
0.117	52	662.04	ok
0.422	11	357.72	ok
0.496	20	284.6	ok
0.103	50	677.18	ok
0.1	40	684.66	ok
0.498	28	301.09	ok
0.496	3	302.94	ok
0.338	0	461.91	ok
0.092	37	708.81	ok
0.37	10	431.0	ok
0.381	14	424.24	ok
0.503	19	302.13	ok
0.102	45	703.91	ok
0.504	26	313.63	ok
0.506	17	313.91	ok
0.1	41	724.38	ok
0.101	42	724.64	ok
0.497	15	332.58	ok
0.52	35	314.05	ok
0.506	1	328.33	ok
0.515	27	319.86	ok
0.546	29	304.35	ok
0.514	16	335.97	ok
0.519	22	331.38	ok
0.503	21	356.43	ok
0.548	18	312.36	ok
0.59	23	277.68	ok
0.538	24	329.9	ok
0.555	30	314.98	ok
0.591	25	301.07	ok
0.591	39	305.12	ok
0.648	38	279.95	ok
0.695	34	233.09	ok
0.593	36	335.45	ok
0.608	43	321.11	ok
0.639	46	298.18	ok
0.698	32	244.82	ok
0.695	51	249.67	ok
0.709	33	246.35	ok
0.703	2	253.71	ok
0.639	31	318.08	ok
0.708	44	249.23	ok
0.735	47	242.53	ok
0.711	4	279.2	ok
0.772	5	218.69	ok
0.768	9	225.17	ok
0.773	7	247.87	ok
0.771	49	259.58	ok
0.774	12	257.64	ok
0.781	50	264.82	ok
0.773	6	274.58	ok
0.779	52	268.67	ok
0.778	48	270.07	ok
0.78	11	276.03	ok
0.774	8	308.68	ok
0.806	45	277.44	ok
0.805	14	279.47	ok
0.785	40	301.03	ok
0.802	10	286.28	ok
0.808	13	301.38	ok
0.831	15	279.21	ok
0.839	1	271.13	ok
0.832	28	279.11	ok
0.839	17	271.93	ok
0.8	0	311.62	ok
0.829	20	282.52	ok
0.825	41	286.87	ok
0.826	42	286.62	ok
0.83	3	282.02	ok
0.801	37	311.98	ok
0.842	19	291.59	ok
0.848	27	285.61	ok
0.837	26	300.18	ok
0.85	16	287.37	ok
0.86	21	326.1	ok
0.879	29	308.28	ok
0.854	35	359.39	ok
0.853	22	360.59	ok
0.923	23	477.92	ok
0.924	25	477.76	ok
0.881	18	521.84	ok
0.928	36	483.21	ok
0.973	46	438.97	ok
0.888	30	524.6	ok
1.135	10	282.21	ok
1.115	50	302.19	ok
1.033	32	384.99	ok
1.042	33	376.18	ok
1.108	8	311.06	ok
1.139	45	279.57	ok
1.101	9	317.59	ok
1.072	47	347.56	ok
1.107	5	312.1	ok
1.116	48	304.04	ok
0.871	24	548.35	ok
1.118	40	301.88	ok
1.109	12	311.32	ok
0.981	38	439.34	ok
1.108	49	312.89	ok
1.037	51	383.59	ok
0.978	31	443.68	ok
1.106	6	315.38	ok
1.041	44	380.97	ok
1.045	4	378.06	ok
0.941	43	481.99	ok
1.134	37	289.74	ok
1.116	11	307.76	ok
1.106	7	317.93	ok
1.142	14	282.8	ok
1.113	52	312.35	ok
1.036	34	390.29	ok
1.037	2	390.41	ok
0.928	39	499.32	ok
1.134	0	293.8	ok
1.164	3	330.09	ok
1.165	42	332.36	ok
1.164	15	351.94	ok
1.173	17	356.64	ok
1.176	19	354.72	ok
1.182	27	349.21	ok
1.174	1	357.25	ok
1.165	41	377.53	ok
1.143	13	399.59	ok
1.173	20	370.34	ok
1.184	16	363.53	ok
1.402	25	163.7	ok
1.214	22	352.24	ok
1.173	26	393.82	ok
1.194	21	397.17	ok
1.173	28	420.13	ok
1.213	35	385.99	ok
1.401	23	198.45	ok
1.412	46	194.88	ok
1.213	29	396.23	ok
1.421	51	211.21	ok
1.403	18	229.36	ok
1.418	33	220.63	ok
1.419	47	220.1	ok
1.418	32	225.55	ok
1.423	43	220.17	ok
1.411	36	239.72	ok
1.421	38	234.13	ok
1.42	24	237.01	ok
1.422	44	235.44	ok
1.427	2	233.79	ok
1.413	30	251.35	ok
1.423	4	242.07	ok
1.447	5	245.3	ok
1.427	34	269.16	ok
1.442	49	256.09	ok
1.498	42	212.1	ratelimited
1.451	11	267.96	ok
1.452	40	267.63	ok
1.441	8	290.58	ok
1.449	48	282.82	ok
1.428	39	304.86	ok
1.475	14	262.59	ok
1.422	31	316.14	ok
