t_rel	session_idx	ms	outcome
0.021	2	180.87	ok
0.024	3	196.38	ok
0.001	0	222.79	ok
0.007	1	238.87	ok
0.03	8	215.73	ok
0.03	7	233.26	ok
0.028	5	241.96	ok
0.031	10	245.11	ok
0.032	11	244.59	ok
0.028	6	248.39	ok
0.037	15	247.32	ok
0.033	14	312.86	ok
0.031	9	315.57	ok
0.046	20	300.7	ok
0.032	12	314.12	ok
0.038	17	308.64	ok
0.045	18	322.65	ok
0.052	24	347.61	ok
0.046	21	354.31	ok
0.047	23	354.62	ok
0.047	22	355.59	ok
0.038	16	364.94	ok
0.033	13	370.39	ok
0.045	19	358.07	ok
0.066	27	355.18	ok
0.068	30	364.82	ok
0.079	33	359.63	ok
0.067	28	375.66	ok
0.057	25	386.2	ok
0.067	29	379.3	ok
0.088	34	358.82	ok
0.09	35	357.65	ok
0.057	26	390.63	ok
0.027	4	433.13	ok
0.068	31	392.92	ok
0.069	32	397.73	ok
0.095	36	389.04	ok
0.11	42	404.62	ok
0.109	41	409.11	ok
0.104	38	476.66	ok
0.108	40	483.33	ok
0.11	44	481.55	ok
0.114	45	480.08	ok
0.103	37	518.14	ok
0.354	2	270.03	ok
0.334	0	289.71	ok
0.364	8	260.74	ok
0.364	7	260.55	ok
0.34	1	284.45	ok
0.11	43	514.95	ok
0.123	52	502.57	ok
0.358	3	269.1	ok
0.117	47	509.61	ok
0.122	50	505.37	ok
0.122	49	506.26	ok
0.106	39	525.41	ok
0.121	48	513.12	ok
0.117	46	518.22	ok
0.366	12	277.69	ok
0.363	6	280.79	ok
0.365	10	278.87	ok
0.123	51	521.16	ok
0.365	11	302.07	ok
0.363	5	304.39	ok
0.366	14	301.43	ok
0.364	9	303.6	ok
0.4	24	323.53	ok
0.402	23	322.07	ok
0.372	17	352.44	ok
0.373	15	351.57	ok
0.381	20	344.29	ok
0.378	18	347.06	ok
0.403	13	322.99	ok
0.403	16	323.6	ok
0.401	21	347.54	ok
0.422	27	327.08	ok
0.402	22	357.12	ok
0.404	19	384.28	ok
0.447	29	344.45	ok
0.439	33	352.81	ok
0.443	25	352.87	ok
0.442	28	354.41	ok
0.433	30	364.71	ok
0.46	4	339.82	ok
0.447	34	352.98	ok
0.448	35	376.33	ok
0.457	26	369.57	ok
0.467	32	368.76	ok
0.514	42	325.54	ok
0.461	31	390.29	ok
0.484	36	384.92	ok
0.518	41	351.42	ok
0.591	40	285.68	ok
0.581	38	297.67	ok
0.595	45	285.81	ok
0.632	39	276.82	ok
0.622	37	287.47	ok
0.635	48	275.89	ok
0.628	50	282.98	ok
0.628	49	282.91	ok
0.626	52	285.85	ok
0.592	44	335.39	ok
0.627	47	301.55	ok
0.67	0	262.69	ok
0.625	43	310.57	ok
0.635	46	303.55	ok
0.688	2	251.1	ok
0.697	5	281.95	ok
0.644	51	335.24	ok
0.674	1	305.77	ok
0.696	6	283.59	ok
0.698	7	311.88	ok
0.699	12	327.44	ok
0.694	3	332.57	ok
0.698	9	365.42	ok
0.726	18	338.36	ok
0.697	8	381.62	ok
0.698	10	381.11	ok
0.734	24	346.12	ok
0.735	23	354.85	ok
0.739	16	351.8	ok
0.7	14	391.24	ok
0.738	13	353.22	ok
0.724	17	368.0	ok
0.755	27	356.24	ok
0.791	29	320.75	ok
0.788	19	324.54	ok
0.725	20	394.24	ok
0.725	15	395.14	ok
0.792	33	337.72	ok
0.699	11	432.44	ok
0.76	22	380.74	ok
0.748	21	403.69	ok
0.796	25	356.24	ok
0.797	28	363.26	ok
0.8	4	368.05	ok
0.797	30	371.12	ok
0.8	34	368.55	ok
0.836	32	360.79	ok
0.849	42	351.26	ok
0.869	36	354.15	ok
0.824	35	399.81	ok
0.827	26	400.9	ok
0.87	41	358.14	ok
0.925	40	324.85	ok
0.851	31	398.64	ok
0.921	38	330.14	ok
0.928	45	325.13	ok
0.927	44	332.96	ok
0.961	47	311.59	ok
0.958	43	313.9	ok
0.959	52	325.17	ok
0.962	49	322.63	ok
0.957	37	335.85	ok
0.964	50	331.7	ok
0.979	51	329.09	ok
0.969	46	340.19	ok
1.005	0	310.81	ok
0.986	48	348.91	ok
0.966	39	370.29	ok
1.021	2	315.54	ok
1.03	6	312.98	ok
1.008	1	335.11	ok
1.03	5	339.81	ok
1.031	7	341.47	ok
1.064	18	309.61	ok
1.031	3	358.36	ok
1.08	24	314.48	ok
1.091	14	313.68	ok
1.063	9	344.16	ok
1.079	10	329.59	ok
1.033	12	376.38	ok
1.092	17	325.87	ok
1.09	23	329.62	ok
1.079	8	347.47	ok
1.091	16	341.01	ok
1.119	20	326.61	ok
1.092	13	361.52	ok
1.111	27	356.24	ok
1.12	15	351.35	ok
1.121	19	350.44	ok
1.13	33	343.79	ok
1.16	28	346.77	ok
1.132	11	375.58	ok
1.125	29	383.02	ok
1.152	21	356.35	ok
1.14	22	375.7	ok
1.197	32	344.41	ok
1.2	42	342.1	ok
1.224	36	320.12	ok
1.228	26	316.67	ok
1.168	4	379.08	ok
1.169	30	394.79	ok
1.169	34	395.02	ok
1.224	35	342.55	ok
1.261	45	320.67	ok
1.25	31	339.16	ok
1.254	38	335.76	ok
1.228	41	362.29	ok
