t_rel	session_idx	ms	outcome
1.358	11	244.31	ok
1.373	17	236.23	ok
1.372	152	237.29	ok
1.404	41	205.66	ok
1.355	147	255.62	ok
1.301	129	309.7	ok
1.321	132	289.92	ok
1.358	146	253.96	ok
1.307	123	306.2	ok
1.335	138	278.33	ok
1.363	149	252.5	ok
1.444	65	186.03	ok
1.426	53	204.45	ok
1.322	135	309.07	ok
1.38	153	250.98	ok
1.373	20	257.44	ok
1.439	44	192.16	ok
1.44	59	195.47	ok
1.467	35	168.42	ok
1.437	50	198.67	ok
1.465	26	172.92	ok
1.385	28	256.46	ok
1.429	46	212.79	ok
1.491	158	153.3	ok
1.461	74	183.56	ok
1.449	23	197.97	ok
1.491	38	156.19	ok
1.457	68	191.16	ok
1.492	29	157.59	ok
1.421	49	237.65	ok
1.36	13	298.95	ok
1.425	55	234.06	ok
1.356	6	306.74	ok
1.337	141	329.33	ok
1.339	3	330.53	ok
1.372	18	297.4	ok
1.422	48	247.15	ok
1.363	9	308.73	ok
1.433	43	238.83	ok
1.447	51	226.8	ok
1.362	19	314.88	ok
1.434	61	249.04	ok
1.365	151	318.53	ok
1.365	144	318.12	ok
1.381	154	302.68	ok
1.451	64	233.11	ok
1.373	21	311.69	ok
1.372	31	313.41	ok
1.402	150	283.06	ok
1.429	45	256.56	ok
1.498	12	187.86	ok
1.451	70	235.16	ok
1.506	39	179.79	ok
1.497	89	190.25	ok
1.512	15	176.04	ok
1.494	32	194.94	ok
1.514	33	180.49	ok
1.513	72	190.15	ok
1.527	66	180.14	ok
1.521	95	187.6	ok
1.531	56	179.26	ok
1.528	75	204.3	ok
1.46	73	284.8	ok
1.463	76	282.03	ok
1.526	156	218.97	ok
1.399	34	362.0	ok
1.533	36	248.96	ok
1.514	30	268.44	ok
1.529	24	253.97	ok
1.529	60	254.74	ok
1.577	104	227.88	ok
1.533	94	271.81	ok
1.522	77	283.82	ok
1.496	67	313.23	ok
1.433	58	375.93	ok
1.531	40	279.72	ratelimited
1.551	100	259.8	ok
1.532	97	279.31	ok
1.537	155	278.4	ok
1.638	131	185.19	ok
1.511	81	312.38	ok
1.536	85	290.4	ok
1.556	71	271.66	ok
1.559	62	268.29	ok
1.621	122	206.29	ok
1.685	8	142.91	ok
1.555	101	272.53	ok
1.671	140	156.61	ok
1.655	134	172.57	ok
1.534	80	293.73	ok
1.539	57	289.14	ok
1.533	92	295.01	ok
1.591	113	237.65	ok
1.53	87	297.92	ok
1.532	96	296.31	ok
1.535	159	293.5	ok
1.521	86	308.57	ok
1.53	84	299.73	ok
1.531	83	299.05	ok
1.635	128	195.66	ok
1.527	54	304.42	ok
1.542	90	291.28	ok
1.596	115	237.87	ok
1.617	124	217.35	ok
1.591	109	247.33	ok
1.694	143	148.23	ok
1.563	98	279.54	ok
1.696	146	146.32	ok
1.676	137	166.69	ok
1.591	116	251.58	ok
1.541	47	302.56	ok
1.594	119	249.58	ok
1.589	110	254.73	ok
1.446	37	398.48	ok
1.622	125	224.32	ok
1.595	111	250.82	ok
1.529	88	318.57	ok
1.601	79	247.44	ok
1.595	107	256.55	ok
1.568	106	283.29	ok
1.499	91	353.31	ok
1.476	25	378.0	ratelimited
1.684	2	171.55	ok
1.691	14	164.31	ok
1.692	11	168.29	ok
1.691	5	172.44	ok
1.532	69	332.36	ok
1.596	112	271.23	ok
1.612	120	258.85	ok
1.536	99	336.73	ok
1.707	20	168.12	ok
1.701	149	174.82	ok
1.712	17	165.25	ok
1.486	157	391.15	ratelimited
1.712	152	166.2	ok
1.628	127	252.92	ok
1.604	82	277.5	ok
1.66	136	222.2	ok
1.534	93	349.01	ok
1.539	42	344.65	ok
1.537	78	347.47	ok
1.539	63	346.5	ok
1.632	126	254.1	ok
1.562	102	329.36	ok
1.636	129	255.94	ok
1.537	27	355.18	ok
1.64	123	252.19	ok
1.6	117	292.44	ok
1.568	105	325.18	ok
1.612	121	281.47	ok
1.578	103	315.63	ok
1.738	41	157.4	ok
1.655	135	241.17	ok
1.655	132	241.8	ok
1.646	130	251.68	ok
1.603	108	298.67	ok
1.617	114	284.77	ok
1.668	138	235.66	ok
1.772	50	133.52	ok
1.671	141	235.64	ok
1.759	53	152.07	ok
1.673	1	238.93	ok
1.675	142	237.64	ok
1.686	4	226.82	ok
1.692	147	227.92	ok
1.674	3	245.55	ratelimited
1.688	148	235.79	ok
1.699	144	233.66	ok
1.697	9	235.93	ratelimited
1.689	6	243.81	ok
1.694	10	243.08	ok
1.671	0	268.21	ok
1.666	139	277.43	ok
1.675	145	270.25	ok
1.698	16	252.12	ok
1.654	133	295.7	ok
1.601	118	355.77	ok
1.698	151	259.39	ok
1.711	18	256.65	ok
1.774	59	198.57	ok
1.755	49	226.94	ok
1.701	13	281.1	ok
1.781	44	216.83	ok
1.719	28	282.46	ok
1.762	55	239.51	ok
1.689	7	313.01	ok
1.702	22	300.07	ok
1.771	52	231.96	ok
1.705	19	298.35	ok
1.708	31	295.17	ok
1.767	43	237.29	ok
1.778	65	227.75	ok
1.792	23	213.43	ok
1.769	46	238.68	ok
1.715	154	294.59	ok
1.799	26	216.14	ok
1.761	34	258.6	ok
1.784	70	245.5	ok
1.791	68	241.4	ok
1.781	61	251.97	ok
1.809	58	223.96	ok
1.829	67	204.08	ok
1.785	64	250.23	ok
1.794	73	243.61	ok
1.853	91	184.26	ok
1.854	25	189.65	ok
1.863	88	181.4	ok
1.865	40	179.79	ok
1.872	85	176.6	ok
1.797	76	252.83	ok
1.868	94	182.17	ok
1.845	37	205.11	ok
1.706	21	348.22	ok
