t_rel	session_idx	ms	outcome
0.028	4	254.03	ok
0.027	3	257.14	ok
0.031	5	260.56	ok
0.009	1	308.94	ok
0.052	7	291.22	ok
0.012	2	340.58	ok
0.062	13	314.21	ok
0.058	8	318.79	ok
0.004	0	372.52	ok
0.059	11	320.68	ok
0.043	6	360.41	ok
0.059	10	344.76	ok
0.062	12	342.5	ok
0.062	15	381.25	ok
0.062	14	382.03	ok
0.058	9	393.24	ok
0.095	23	393.53	ok
0.082	17	436.22	ok
0.095	24	427.25	ok
0.084	19	441.53	ok
0.089	21	437.34	ok
0.116	28	441.35	ok
0.12	29	440.59	ok
0.141	38	434.91	ok
0.07	16	510.74	ok
0.084	18	499.53	ok
0.127	31	458.67	ok
0.088	20	497.71	ok
0.102	26	484.75	ok
0.092	22	494.16	ok
0.096	25	490.95	ok
0.103	27	540.54	ok
0.126	30	520.76	ok
0.142	39	511.13	ok
0.136	36	521.4	ok
0.141	37	547.18	ok
0.144	42	544.52	ok
0.135	35	589.76	ok
0.147	47	577.97	ok
0.128	32	598.63	ok
0.133	34	593.71	ok
0.148	48	581.9	ok
0.145	44	585.58	ok
0.153	50	578.01	ok
0.153	49	578.87	ok
0.342	1	390.12	ok
0.142	40	593.24	ok
0.145	45	590.77	ok
0.38	4	357.24	ok
0.128	33	609.24	ok
0.353	2	384.55	ok
0.144	43	593.84	ok
0.143	41	596.8	ok
0.377	0	366.64	ok
0.154	52	590.73	ok
0.146	46	601.99	ok
0.153	51	597.27	ok
0.386	7	370.64	ok
0.395	13	361.8	ok
0.382	5	375.17	ok
0.391	8	366.52	ok
0.361	3	397.63	ok
0.404	10	369.37	ok
0.396	11	378.81	ok
0.403	6	374.96	ok
0.404	12	374.42	ok
0.444	15	358.09	ok
0.444	14	377.7	ok
0.489	23	338.87	ok
0.526	21	310.27	ok
0.452	9	384.87	ok
0.519	17	318.49	ok
0.557	28	286.76	ok
0.526	19	324.99	ok
0.576	38	283.47	ok
0.581	16	282.96	ok
0.586	26	278.08	ok
0.586	20	279.1	ok
0.561	29	305.41	ok
0.523	24	343.33	ok
0.583	18	285.11	ok
0.647	30	259.51	ok
0.587	25	319.74	ok
0.586	31	321.65	ok
0.587	22	320.59	ok
0.644	27	273.78	ok
0.657	36	268.67	ok
0.688	37	239.3	ok
0.653	39	279.13	ok
0.726	32	238.32	ok
0.726	47	242.56	ok
0.689	42	281.58	ok
0.732	49	270.35	ok
0.724	35	277.93	ok
0.73	48	272.87	ok
0.727	34	275.94	ok
0.73	44	272.93	ok
0.731	50	272.01	ok
0.733	1	275.34	ok
0.737	4	271.09	ratelimited
0.736	40	276.43	ok
0.736	45	277.22	ok
0.743	0	272.42	ok
0.738	2	292.92	ok
0.737	33	293.45	ok
0.739	41	291.59	ok
0.745	52	287.59	ok
0.738	43	302.1	ok
0.748	46	296.3	ok
0.758	5	298.61	ok
0.757	7	304.11	ok
0.757	13	314.11	ok
0.751	51	335.4	ok
0.778	6	314.48	ok
0.758	8	362.77	ok
0.759	3	362.93	ok
0.773	10	348.89	ok
0.822	14	316.95	ok
0.837	9	345.38	ok
0.779	12	404.01	ok
0.775	11	407.8	ok
0.852	17	339.65	ok
0.866	24	326.37	ok
0.915	16	293.73	ok
0.891	28	317.87	ok
0.802	15	406.58	ok
0.86	19	349.1	ok
0.828	23	381.77	ok
0.919	20	290.15	ok
0.91	38	302.92	ok
0.919	31	295.33	ok
0.921	25	293.65	ok
0.861	21	353.4	ok
0.917	18	301.69	ok
0.894	29	329.12	ok
0.977	27	246.2	ok
0.92	26	303.66	ok
0.981	30	242.91	ok
0.921	22	302.64	ok
1.023	42	200.82	ok
1.059	47	173.65	ok
0.986	39	255.51	ok
0.99	36	251.67	ok
1.06	32	182.45	ok
1.059	35	183.14	ok
1.026	37	217.62	ok
1.063	48	198.59	ok
1.062	34	211.13	ok
1.064	44	220.51	ok
1.07	45	233.65	ok
1.065	50	240.07	ok
1.071	4	243.09	ok
1.067	1	255.06	ok
1.071	33	251.24	ok
1.067	49	261.4	ok
1.072	43	256.76	ok
1.079	52	259.98	ok
1.072	40	267.41	ok
1.072	2	267.33	ok
1.09	7	257.22	ok
1.077	0	270.77	ok
1.078	41	274.12	ok
1.086	51	266.34	ok
1.091	13	262.12	ok
1.091	5	267.99	ok
1.091	46	267.91	ok
1.156	14	213.29	ok
1.112	6	267.34	ok
1.122	3	261.31	ratelimited
1.122	10	260.91	ok
1.182	9	205.28	ok
1.121	8	268.18	ok
1.183	11	208.73	ok
1.192	17	200.01	ok
1.183	12	209.35	ok
1.2	24	197.82	ok
1.209	23	198.87	ok
1.209	19	199.36	ok
1.227	29	209.87	ok
1.209	15	228.78	ok
1.243	38	194.59	ok
1.224	28	220.78	ok
1.215	21	238.0	ok
1.254	25	202.09	ok
1.252	31	206.85	ok
1.25	16	217.7	ok
1.251	18	216.97	ok
1.253	20	223.19	ok
1.312	27	167.29	ok
1.356	42	127.62	ratelimited
1.36	37	124.71	ok
1.255	26	229.23	ok
1.256	22	229.61	ok
1.318	30	177.6	ok
1.32	39	200.19	ok
1.324	36	206.94	ok
1.397	44	143.0	ok
1.398	50	142.11	ratelimited
1.393	32	147.41	ok
1.393	35	148.13	ok
1.401	49	141.9	ok
1.406	2	148.95	ok
1.404	45	172.87	ok
1.392	47	190.1	ok
1.399	34	197.21	ok
1.397	48	201.58	ok
1.405	40	197.55	ok
1.406	43	205.72	ok
1.41	0	201.19	ok
1.42	51	192.17	ok
1.405	33	207.39	ok
1.404	4	208.67	ok
1.4	1	215.56	ok
1.412	41	214.59	ok
1.454	8	172.2	ok
1.424	13	202.7	ok
1.457	10	188.92	ok
1.425	5	221.27	ratelimited
1.424	7	222.54	ok
1.521	12	156.58	ok
1.412	52	267.72	ok
1.52	11	160.8	ok
1.425	46	256.67	ok
1.445	6	236.89	ok
1.456	3	246.14	ok
1.503	14	201.11	ok
1.522	9	183.93	ok
1.526	17	181.14	ok
1.578	38	129.36	ok
1.533	24	179.4	ok
1.543	23	169.69	ok
1.558	28	155.59	ok
1.543	19	170.56	ok
1.552	21	161.73	ok
1.553	15	161.46	ok
1.586	18	152.05	ok
1.587	31	151.5	ok
1.589	26	159.63	ok
1.589	22	159.43	ok
1.562	29	186.22	ok
1.587	16	164.02	ok
1.648	27	103.29	ok
1.588	25	164.61	ok
1.586	20	166.17	ok
1.654	39	99.11	ok
1.653	30	110.42	ok
1.658	36	119.4	ok
1.696	37	91.66	ok
1.692	42	120.78	ok
1.731	44	142.14	ok
1.737	45	144.08	ok
1.739	4	142.26	ok
1.738	40	143.42	ok
1.727	32	154.63	ok
1.732	34	149.9	ok
1.73	48	153.88	ok
1.726	47	163.46	ok
1.726	35	164.34	ok
1.744	0	149.08	ok
1.734	1	160.86	ok
1.734	49	176.32	ok
1.739	43	171.94	ok
1.739	33	173.5	ok
1.739	2	176.05	ok
1.746	52	169.74	ok
1.758	5	164.25	ok
1.732	50	190.84	ok
1.747	41	176.93	ok
1.759	46	168.32	ok
1.757	51	179.49	ok
1.759	13	185.69	ok
1.759	7	185.56	ok
1.779	6	174.23	ok
1.789	3	165.75	ok
1.792	10	162.72	ok
1.788	8	167.42	ok
1.855	12	108.04	ok
1.836	14	136.25	ok
1.883	23	96.17	ok
1.882	19	97.46	ok
1.86	17	120.35	ok
1.867	24	116.09	ok
1.886	15	104.72	ok
1.886	21	106.15	ok
1.86	11	138.38	ok
1.929	26	72.83	ok
1.894	28	107.9	ok
1.896	29	110.24	ok
1.859	9	150.27	ok
1.92	16	91.88	ok
1.925	22	87.88	ok
1.911	38	103.62	ok
1.92	20	96.53	ok
1.922	25	108.09	ok
1.919	18	116.37	ok
1.986	30	65.87	ok
1.991	36	61.33	ok
1.92	31	134.98	ok
1.992	39	63.28	ok
1.993	27	69.11	ok
2.029	37	96.45	ok
2.026	42	116.45	ok
2.068	50	87.64	ok
2.061	32	94.78	ok
2.059	47	96.77	ok
2.062	35	96.23	ok
2.064	48	94.4	ok
2.068	49	91.62	ok
2.064	44	95.38	ok
2.072	43	93.62	ok
2.073	2	95.79	ok
2.073	33	95.86	ok
2.071	45	100.34	ok
2.068	1	104.25	ok
2.072	40	112.8	ok
2.076	4	114.49	ok
2.066	34	130.54	ok
2.077	0	143.18	ok
2.079	52	168.2	ok
2.092	5	172.44	ok
2.122	8	151.05	ok
2.172	14	105.93	ok
2.092	13	185.83	ok
2.09	51	191.7	ok
2.093	7	193.93	ok
2.123	3	164.02	ok
2.096	46	203.75	ok
2.082	41	217.31	ok
2.193	17	109.39	ok
2.189	12	116.23	ok
2.112	6	198.89	ok
2.126	10	186.78	ok
2.193	11	120.53	ok
2.193	9	121.42	ok
2.202	24	117.76	ok
2.22	15	108.35	ok
2.216	19	131.77	ok
2.253	20	95.85	ok
2.228	28	124.97	ok
2.229	29	147.46	ok
2.254	16	125.35	ok
2.263	26	119.57	ok
2.245	38	137.7	ok
2.253	31	129.06	ok
2.219	21	163.33	ok
2.255	25	130.02	ok
2.216	23	169.34	ok
2.253	18	132.95	ok
2.32	30	68.05	ok
2.26	22	127.48	ok
2.327	27	63.1	ok
2.333	36	58.47	ok
2.326	39	68.53	ok
2.359	42	78.63	ok
2.397	44	43.8	ok
2.363	37	80.06	ok
2.393	47	92.63	ok
2.395	32	90.97	ok
2.426	7	60.71	ok
2.397	48	90.04	ok
2.401	49	92.15	ok
2.402	50	92.85	ok
2.402	1	94.98	ok
2.404	45	93.22	ok
2.4	34	97.68	ok
2.406	43	116.74	ok
2.411	0	112.25	ok
2.395	35	134.14	ok
2.416	41	125.15	ok
2.455	8	91.7	ok
2.412	4	141.25	ok
2.424	51	131.13	ok
2.406	2	154.99	ok
2.425	5	136.34	ratelimited
2.433	46	131.13	ok
2.413	52	155.75	ok
2.405	40	163.54	ok
2.463	3	106.85	ok
2.407	33	162.9	ok
2.513	14	57.13	ok
2.425	13	144.45	ok
2.523	12	49.16	ok
2.445	6	126.8	ok
2.459	10	114.38	ok
2.527	17	51.62	ok
2.527	11	57.77	ok
2.526	9	167.29	ok
2.552	19	152.61	ok
2.536	24	169.34	ok
2.55	23	159.01	ok
2.563	29	145.92	ok
2.58	38	128.75	ok
2.553	21	157.6	ok
2.553	15	157.18	ok
2.561	28	152.18	ok
2.587	31	131.73	ok
2.586	18	136.0	ok
2.587	16	159.32	ok
2.587	20	181.15	ok
