t_rel	session_idx	ms	outcome
0.003	0	227.3	ok
0.025	4	222.83	ok
0.043	8	272.23	ok
0.049	9	276.34	ok
0.02	3	347.61	ok
0.01	1	378.39	ok
0.03	5	375.37	ok
0.012	2	403.74	ok
0.076	16	366.04	ok
0.031	6	461.69	ok
0.035	7	457.74	ok
0.058	14	436.31	ok
0.093	19	417.95	ok
0.094	21	434.46	ok
0.095	24	435.32	ok
0.057	11	474.56	ok
0.06	15	495.99	ok
0.095	25	461.87	ok
0.095	26	471.85	ok
0.105	27	504.52	ok
0.081	17	539.28	ok
0.055	10	573.82	ok
0.136	33	493.26	ok
0.085	18	544.7	ok
0.115	30	515.53	ok
0.057	13	573.42	ok
0.057	12	573.98	ok
0.095	23	536.87	ok
0.181	40	468.23	ok
0.094	20	555.58	ok
0.145	34	504.38	ok
0.17	36	479.86	ok
0.113	28	537.75	ok
0.172	37	478.83	ok
0.126	31	525.48	ok
0.113	29	538.13	ok
0.185	42	472.94	ok
0.172	38	490.64	ok
0.188	46	475.08	ok
0.188	44	476.43	ok
0.18	39	489.53	ok
0.189	47	485.25	ok
0.181	41	513.82	ok
0.188	45	507.53	ok
0.197	51	498.84	ok
0.127	32	569.85	ok
0.094	22	602.54	ok
0.155	35	551.03	ok
0.198	52	537.77	ok
0.196	49	540.09	ok
0.342	0	394.79	ok
0.368	3	369.3	ok
0.359	4	379.05	ok
0.197	50	541.37	ok
0.187	43	551.68	ok
0.416	2	330.2	ok
0.383	8	369.63	ok
0.196	48	557.88	ok
0.492	6	263.16	ok
0.406	5	360.27	ok
0.442	16	335.83	ok
0.383	9	398.91	ok
0.388	1	394.58	ok
0.529	21	271.5	ok
0.493	7	307.15	ok
0.511	19	290.22	ok
0.494	14	309.73	ok
0.556	15	264.86	ok
0.53	24	291.95	ok
0.61	27	223.14	ok
0.63	33	203.56	ratelimited
0.531	11	302.15	ok
0.557	25	277.25	ok
0.567	26	267.48	ok
0.63	18	254.59	ok
0.629	10	255.64	ok
0.62	17	264.85	ok
0.631	13	275.84	ok
0.631	23	275.36	ok
0.631	30	284.83	ok
0.651	28	279.48	ok
0.65	36	280.01	ok
0.631	12	299.21	ok
0.651	37	279.59	ratelimited
0.649	20	281.26	ok
0.652	29	279.3	ok
0.65	34	281.15	ok
0.658	42	273.82	ok
0.651	31	287.77	ok
0.669	39	275.55	ok
0.664	46	281.92	ratelimited
0.697	32	271.87	ok
0.664	44	304.67	ok
0.663	38	305.79	ok
0.649	40	326.65	ratelimited
0.674	47	303.89	ratelimited
0.696	51	305.52	ok
0.707	35	297.97	ok
0.696	45	352.73	ok
0.695	41	354.27	ok
0.738	4	320.57	ok
0.739	43	319.7	ok
0.753	8	331.76	ok
0.736	52	355.19	ok
0.864	21	229.48	ok
0.697	22	397.87	ok
0.783	1	312.63	ok
0.782	9	332.19	ok
0.826	6	287.71	ok
0.737	3	387.69	ok
0.737	0	388.5	ratelimited
0.754	48	376.41	ok
0.827	7	303.92	ok
0.895	15	247.97	ok
0.766	5	377.94	ok
0.749	2	399.37	ok
0.845	19	304.35	ok
0.865	11	284.02	ok
0.738	50	411.69	ok
0.736	49	417.8	ok
0.901	26	253.82	ok
0.963	10	192.03	ok
0.778	16	376.55	ok
0.827	14	334.42	ok
0.944	27	219.1	ok
0.891	25	272.79	ok
0.955	17	208.94	ok
0.865	24	300.41	ok
0.965	12	202.5	ok
0.963	33	206.16	ok
0.968	30	209.33	ok
0.964	18	214.09	ok
0.965	13	212.88	ok
0.965	23	214.11	ok
0.983	20	199.64	ok
0.983	34	210.07	ok
0.982	40	232.81	ok
0.992	36	236.29	ok
0.997	46	231.5	ok
1.001	44	227.58	ok
0.985	31	244.25	ok
0.993	28	238.19	ok
1.003	39	235.09	ok
1.001	42	237.53	ok
0.992	29	247.07	ok
1.036	32	204.03	ok
1.049	41	190.65	ok
1.001	38	238.65	ok
0.993	37	252.73	ok
1.04	51	223.33	ratelimited
1.008	47	255.73	ok
1.073	43	205.89	ok
1.072	4	210.78	ok
1.086	8	196.48	ok
1.049	45	234.63	ok
1.052	35	232.21	ok
1.091	52	200.22	ratelimited
1.115	9	180.8	ok
1.116	1	194.37	ok
1.126	0	185.3	ok
1.146	5	200.99	ok
1.16	6	187.35	ok
1.155	16	192.26	ok
1.15	50	197.29	ok
1.154	49	193.42	ok
1.125	3	233.77	ok
1.095	22	264.46	ok
1.148	2	225.27	ok
1.178	19	196.0	ok
1.13	48	244.26	ok
1.161	7	213.38	ok
1.162	14	240.9	ok
1.224	25	181.56	ok
1.197	21	208.71	ok
1.198	24	215.01	ok
1.234	26	179.69	ok
1.23	15	187.45	ok
1.199	11	218.98	ok
1.282	27	150.11	ok
1.289	17	143.75	ok
1.297	33	168.56	ratelimited
1.297	10	169.22	ok
1.317	34	218.17	ok
1.297	18	238.39	ok
1.298	23	240.9	ok
1.298	12	241.45	ok
1.302	30	237.94	ok
1.299	13	255.12	ratelimited
1.326	28	238.36	ok
1.326	37	239.1	ratelimited
1.317	20	249.47	ok
1.316	40	252.73	ok
1.318	31	250.63	ok
1.335	44	233.74	ok
1.337	39	232.67	ok
1.33	46	238.91	ok
1.326	36	244.01	ok
1.336	38	237.25	ok
1.329	29	243.59	ok
1.335	42	240.13	ok
1.373	32	204.4	ok
1.341	47	238.19	ok
1.374	51	212.77	ok
1.383	41	204.13	ok
1.382	45	212.53	ok
1.405	4	198.53	ok
1.386	35	220.92	ok
1.42	8	199.52	ok
1.408	43	216.84	ok
1.424	52	205.4	ok
1.428	22	201.59	ok
1.459	0	171.2	ok
1.451	1	186.19	ok
1.466	48	182.89	ok
1.465	3	199.9	ok
1.455	9	209.71	ok
1.493	6	183.51	ok
1.485	50	228.04	ok
1.481	5	232.3	ok
1.495	14	220.75	ok
1.482	2	234.4	ok
1.532	11	189.93	ok
1.531	21	198.44	ok
1.568	26	162.82	ok
1.489	16	243.48	ok
1.564	15	169.35	ok
1.631	10	103.47	ok
1.558	25	177.0	ok
1.622	17	113.04	ok
1.616	27	121.2	ok
1.532	24	205.22	ok
1.488	49	250.21	ok
1.649	40	89.37	ok
1.632	13	109.44	ok
1.632	23	110.02	ok
1.631	12	110.68	ok
1.495	7	250.64	ok
1.512	19	233.92	ok
1.663	29	83.18	ok
1.63	33	116.35	ok
1.665	31	90.66	ok
1.631	18	125.61	ok
1.663	28	117.33	ok
1.635	30	145.38	ok
1.663	37	121.3	ok
1.669	44	132.52	ratelimited
1.743	43	59.92	ratelimited
1.669	38	136.58	ok
1.707	51	104.52	ratelimited
1.684	46	132.62	ratelimited
1.757	8	106.21	ok
1.716	45	149.09	ratelimited
1.791	1	78.44	ok
1.677	42	192.63	ratelimited
1.739	4	130.5	ok
1.709	32	161.32	ok
1.683	39	192.27	ok
1.683	47	192.76	ratelimited
1.662	34	213.6	ok
1.716	41	160.06	ok
1.762	22	115.36	ratelimited
1.72	35	161.85	ok
1.664	36	221.36	ok
1.663	20	222.89	ok
1.762	52	123.96	ratelimited
1.8	48	87.0	ratelimited
1.801	3	87.14	ratelimited
1.789	9	128.52	ok
1.792	0	126.14	ratelimited
1.815	2	111.48	ok
1.828	7	113.33	ok
1.829	14	114.65	ok
1.866	11	80.19	ok
1.823	50	123.47	ok
1.827	6	122.5	ratelimited
1.822	16	128.86	ok
1.822	49	129.75	ok
1.865	21	107.82	ok
1.891	25	89.64	ok
1.901	26	79.97	ok
1.865	24	115.87	ok
1.905	15	79.57	ok
1.817	5	167.67	ok
1.845	19	139.72	ok
1.949	27	47.72	ok
1.968	30	74.49	ok
1.965	12	80.59	ok
1.964	33	81.48	ok
1.965	10	104.73	ok
1.965	23	104.37	ok
1.956	17	121.42	ok
2.0	31	77.09	ok
1.996	28	81.39	ok
1.996	37	81.96	ok
1.983	40	95.41	ok
2.003	38	75.69	ok
1.966	18	121.44	ok
2.024	47	66.91	ok
1.966	13	129.61	ok
1.996	34	100.13	ok
2.0	36	97.38	ok
1.997	29	100.87	ok
2.01	42	87.83	ok
2.002	44	97.6	ok
2.017	46	83.04	ok
2.0	20	106.21	ok
2.023	39	82.98	ok
2.049	45	65.08	ok
2.041	51	77.61	ok
2.054	35	71.3	ok
2.05	41	79.24	ok
2.105	52	61.06	ok
2.091	8	78.68	ok
2.124	1	49.0	ok
2.042	32	132.12	ok
2.15	5	48.88	ratelimited
2.073	4	127.08	ok
2.076	43	124.06	ok
2.126	0	74.87	ok
2.106	22	95.29	ok
2.147	48	72.74	ok
2.149	2	70.62	ok
2.163	14	63.15	ok
2.156	16	70.96	ok
2.162	6	65.78	ok
2.162	7	66.01	ok
2.125	9	105.89	ok
2.155	49	76.74	ok
2.185	19	60.32	ok
2.157	50	90.91	ok
2.135	3	113.02	ok
2.199	21	51.7	ok
2.202	24	51.35	ok
2.199	11	61.65	ok
2.238	15	29.24	ok
2.225	25	45.56	ok
2.235	26	35.91	ok
2.283	27	47.17	ok
2.289	17	95.55	ok
2.299	18	90.22	ok
2.299	13	116.08	ok
2.298	10	117.41	ok
2.33	37	93.26	ok
2.3	12	124.21	ok
2.302	30	122.05	ok
2.298	33	127.86	ok
2.332	28	94.59	ok
2.299	23	128.03	ok
2.319	40	107.71	ok
2.33	29	102.16	ok
2.329	34	106.24	ok
2.334	36	106.18	ok
2.342	38	105.29	ok
2.334	31	113.53	ok
2.336	44	117.05	ok
2.351	46	106.57	ok
2.335	20	138.02	ok
2.344	42	139.36	ok
2.406	4	108.27	ok
2.378	32	137.06	ok
2.357	39	160.72	ok
2.357	47	166.38	ok
2.44	52	87.9	ok
2.374	51	154.1	ok
2.44	22	88.52	ok
2.388	35	144.89	ok
2.41	43	126.39	ok
2.424	8	112.59	ok
2.382	45	169.92	ok
2.384	41	171.71	ok
2.462	0	94.58	ok
2.462	9	94.42	ok
2.484	2	76.17	ok
2.458	1	105.86	ok
2.468	3	95.86	ok
2.48	48	84.34	ok
2.496	7	71.31	ok
2.491	50	76.56	ok
2.495	6	75.64	ok
2.489	49	85.96	ok
2.49	16	85.08	ok
2.484	5	91.0	ok
2.519	19	61.31	ok
2.496	14	84.27	ok
2.536	11	60.1	ok
2.537	24	60.24	ok
2.558	25	42.09	ok
2.569	26	34.77	ok
2.536	21	69.02	ok
2.572	15	41.29	ok
2.616	27	28.68	ok
2.623	17	32.7	ok
2.632	18	29.66	ok
2.631	33	38.49	ok
2.632	23	38.96	ok
2.635	30	38.59	ok
2.633	13	45.73	ok
2.633	12	48.59	ok
2.632	10	50.64	ok
2.653	40	54.4	ok
2.663	34	154.2	ok
2.667	31	158.74	ok
2.669	20	164.74	ok
2.669	44	164.53	ratelimited
2.665	28	168.86	ok
2.664	29	172.98	ok
2.695	47	154.12	ratelimited
2.691	39	159.13	ok
2.684	46	165.82	ratelimited
2.664	37	186.35	ok
2.675	38	174.77	ok
2.677	42	172.96	ratelimited
2.667	36	183.52	ok
2.748	4	175.14	ok
2.743	43	182.19	ok
2.708	51	236.66	ok
2.802	3	161.42	ok
2.795	0	170.43	ok
2.873	21	95.73	ok
2.711	32	257.36	ok
2.719	41	272.32	ok
2.773	22	224.64	ok
2.872	11	126.82	ok
2.825	50	175.86	ok
2.716	45	284.78	ok
2.818	2	182.57	ok
2.903	26	98.48	ok
2.852	19	173.2	ok
2.796	9	247.82	ok
2.877	24	166.86	ok
2.817	5	226.82	ok
2.792	1	252.72	ok
2.814	48	231.0	ok
2.894	25	150.86	ok
2.822	49	222.94	ok
2.829	7	216.47	ok
2.823	16	222.61	ok
2.83	14	216.13	ok
2.723	35	322.4	ok
2.83	6	216.19	ok
2.765	8	281.67	ok
2.774	52	272.47	ok
2.955	27	99.37	ok
2.907	15	153.78	ok
2.96	17	100.29	ok
2.965	10	101.61	ok
2.975	18	91.47	ok
2.966	23	102.3	ok
2.969	30	99.7	ok
2.976	13	93.07	ok
2.998	29	74.59	ok
2.965	33	109.72	ok
2.986	40	89.43	ok
2.967	12	112.11	ok
2.998	28	99.0	ok
3.001	37	97.27	ok
3.001	36	111.78	ok
2.999	34	117.01	ok
3.002	20	125.37	ok
3.001	31	130.8	ok
3.05	45	83.44	ok
3.045	32	96.25	ratelimited
3.052	41	89.77	ok
3.016	42	134.62	ok
3.003	44	148.07	ok
3.024	39	156.2	ok
3.021	46	169.73	ok
3.107	22	83.91	ok
3.057	35	134.43	ok
3.116	52	76.35	ratelimited
3.042	51	151.05	ratelimited
3.086	43	107.43	ok
3.085	4	109.09	ratelimited
3.03	47	167.9	ok
3.011	38	186.24	ok
3.101	8	99.36	ratelimited
3.129	9	71.47	ratelimited
3.136	1	71.59	ratelimited
3.129	0	80.37	ok
3.147	48	66.89	ok
3.135	3	87.66	ok
3.152	2	74.44	ok
3.165	14	65.86	ratelimited
3.16	16	74.84	ratelimited
3.186	19	55.09	ok
3.155	49	89.59	ok
3.159	50	91.16	ok
3.163	6	88.55	ok
3.206	21	47.03	ok
3.164	7	89.82	ok
3.206	11	50.31	ok
3.153	5	104.64	ok
3.211	24	50.94	ok
3.229	25	38.51	ok
3.237	26	39.19	ok
3.24	15	42.28	ok
3.298	10	91.08	ok
3.291	27	98.6	ok
3.309	18	117.64	ok
3.294	17	133.1	ok
3.332	34	98.64	ok
3.303	30	129.97	ok
3.312	13	121.49	ok
3.299	23	133.75	ok
3.302	33	132.16	ok
3.333	28	115.02	ok
3.32	40	128.18	ok
3.3	12	175.33	ok
3.336	20	139.11	ok
3.332	29	144.45	ok
3.337	37	153.47	ok
3.349	44	144.44	ok
3.341	36	152.6	ok
3.335	31	170.46	ok
3.359	39	162.22	ok
3.375	51	146.38	ok
3.371	47	159.49	ok
3.391	35	142.13	ok
3.379	32	155.84	ok
3.356	42	188.36	ok
3.355	46	189.76	ok
3.42	43	125.36	ok
3.345	38	215.35	ok
3.383	45	177.29	ok
3.385	41	175.94	ok
3.441	22	140.27	ok
3.451	52	130.41	ok
3.435	8	146.13	ok
3.418	4	163.21	ok
3.463	9	119.59	ok
3.462	0	123.87	ok
3.497	6	91.13	ok
3.493	50	95.79	ok
3.52	19	77.66	ok
3.484	48	114.49	ok
3.481	3	117.77	ok
3.539	11	75.84	ok
3.487	2	127.76	ok
3.499	14	116.53	ok
3.486	5	129.31	ok
3.494	16	122.04	ok
3.501	7	136.43	ok
3.474	1	177.0	ok
3.565	25	90.03	ok
3.489	49	166.61	ok
3.54	21	126.34	ok
3.544	24	128.17	ok
3.574	15	122.59	ok
3.571	26	157.87	ok
3.627	17	107.34	ok
3.638	12	103.24	ok
3.633	23	108.45	ok
3.665	29	76.48	ok
3.625	27	117.18	ok
3.632	10	110.08	ok
3.645	13	121.35	ok
3.653	40	114.63	ok
3.641	33	127.35	ok
3.671	37	99.16	ok
3.682	44	120.21	ok
3.679	38	130.18	ok
3.645	18	204.83	ok
3.67	20	179.91	ok
3.723	41	127.24	ok
3.64	30	229.85	ok
3.693	39	176.98	ok
3.709	51	161.03	ok
3.674	36	195.74	ok
3.671	28	199.66	ok
3.714	32	156.71	ok
3.704	47	166.06	ok
3.688	46	182.38	ok
3.727	35	144.01	ratelimited
3.718	45	153.08	ok
3.673	34	198.57	ok
3.784	22	87.3	ok
3.668	31	203.98	ok
3.753	43	119.41	ok
3.773	8	100.0	ratelimited
3.689	42	183.71	ok
3.785	52	89.03	ratelimited
3.757	4	116.5	ratelimited
3.797	9	80.95	ratelimited
3.796	0	92.96	ok
3.827	16	83.42	ok
3.814	3	97.11	ok
3.811	1	104.58	ok
3.854	19	66.27	ok
3.85	50	73.06	ok
3.832	6	98.3	ok
3.817	48	114.94	ok
3.878	24	55.48	ok
3.822	49	115.35	ok
3.849	14	92.73	ok
3.873	11	68.77	ok
3.873	21	76.79	ok
3.848	7	102.07	ok
3.821	2	131.11	ok
3.915	26	37.75	ok
3.899	25	53.78	ok
3.82	5	132.99	ok
3.907	15	57.11	ok
3.959	27	36.5	ok
3.965	10	30.92	ok
3.967	17	61.17	ok
3.971	12	64.91	ok
3.974	33	65.39	ok
3.979	13	61.92	ok
3.966	23	103.89	ok
3.979	18	92.42	ok
3.973	30	98.94	ok
4.006	34	65.71	ok
4.006	20	78.83	ok
4.027	39	71.76	ok
4.002	31	119.63	ok
4.005	37	123.33	ok
4.013	38	115.49	ok
4.006	28	123.52	ok
3.999	29	130.67	ok
4.016	44	128.31	ok
4.011	36	133.66	ok
3.987	40	158.43	ok
4.07	41	77.43	ok
4.07	45	90.7	ok
4.088	43	73.2	ok
4.023	42	138.7	ok
4.023	46	139.25	ok
4.071	35	95.89	ok
4.071	51	95.82	ok
4.069	32	103.31	ok
4.069	47	105.47	ok
4.11	8	69.27	ok
4.125	52	54.88	ok
4.092	4	88.91	ok
4.118	22	80.62	ok
4.15	48	57.26	ok
4.156	49	60.88	ratelimited
4.155	2	62.68	ok
4.144	1	75.73	ok
4.161	16	60.12	ok
4.166	6	57.55	ok
4.129	0	95.99	ok
4.147	3	78.15	ok
4.13	9	97.85	ok
4.182	14	49.25	ok
4.182	7	50.5	ok
4.184	50	53.54	ok
4.187	19	50.29	ok
4.153	5	84.05	ok
4.207	11	40.26	ok
4.207	21	40.84	ok
4.211	24	38.28	ok
4.232	25	37.85	ok
4.241	15	40.45	ok
4.248	26	35.45	ok
4.292	27	33.7	ok
4.299	10	31.6	ok
4.3	23	39.72	ok
4.307	30	33.87	ok
4.305	12	42.13	ok
4.3	17	57.48	ok
4.308	33	50.91	ok
4.315	13	50.78	ok
4.313	18	72.96	ok
4.32	40	68.66	ok
4.332	29	57.66	ok
4.341	20	53.06	ok
4.35	44	44.93	ok
4.341	34	57.12	ok
4.345	36	60.9	ok
4.335	31	70.67	ok
4.34	28	66.24	ok
4.358	46	79.95	ok
4.358	42	80.72	ok
4.347	38	91.71	ok
4.36	39	78.68	ok
4.339	37	100.13	ok
4.403	32	69.13	ok
4.404	51	69.41	ok
4.404	45	70.15	ok
4.403	41	71.11	ok
4.403	47	78.38	ok
4.425	4	88.01	ok
4.404	35	109.15	ok
