seq	arm	started_at	elapsed_ms	errno
1	B	2026-08-13 01:19:04.371	4	0
2	B	2026-08-13 01:19:04.580	4	0
3	B	2026-08-13 01:19:04.788	4	0
4	B	2026-08-13 01:19:04.995	4	0
5	B	2026-08-13 01:19:05.202	5	0
6	B	2026-08-13 01:19:05.411	4	0
7	B	2026-08-13 01:19:05.619	4	0
8	B	2026-08-13 01:19:05.827	4	0
9	B	2026-08-13 01:19:06.034	4	0
10	B	2026-08-13 01:19:06.242	5	0
11	B	2026-08-13 01:19:06.451	4	0
12	B	2026-08-13 01:19:06.659	4	0
13	B	2026-08-13 01:19:06.866	4	0
14	B	2026-08-13 01:19:07.073	5	0
15	B	2026-08-13 01:19:07.282	4	0
16	B	2026-08-13 01:19:07.490	5	0
17	B	2026-08-13 01:19:07.700	4	0
18	B	2026-08-13 01:19:07.907	5	0
19	B	2026-08-13 01:19:08.115	4	0
20	B	2026-08-13 01:19:08.322	18	0
21	B	2026-08-13 01:19:08.545	4	0
22	B	2026-08-13 01:19:08.752	3	0
23	B	2026-08-13 01:19:08.959	4	0
24	B	2026-08-13 01:19:09.166	4	0
25	B	2026-08-13 01:19:09.374	5	0
26	B	2026-08-13 01:19:09.582	3	0
27	B	2026-08-13 01:19:09.789	6	0
28	B	2026-08-13 01:19:10.000	4	0
29	B	2026-08-13 01:19:10.209	6	0
30	B	2026-08-13 01:19:10.421	5	0
31	B	2026-08-13 01:19:10.631	25	0
32	B	2026-08-13 01:19:10.861	4	0
33	B	2026-08-13 01:19:11.070	4	0
34	B	2026-08-13 01:19:11.279	5	0
35	B	2026-08-13 01:19:11.487	5	0
36	B	2026-08-13 01:19:11.696	5	0
37	B	2026-08-13 01:19:11.905	5	0
38	B	2026-08-13 01:19:12.114	5	0
39	B	2026-08-13 01:19:12.323	4	0
40	B	2026-08-13 01:19:12.531	5	0
41	B	2026-08-13 01:19:12.741	5	0
42	B	2026-08-13 01:19:12.950	4	0
43	B	2026-08-13 01:19:13.160	4	0
44	B	2026-08-13 01:19:13.369	4	0
45	B	2026-08-13 01:19:13.577	5	0
46	B	2026-08-13 01:19:13.786	4	0
47	B	2026-08-13 01:19:13.998	4	0
48	B	2026-08-13 01:19:14.206	5	0
49	B	2026-08-13 01:19:14.415	6	0
50	B	2026-08-13 01:19:14.629	4	0
51	B	2026-08-13 01:19:14.837	4	0
52	B	2026-08-13 01:19:15.045	6	0
53	B	2026-08-13 01:19:15.254	5	0
54	B	2026-08-13 01:19:15.463	3	0
55	B	2026-08-13 01:19:15.671	12	0
56	B	2026-08-13 01:19:15.885	5	0
57	B	2026-08-13 01:19:16.094	5	0
58	B	2026-08-13 01:19:16.303	4	0
59	B	2026-08-13 01:19:16.512	4	0
60	B	2026-08-13 01:19:16.720	4	0
61	B	2026-08-13 01:19:16.929	3	0
62	B	2026-08-13 01:19:17.136	7	0
63	B	2026-08-13 01:19:17.347	3	0
64	B	2026-08-13 01:19:17.554	3	0
65	B	2026-08-13 01:19:17.761	3	0
66	B	2026-08-13 01:19:17.970	4	0
67	B	2026-08-13 01:19:18.179	4	0
68	B	2026-08-13 01:19:18.386	7	0
69	B	2026-08-13 01:19:18.605	5	0
70	B	2026-08-13 01:19:18.814	5	0
71	B	2026-08-13 01:19:19.023	5	0
72	B	2026-08-13 01:19:19.232	5	0
73	B	2026-08-13 01:19:19.441	6	0
74	B	2026-08-13 01:19:19.652	4	0
75	B	2026-08-13 01:19:19.862	4	0
76	B	2026-08-13 01:19:20.071	9	0
77	B	2026-08-13 01:19:20.283	5	0
78	B	2026-08-13 01:19:20.492	6	0
79	B	2026-08-13 01:19:20.702	3	0
80	B	2026-08-13 01:19:20.911	15	0
81	B	2026-08-13 01:19:21.131	3	0
82	B	2026-08-13 01:19:21.339	4	0
83	B	2026-08-13 01:19:21.547	6	0
84	B	2026-08-13 01:19:21.761	3	0
85	B	2026-08-13 01:19:21.969	4	0
86	B	2026-08-13 01:19:22.179	4	0
87	B	2026-08-13 01:19:22.405	4	0
88	B	2026-08-13 01:19:22.613	4	0
89	B	2026-08-13 01:19:22.826	5	0
90	B	2026-08-13 01:19:23.034	11	0
91	B	2026-08-13 01:19:23.250	4	0
92	B	2026-08-13 01:19:23.459	4	0
93	B	2026-08-13 01:19:23.666	5	0
94	B	2026-08-13 01:19:23.874	9	0
95	B	2026-08-13 01:19:24.086	5	0
96	B	2026-08-13 01:19:24.295	5	0
97	B	2026-08-13 01:19:24.504	6	0
98	B	2026-08-13 01:19:24.714	5	0
99	B	2026-08-13 01:19:24.922	4	0
100	B	2026-08-13 01:19:25.130	4	0
101	B	2026-08-13 01:19:25.339	4	0
102	B	2026-08-13 01:19:25.547	4	0
103	B	2026-08-13 01:19:25.754	6	0
104	B	2026-08-13 01:19:25.963	5	0
105	B	2026-08-13 01:19:26.171	4	0
106	B	2026-08-13 01:19:26.380	3	0
107	B	2026-08-13 01:19:26.587	5	0
108	B	2026-08-13 01:19:26.795	5	0
109	B	2026-08-13 01:19:27.005	5	0
110	B	2026-08-13 01:19:27.214	15	0
111	B	2026-08-13 01:19:27.435	5	0
112	B	2026-08-13 01:19:27.643	5	0
113	B	2026-08-13 01:19:27.852	3	0
114	B	2026-08-13 01:19:28.060	4	0
115	B	2026-08-13 01:19:28.269	7	0
116	B	2026-08-13 01:19:28.481	4	0
117	B	2026-08-13 01:19:28.691	4	0
118	B	2026-08-13 01:19:28.901	4	0
119	B	2026-08-13 01:19:29.109	4	0
120	B	2026-08-13 01:19:29.319	4	0
121	B	2026-08-13 01:19:29.527	4	0
122	B	2026-08-13 01:19:29.734	6	0
123	B	2026-08-13 01:19:29.944	12	0
124	B	2026-08-13 01:19:30.160	4	0
125	B	2026-08-13 01:19:30.379	2	0
126	B	2026-08-13 01:19:30.585	6	0
127	B	2026-08-13 01:19:30.796	4	0
128	B	2026-08-13 01:19:31.004	9	0
129	B	2026-08-13 01:19:31.217	4	0
130	B	2026-08-13 01:19:31.425	5	0
131	B	2026-08-13 01:19:31.634	5	0
132	B	2026-08-13 01:19:31.843	4	0
133	B	2026-08-13 01:19:32.052	4	0
134	B	2026-08-13 01:19:32.261	11	0
