t_rel	session	ms	outcome	t_abs
2.116	12	302.25	ok	1788022582.194
2.117	52	303.6	ok	1788022582.195
2.314	33	309.23	ok	1788022582.392
2.119	35	585.94	ok	1788022582.197
2.315	31	391.2	ok	1788022582.393
2.315	21	405.87	ok	1788022582.393
2.118	10	686.63	ok	1788022582.196
2.117	24	692.9	ok	1788022582.195
2.45	52	360.42	fail:유입 속도 상한 초과 — 분석 스킵	1788022582.528
2.018	45	888.24	ok	1788022582.096
2.321	40	585.44	ok	1788022582.399
2.417	39	493.56	ok	1788022582.495
2.404	9	506.7	ok	1788022582.482
2.608	50	309.09	fail:유입 속도 상한 초과 — 분석 스킵	1788022582.686
2.204	13	724.72	ok	1788022582.282
2.414	1	515.32	ok	1788022582.492
2.222	27	783.23	ok	1788022582.300
2.42	8	588.05	ok	1788022582.498
2.706	31	307.88	fail:유입 속도 상한 초과 — 분석 스킵	1788022582.784
2.717	11	301.48	ok	1788022582.795
2.417	47	601.47	ok	1788022582.495
2.712	2	306.37	ok	1788022582.790
2.647	33	371.75	ok	1788022582.725
2.607	25	412.19	ok	1788022582.685
2.62	3	399.46	ok	1788022582.698
2.704	14	316.96	ok	1788022582.782
2.705	35	316.61	ok	1788022582.783
2.449	12	572.6	ok	1788022582.527
2.614	28	411.69	ok	1788022582.692
2.82	0	206.32	ok	1788022582.898
2.42	16	683.17	ok	1788022582.498
2.812	4	292.03	ok	1788022582.890
2.619	23	485.3	ok	1788022582.697
2.721	21	397.49	ok	1788022582.799
2.805	10	400.77	ok	1788022582.883
2.917	6	292.42	ok	1788022582.995
2.916	22	295.99	ok	1788022582.994
2.91	9	302.42	ok	1788022582.988
3.019	25	193.6	ok	1788022583.097
3.019	33	200.87	ok	1788022583.097
2.81	24	410.18	ok	1788022582.888
3.021	42	200.87	ok	1788022583.099
2.811	46	498.67	ok	1788022582.889
2.906	45	403.95	ok	1788022582.984
2.811	52	499.73	ok	1788022582.889
2.827	15	486.96	ok	1788022582.905
2.91	39	405.47	ok	1788022582.988
3.019	47	297.59	ok	1788022583.097
3.119	21	197.7	ok	1788022583.197
2.942	50	378.22	ok	1788022583.020
2.923	17	483.91	ok	1788022583.001
2.826	37	581.53	ok	1788022582.904
2.828	30	580.57	ok	1788022582.906
2.907	34	502.21	ok	1788022582.985
3.103	16	307.66	ok	1788022583.181
3.106	20	304.9	ok	1788022583.184
3.022	12	389.51	ok	1788022583.100
3.02	3	393.1	ok	1788022583.098
2.911	49	502.31	ok	1788022582.989
3.05	11	363.42	ok	1788022583.128
2.906	40	508.63	ok	1788022582.984
2.93	1	485.83	ok	1788022583.008
2.928	5	488.23	ok	1788022583.006
2.929	13	487.44	ok	1788022583.007
2.929	38	487.62	ok	1788022583.007
2.827	51	589.73	ok	1788022582.905
3.046	2	371.66	ok	1788022583.124
3.119	43	298.96	ok	1788022583.197
3.038	35	380.19	ok	1788022583.116
3.007	7	411.79	ok	1788022583.085
3.02	26	399.14	ok	1788022583.098
3.026	28	393.78	ok	1788022583.104
3.008	8	414.64	ok	1788022583.086
3.038	14	385.09	ok	1788022583.116
3.007	36	416.43	ok	1788022583.085
3.006	27	417.84	ok	1788022583.084
2.928	29	495.81	ok	1788022583.006
3.022	44	408.23	ok	1788022583.100
3.206	10	297.27	ok	1788022583.284
3.244	9	261.44	ok	1788022583.322
3.006	18	504.09	ok	1788022583.084
3.25	22	262.18	ok	1788022583.328
3.22	24	292.22	fail:유입 속도 상한 초과 — 분석 스킵	1788022583.298
3.25	6	266.36	ok	1788022583.328
2.929	32	588.98	ok	1788022583.007
3.31	46	215.13	ok	1788022583.388
3.353	33	258.94	ok	1788022583.431
3.316	39	296.24	ok	1788022583.394
3.354	42	261.17	ok	1788022583.432
3.145	4	474.07	ok	1788022583.223
3.039	31	580.67	ok	1788022583.117
3.105	23	515.98	ok	1788022583.183
3.453	43	168.59	ok	1788022583.531
3.104	19	517.1	ok	1788022583.182
3.153	0	468.57	ok	1788022583.231
3.41	34	213.44	ok	1788022583.488
3.353	25	270.54	ok	1788022583.431
3.311	52	313.05	ok	1788022583.389
3.31	45	393.77	ok	1788022583.388
3.411	12	292.79	ok	1788022583.489
3.407	17	297.65	ok	1788022583.485
3.32	50	385.59	ok	1788022583.398
3.314	15	394.7	ok	1788022583.392
3.203	48	505.71	ok	1788022583.281
3.422	8	287.08	ok	1788022583.500
3.104	41	606.62	ok	1788022583.182
3.415	40	297.17	ok	1788022583.493
3.414	11	301.17	ok	1788022583.492
3.418	35	298.6	ok	1788022583.496
3.42	28	300.9	ok	1788022583.498
3.419	26	301.52	ok	1788022583.497
3.413	3	307.96	ok	1788022583.491
3.352	47	369.26	ok	1788022583.430
3.437	16	284.94	ok	1788022583.515
3.408	30	313.73	ok	1788022583.486
3.408	37	314.45	ok	1788022583.486
3.423	14	301.03	ok	1788022583.501
3.424	27	300.37	ok	1788022583.502
3.452	21	272.56	ok	1788022583.530
3.413	49	311.36	ok	1788022583.491
3.418	2	393.43	ok	1788022583.496
3.577	9	234.2	ok	1788022583.655
3.583	22	228.5	fail:유입 속도 상한 초과 — 분석 스킵	1788022583.661
3.584	6	231.7	ok	1788022583.662
3.416	1	401.04	ok	1788022583.494
3.43	44	390.04	ok	1788022583.508
3.423	36	404.16	ok	1788022583.501
3.511	18	317.05	ok	1788022583.589
3.419	7	408.88	ok	1788022583.497
3.686	25	218.88	ok	1788022583.764
3.721	47	189.59	ok	1788022583.799
3.416	5	495.28	ok	1788022583.494
3.539	10	372.56	ok	1788022583.617
3.554	24	358.5	ok	1788022583.632
3.44	20	473.64	ok	1788022583.518
3.649	39	264.48	ok	1788022583.727
3.424	29	489.78	ok	1788022583.502
3.644	52	270.2	ok	1788022583.722
3.417	38	497.29	ok	1788022583.495
3.706	50	208.97	ok	1788022583.784
3.417	51	497.61	ok	1788022583.495
3.643	46	281.93	ok	1788022583.721
3.704	45	221.35	ok	1788022583.782
3.416	13	586.51	ok	1788022583.494
3.747	11	258.95	ok	1788022583.825
3.746	3	260.38	ok	1788022583.824
3.686	33	320.95	ok	1788022583.764
3.785	21	228.72	ok	1788022583.863
3.688	42	326.74	ok	1788022583.766
3.786	43	229.05	ok	1788022583.864
3.811	2	204.98	ok	1788022583.889
3.518	32	499.6	ok	1788022583.596
3.621	23	398.27	ok	1788022583.699
3.62	31	399.54	ok	1788022583.698
3.62	4	400.85	ok	1788022583.698
3.71	41	311.13	ok	1788022583.788
3.753	26	268.91	ok	1788022583.831
3.743	34	361.57	ok	1788022583.821
3.742	30	364.92	ok	1788022583.820
3.741	17	367.14	ok	1788022583.819
3.622	0	486.34	ok	1788022583.700
3.917	22	204.26	ok	1788022583.995
3.753	28	372.77	ok	1788022583.831
3.911	9	215.56	ok	1788022583.989
3.756	8	447.35	ok	1788022583.834
3.745	12	458.78	ok	1788022583.823
3.749	40	455.57	ok	1788022583.827
3.844	18	366.21	ok	1788022583.922
3.747	49	466.52	ok	1788022583.825
3.917	6	296.11	ok	1788022583.995
3.709	15	505.8	ok	1788022583.787
3.622	19	593.29	ok	1788022583.700
3.828	7	387.54	ok	1788022583.906
3.912	10	304.3	ok	1788022583.990
3.752	35	464.62	ok	1788022583.830
3.77	16	446.64	ok	1788022583.848
3.912	24	304.52	ok	1788022583.990
3.756	14	460.9	ok	1788022583.834
4.021	42	199.38	ok	1788022584.099
4.02	33	200.33	ok	1788022584.098
3.983	39	238.27	ok	1788022584.061
4.086	26	224.37	ok	1788022584.164
4.003	13	308.39	ok	1788022584.081
3.915	51	396.83	ok	1788022583.993
3.817	1	495.18	ok	1788022583.895
3.827	36	485.07	ok	1788022583.905
3.82	44	492.41	ok	1788022583.898
4.02	25	294.43	ok	1788022584.098
3.914	29	401.37	ok	1788022583.992
3.709	48	606.74	ok	1788022583.787
3.913	20	406.8	ok	1788022583.991
4.055	47	266.32	ok	1788022584.133
3.741	37	581.09	ok	1788022583.819
3.911	5	411.46	ok	1788022583.989
3.757	27	566.4	ok	1788022583.835
3.914	38	409.68	ok	1788022583.992
4.017	32	306.97	ok	1788022584.095
4.019	23	309.07	ok	1788022584.097
4.037	45	366.15	ok	1788022584.115
3.977	52	426.49	ok	1788022584.055
4.105	34	299.7	ok	1788022584.183
3.977	46	429.28	ok	1788022584.055
4.108	17	301.24	ok	1788022584.186
4.08	3	331.4	ok	1788022584.158
4.044	41	374.41	ok	1788022584.122
4.02	31	399.25	ok	1788022584.098
4.081	11	339.41	ok	1788022584.159
4.145	2	275.84	ok	1788022584.223
4.126	28	294.54	ok	1788022584.204
4.12	43	386.1	ok	1788022584.198
4.213	49	303.47	ok	1788022584.291
4.119	21	398.14	ok	1788022584.197
4.039	50	478.52	ok	1788022584.117
4.251	6	267.19	ok	1788022584.329
4.204	40	316.95	ok	1788022584.282
4.204	12	319.82	ok	1788022584.282
4.021	4	582.87	ok	1788022584.099
4.109	0	495.45	ok	1788022584.187
4.313	44	304.5	ok	1788022584.391
4.21	18	407.28	ok	1788022584.288
4.404	45	215.21	ok	1788022584.482
4.322	37	300.89	ok	1788022584.400
4.316	48	308.19	ok	1788022584.394
4.323	5	300.97	ok	1788022584.401
4.214	15	409.62	ok	1788022584.292
4.245	9	379.88	ok	1788022584.323
4.216	7	487.39	ok	1788022584.294
4.25	22	455.83	ok	1788022584.328
4.323	27	391.84	ok	1788022584.401
4.107	30	609.07	ok	1788022584.185
4.316	39	402.03	ok	1788022584.394
4.312	51	406.68	ok	1788022584.390
4.312	1	406.8	ok	1788022584.390
4.413	3	306.52	ok	1788022584.491
4.355	42	368.29	ok	1788022584.433
4.354	33	369.41	ok	1788022584.432
4.353	25	370.28	ok	1788022584.431
4.203	8	520.77	ok	1788022584.281
4.324	38	400.48	ok	1788022584.402
4.217	16	508.13	ok	1788022584.295
4.388	47	336.89	ok	1788022584.466
4.46	28	265.98	ok	1788022584.538
4.215	19	510.73	ok	1788022584.293
4.246	24	480.46	ok	1788022584.324
4.353	23	374.25	fail:유입 속도 상한 초과 — 분석 스킵	1788022584.431
4.337	13	390.9	ok	1788022584.415
4.315	29	412.6	ok	1788022584.393
4.418	41	309.88	fail:유입 속도 상한 초과 — 분석 스킵	1788022584.496
4.351	32	377.58	fail:유입 속도 상한 초과 — 분석 스킵	1788022584.429
4.217	14	589.69	ok	1788022584.295
4.419	31	392.7	fail:유입 속도 상한 초과 — 분석 스킵	1788022584.497
4.506	43	306.89	ok	1788022584.584
4.442	17	371.73	ok	1788022584.520
4.245	10	568.29	ok	1788022584.323
4.438	34	375.79	ok	1788022584.516
4.478	2	336.52	ok	1788022584.556
4.518	50	300.77	ok	1788022584.596
4.604	0	214.78	ok	1788022584.682
4.313	36	506.42	ok	1788022584.391
4.603	4	216.67	ok	1788022584.681
4.42	11	403.18	ok	1788022584.498
4.517	21	306.65	ok	1788022584.595
4.216	35	609.5	ok	1788022584.294
4.32	20	506.38	ok	1788022584.398
4.406	46	420.81	ok	1788022584.484
4.547	49	281.82	ok	1788022584.625
4.584	6	244.34	ok	1788022584.662
4.42	26	409.67	ok	1788022584.498
4.624	9	205.11	ok	1788022584.702
4.538	40	371.4	ok	1788022584.616
4.537	12	372.56	ok	1788022584.615
4.404	52	506.15	ok	1788022584.482
4.656	5	257.7	ok	1788022584.734
4.624	15	292.63	ok	1788022584.702
4.716	30	200.99	ok	1788022584.794
4.656	37	261.32	ok	1788022584.734
4.649	48	268.29	ok	1788022584.727
4.719	1	199.82	ok	1788022584.797
4.618	18	305.96	ok	1788022584.696
4.646	44	277.67	fail:유입 속도 상한 초과 — 분석 스킵	1788022584.724
4.703	7	221.84	ok	1788022584.781
4.718	39	297.78	ok	1788022584.796
4.715	27	301.81	ok	1788022584.793
4.752	41	266.47	ok	1788022584.830
4.706	22	311.94	ok	1788022584.784
4.723	33	298.39	ok	1788022584.801
4.728	29	384.67	ok	1788022584.806
4.813	17	299.82	ok	1788022584.891
4.718	51	395.14	ok	1788022584.796
4.725	16	394.56	ok	1788022584.803
4.724	8	395.67	ok	1788022584.802
4.793	28	327.24	ok	1788022584.871
4.726	24	398.51	ok	1788022584.804
4.737	45	388.51	ok	1788022584.815
4.728	13	399.17	ok	1788022584.806
4.726	19	401.46	ok	1788022584.804
4.727	23	400.51	ok	1788022584.805
4.812	31	316.4	ok	1788022584.890
4.725	38	403.72	ok	1788022584.803
4.728	32	400.16	ok	1788022584.806
4.815	2	394.31	fail:유입 속도 상한 초과 — 분석 스킵	1788022584.893
4.724	25	485.68	ok	1788022584.802
4.851	50	358.73	ok	1788022584.929
4.829	26	381.04	ok	1788022584.907
4.823	11	391.08	fail:유입 속도 상한 초과 — 분석 스킵	1788022584.901
4.851	21	364.94	ok	1788022584.929
4.839	43	376.75	ok	1788022584.917
4.723	42	494.18	ok	1788022584.801
4.747	3	470.7	ok	1788022584.825
4.958	9	259.78	ok	1788022585.036
4.725	47	492.75	ok	1788022584.803
4.937	4	281.49	ok	1788022585.015
4.99	5	235.77	ok	1788022585.068
4.918	6	389.12	ok	1788022584.996
4.982	48	329.26	ok	1788022585.060
4.989	37	322.52	fail:유입 속도 상한 초과 — 분석 스킵	1788022585.067
5.052	39	263.85	ok	1788022585.130
4.958	15	357.89	fail:유입 속도 상한 초과 — 분석 스킵	1788022585.036
4.938	0	378.8	ok	1788022585.016
5.114	51	203.0	ok	1788022585.192
5.052	1	266.72	ok	1788022585.130
4.88	49	439.23	ok	1788022584.958
5.057	33	269.37	fail:유입 속도 상한 초과 — 분석 스킵	1788022585.135
5.04	22	372.98	ok	1788022585.118
5.085	41	427.52	ok	1788022585.163
5.21	50	302.95	ok	1788022585.288
5.049	30	464.01	ok	1788022585.127
5.214	11	299.48	ok	1788022585.292
5.127	19	386.73	ok	1788022585.205
5.209	25	305.29	ok	1788022585.287
5.216	43	298.85	ok	1788022585.294
5.126	28	388.94	ok	1788022585.204
5.27	4	245.25	fail:유입 속도 상한 초과 — 분석 스킵	1788022585.348
5.128	38	387.61	ok	1788022585.206
5.129	32	387.69	ok	1788022585.207
5.217	3	299.25	ok	1788022585.295
5.209	2	307.7	ok	1788022585.287
5.127	13	390.08	ok	1788022585.205
5.216	21	301.77	ok	1788022585.294
5.218	47	299.64	ok	1788022585.296
4.827	46	690.98	ok	1788022584.905
5.147	17	375.34	ok	1788022585.225
5.113	29	409.74	ok	1788022585.191
5.217	42	306.32	ok	1788022585.295
5.128	23	397.72	ok	1788022585.206
5.145	31	380.61	ok	1788022585.223
5.316	0	209.74	ok	1788022585.394
4.807	14	719.55	ok	1788022584.885
5.316	48	210.8	ok	1788022585.394
5.316	15	211.5	ok	1788022585.394
4.909	40	618.56	ok	1788022584.987
5.39	33	138.29	ok	1788022585.468
5.291	9	237.03	ok	1788022585.369
5.211	26	318.03	ok	1788022585.289
5.307	6	221.69	ok	1788022585.385
5.319	49	210.05	ok	1788022585.397
5.385	39	146.05	ok	1788022585.463
5.413	22	119.96	ok	1788022585.491
4.814	34	720.15	ok	1788022584.892
4.91	12	633.73	ok	1788022584.988
4.814	10	729.99	ok	1788022584.892
5.323	37	287.23	ok	1788022585.401
5.386	1	225.25	fail:유입 속도 상한 초과 — 분석 스킵	1788022585.464
4.827	20	788.77	ok	1788022584.905
5.323	5	292.53	ok	1788022585.401
4.98	44	636.17	ok	1788022585.058
4.819	36	798.19	ok	1788022584.897
5.447	51	170.28	ok	1788022585.525
5.513	41	108.75	ok	1788022585.591
5.515	28	192.79	ok	1788022585.593
5.126	45	583.77	fail:유입 속도 상한 초과 — 분석 스킵	1788022585.204
5.037	7	673.04	ok	1788022585.115
5.514	30	198.54	ok	1788022585.592
5.516	32	195.93	ok	1788022585.594
4.826	35	889.04	ok	1788022584.904
5.049	27	669.39	ok	1788022585.127
5.551	47	171.06	ok	1788022585.629
5.522	29	200.32	ok	1788022585.600
5.514	19	209.59	ok	1788022585.592
5.604	4	119.88	ok	1788022585.682
5.522	17	202.23	ok	1788022585.600
5.517	13	207.67	ok	1788022585.595
5.12	8	605.39	ok	1788022585.198
5.516	38	209.72	ok	1788022585.594
5.525	23	200.48	ok	1788022585.603
4.951	18	774.95	ok	1788022585.029
5.125	24	601.61	fail:유입 속도 상한 초과 — 분석 스킵	1788022585.203
4.91	52	816.77	ok	1788022584.988
5.549	43	260.46	ok	1788022585.627
5.526	31	284.36	ok	1788022585.604
5.549	21	261.42	ok	1788022585.627
5.543	2	268.22	ok	1788022585.621
5.548	11	264.39	ok	1788022585.626
5.551	3	265.03	ok	1788022585.629
5.551	42	265.69	ok	1788022585.629
5.12	16	700.34	ok	1788022585.198
5.527	14	293.58	ok	1788022585.605
5.544	26	276.83	ok	1788022585.622
5.534	34	370.97	ok	1788022585.612
5.543	25	364.99	ok	1788022585.621
