label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
trial3_A	53	3.0	60	6574	131.52	96.09	380.6	585.0	696.5	0	0	0	1788022408.569	1788022413.585	1788022463.568
