label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
trial4_B	53	3.0	60	5550	111.18	97.71	399.2	792.0	1624.9	0	0	0	1788022580.078	1788022585.115	1788022635.034
