t_rel	session_idx	ms	outcome
0.002	0	285.88	ok
0.014	1	309.63	ok
0.068	4	256.46	ok
0.067	3	257.83	ok
0.063	2	262.39	ok
0.078	6	247.47	ok
0.077	5	248.61	ok
0.079	8	291.98	ok
0.078	7	303.98	ok
0.085	11	326.71	ok
0.11	16	322.59	ok
0.079	9	354.61	ok
0.107	15	329.3	ok
0.089	13	381.29	ok
0.097	14	376.73	ok
0.087	12	422.54	ok
0.113	18	444.42	ok
0.111	17	469.11	ok
0.08	10	501.51	ok
0.118	26	463.35	ok
0.117	23	469.36	ok
0.119	29	467.57	ok
0.117	24	472.98	ok
0.118	25	473.18	ok
0.114	20	482.24	ok
0.114	19	529.23	ok
0.124	33	543.37	ok
0.119	28	581.71	ok
0.119	27	617.09	ok
0.12	31	616.67	ok
0.115	22	622.65	ok
0.115	21	623.81	ok
0.12	30	626.27	ok
0.139	39	620.89	ok
0.123	32	640.59	ok
0.125	35	640.86	ok
0.137	38	629.97	ok
0.13	37	638.87	ok
0.124	34	645.72	ok
0.126	36	658.58	ok
0.141	41	657.18	ok
0.139	40	691.02	ok
0.348	1	504.03	ok
0.143	47	709.37	ok
0.142	44	710.82	ok
0.335	0	521.86	ok
0.143	46	715.09	ok
0.144	49	746.41	ok
0.141	42	753.85	ok
0.143	45	753.16	ok
0.157	52	742.97	ok
0.145	50	755.76	ok
0.402	3	498.86	ok
0.142	43	759.65	ok
0.4	2	510.26	ok
0.412	5	516.45	ok
0.144	48	785.82	ok
0.415	8	514.79	ok
0.402	4	534.06	ok
0.148	51	791.8	ok
0.434	9	507.88	ok
0.412	7	532.22	ok
0.44	15	511.57	ok
0.427	11	525.9	ok
0.415	6	538.94	ok
0.47	13	484.38	ok
0.558	18	398.51	ok
0.444	16	521.76	ok
0.474	14	493.03	ok
0.51	12	470.8	ok
0.581	10	440.31	ok
0.586	23	442.6	ok
0.587	29	443.4	ok
0.58	17	458.59	ok
0.59	24	468.53	ok
0.643	19	420.45	ok
0.591	25	473.41	ok
0.582	26	484.55	ok
