t_rel	session_idx	ms	outcome
0.047	5	304.07	ok
0.052	6	329.81	ok
0.001	0	387.7	ok
0.056	10	335.08	ok
0.043	3	348.14	ok
0.055	9	339.47	ok
0.061	11	334.06	ok
0.044	4	351.7	ok
0.054	8	342.08	ok
0.007	2	389.79	ok
0.004	1	450.66	ok
0.062	12	395.23	ok
0.069	13	401.09	ok
0.093	16	377.97	ok
0.089	15	382.84	ok
0.053	7	456.32	ok
0.094	17	424.7	ok
0.095	18	464.32	ok
0.096	19	464.54	ok
0.122	24	445.46	ok
0.082	14	486.98	ok
0.111	20	466.54	ok
0.12	22	461.02	ok
0.127	25	483.65	ok
0.117	21	496.01	ok
0.131	26	483.05	ok
0.121	23	531.63	ok
0.142	29	514.74	ok
0.141	28	552.58	ok
0.143	32	588.6	ok
0.132	27	603.89	ok
0.15	35	589.89	ok
0.142	30	620.59	ok
0.157	38	630.96	ok
0.151	37	637.72	ok
0.147	33	642.29	ok
0.142	31	647.22	ok
0.16	43	629.94	ok
0.159	41	631.25	ok
0.15	36	641.05	ok
0.158	39	645.27	ok
0.182	50	648.06	ok
0.181	48	649.7	ok
0.158	40	672.89	ok
0.147	34	684.88	ok
0.182	49	651.31	ok
0.177	47	700.01	ok
0.167	45	720.13	ok
0.389	0	498.33	ok
0.385	6	533.09	ok
0.38	5	539.42	ok
0.16	42	760.72	ok
0.182	51	738.75	ok
0.395	11	526.3	ok
0.391	3	530.34	ok
0.172	46	752.64	ok
0.396	8	530.76	ok
0.394	9	533.15	ok
0.396	4	532.3	ok
0.161	44	767.48	ok
0.391	10	538.25	ok
0.183	52	746.89	ok
0.47	13	492.77	ok
0.455	1	508.73	ok
0.397	2	568.13	ok
0.519	17	476.69	ok
0.457	12	550.14	ok
0.471	16	536.89	ok
0.51	7	498.35	ok
0.56	19	469.14	ok
0.567	24	473.59	ok
0.56	18	487.46	ok
0.472	15	576.27	ok
0.581	22	494.23	ok
0.577	20	506.62	ok
0.611	25	491.78	ok
