t_rel	session_idx	ms	outcome
0.029	4	213.6	ok
0.028	3	226.54	ok
0.037	7	239.4	ok
0.028	2	252.8	ok
0.039	9	266.65	ok
0.016	1	292.53	ok
0.043	12	293.81	ok
0.038	8	334.78	ok
0.034	6	372.4	ok
0.062	21	367.28	ok
0.052	15	377.6	ok
0.032	5	398.09	ok
0.059	18	371.86	ok
0.001	0	430.35	ok
0.046	13	404.09	ok
0.047	14	403.87	ok
0.04	10	411.83	ok
0.041	11	428.51	ok
0.06	20	415.29	ok
0.056	16	420.29	ok
0.084	24	393.16	ok
0.101	33	376.41	ok
0.06	19	418.58	ok
0.072	22	409.16	ok
0.057	17	427.55	ok
0.094	31	399.85	ok
0.074	23	450.09	ok
0.104	35	433.24	ok
0.089	26	455.13	ok
0.092	28	461.44	ok
0.146	39	470.49	ok
0.114	36	503.41	ok
0.145	38	473.36	ok
0.098	32	521.96	ok
0.094	30	526.89	ok
0.133	37	487.65	ok
0.102	34	519.05	ok
0.092	27	532.45	ok
0.088	25	557.78	ok
0.164	43	515.81	ok
0.093	29	600.72	ok
0.178	47	556.88	ok
0.171	45	564.51	ok
0.147	40	596.72	ok
0.152	41	592.08	ok
0.163	42	582.16	ok
0.17	44	586.22	ok
0.191	50	566.51	ok
0.174	46	589.99	ok
0.194	52	574.51	ok
0.189	48	580.26	ok
0.354	1	416.22	ok
0.361	2	434.47	ok
0.384	12	412.71	ok
0.362	3	435.23	ok
0.363	4	481.97	ok
0.191	51	654.02	ok
0.19	49	656.01	ok
0.371	7	493.49	ok
0.373	8	492.07	ok
0.43	15	435.76	ok
0.385	9	493.23	ok
0.431	18	448.29	ok
0.406	6	473.72	ok
0.429	21	451.48	ok
0.43	5	450.62	ok
0.451	14	482.24	ok
0.432	0	503.45	ok
0.45	13	485.81	ok
0.477	24	477.89	ok
0.452	10	541.07	ok
0.476	20	517.32	ok
0.475	11	519.24	ok
0.524	23	474.24	ok
0.482	22	549.87	ok
0.477	16	557.38	ok
0.484	17	550.3	ok
0.478	33	576.03	ok
0.479	19	580.31	ok
0.544	26	520.94	ok
0.537	35	528.65	ok
0.554	28	512.41	ok
0.494	31	572.67	ok
0.62	32	449.32	ok
0.617	36	452.51	ok
0.621	37	452.83	ok
0.618	38	459.43	ok
0.624	27	454.15	ok
0.621	30	458.33	ok
0.621	34	461.5	ok
0.617	39	469.86	ok
0.646	25	441.47	ok
0.68	43	408.52	ok
0.735	47	389.68	ok
0.745	42	380.21	ok
0.694	29	439.9	ok
0.744	40	392.43	ok
0.736	45	403.35	ok
0.745	41	467.21	ok
0.756	44	456.23	ok
0.764	46	460.21	ok
0.769	52	456.23	ok
0.77	48	455.73	ok
0.77	1	480.82	ok
0.757	50	494.91	ok
0.797	12	456.26	ok
0.796	2	469.99	ok
0.878	9	402.33	ok
0.846	49	435.12	ok
0.845	4	437.44	ok
0.865	7	418.08	ok
0.845	51	448.61	ok
0.797	3	497.51	ok
0.88	18	444.05	ok
0.88	6	465.41	ok
0.881	5	467.87	ok
0.865	8	484.55	ok
