t_rel	session_idx	ms	outcome
0.017	3	251.87	ok
0.002	0	267.16	ok
0.049	6	243.8	ok
0.044	4	248.81	ok
0.052	10	242.58	ok
0.053	11	242.49	ok
0.052	9	265.85	ok
0.051	7	280.48	ok
0.053	12	308.52	ok
0.047	5	315.22	ok
0.012	1	405.5	ok
0.053	13	365.24	ok
0.013	2	447.32	ok
0.067	17	393.53	ok
0.053	14	408.11	ok
0.051	8	410.97	ok
0.073	18	393.97	ok
0.08	22	399.9	ok
0.075	20	408.87	ok
0.112	27	381.67	ok
0.057	15	444.78	ok
0.059	16	443.9	ok
0.096	26	433.77	ok
0.081	23	459.41	ok
0.074	19	473.41	ok
0.094	25	476.45	ok
0.08	21	508.18	ok
0.114	30	477.99	ok
0.085	24	519.75	ok
0.114	29	492.01	ok
0.133	35	473.2	ok
0.117	31	536.69	ok
0.132	33	523.06	ok
0.127	32	544.02	ok
0.113	28	578.17	ok
0.141	38	565.83	ok
0.134	36	573.28	ok
0.146	41	588.33	ok
0.147	44	627.15	ok
0.147	43	628.55	ok
0.137	37	638.74	ok
0.145	39	632.26	ok
0.133	34	670.42	ok
0.157	46	648.99	ok
0.186	50	667.23	ok
0.377	4	476.72	ok
0.165	47	689.36	ok
0.18	49	686.69	ok
0.341	0	526.31	ok
0.197	51	670.89	ok
0.147	42	740.92	ok
0.38	5	538.28	ok
0.352	3	567.53	ok
0.382	6	537.94	ok
0.146	40	774.74	ok
0.386	12	537.33	ok
0.198	52	726.42	ok
0.177	48	748.0	ok
0.419	13	507.3	ok
0.385	9	541.15	ok
0.462	14	489.44	ok
0.156	45	823.64	ok
0.418	1	563.21	ok
0.386	10	611.25	ok
0.46	2	537.68	ok
0.386	11	615.63	ok
0.462	8	563.65	ok
0.384	7	642.19	ok
0.484	20	553.14	ok
0.461	17	576.86	ok
0.494	27	553.4	ok
0.468	18	583.59	ok
0.48	22	571.78	ok
0.503	16	549.4	ok
0.588	21	476.61	ok
0.593	30	472.73	ok
0.548	19	517.88	ok
0.54	23	527.29	ok
0.53	26	538.32	ok
0.57	25	498.17	ok
