t_rel	session_idx	ms	outcome
0.005	1	224.71	ok
0.013	2	218.13	ok
0.076	10	155.96	ok
0.02	3	252.2	ok
0.021	4	252.85	ok
0.028	7	335.65	ok
0.025	6	382.06	ok
0.023	5	404.58	ok
0.03	9	397.99	ok
0.095	15	346.51	ok
0.093	14	350.07	ok
0.028	8	428.84	ok
0.092	13	366.15	ok
0.002	0	456.99	ok
0.108	18	351.68	ok
0.081	11	378.56	ok
0.109	19	387.58	ok
0.11	20	392.08	ok
0.113	22	390.73	ok
0.082	12	432.02	ok
0.102	17	443.13	ok
0.112	21	444.23	ok
0.101	16	455.36	ok
0.118	27	440.29	ok
0.117	24	446.27	ok
0.119	28	470.08	ok
0.119	29	478.34	ok
0.123	30	512.8	ok
0.125	32	515.04	ok
0.141	36	507.27	ok
0.138	33	550.65	ok
0.14	35	557.46	ok
0.118	26	583.11	ok
0.124	31	577.95	ok
0.114	23	590.57	ok
0.147	39	558.18	ok
0.142	37	563.45	ok
0.118	25	589.31	ok
0.139	34	585.13	ok
0.147	40	643.53	ok
0.148	42	692.57	ok
0.149	44	692.22	ok
0.145	38	698.94	ok
0.157	47	687.03	ok
0.162	51	683.17	ok
0.15	45	695.72	ok
0.157	46	689.46	ok
0.149	43	698.71	ok
0.148	41	719.19	ok
0.364	7	520.95	ok
0.354	4	530.86	ok
0.161	49	724.85	ok
0.409	10	476.98	ok
0.16	48	726.13	ok
0.162	52	725.61	ok
0.161	50	738.7	ok
0.408	6	513.52	ok
0.428	9	499.11	ok
0.457	8	470.93	ok
0.345	1	584.45	ok
0.356	2	573.77	ok
0.428	5	518.43	ok
0.443	14	520.17	ok
0.442	15	521.77	ok
0.459	0	517.24	ok
0.354	3	623.22	ok
0.458	13	525.5	ok
0.497	19	487.76	ok
0.459	18	530.19	ok
0.46	11	530.15	ok
0.503	22	509.12	ok
0.503	20	510.63	ok
0.514	12	500.88	ok
0.557	16	459.1	ok
0.556	21	461.13	ok
0.545	17	472.35	ok
0.64	32	401.32	ok
0.589	28	453.01	ok
0.559	27	485.8	ok
0.636	30	442.71	ok
0.563	24	515.78	ok
0.598	29	481.66	ok
0.698	35	399.63	ok
0.689	33	409.76	ok
0.648	36	452.74	ok
0.701	26	412.18	ok
0.702	31	433.21	ok
0.707	25	432.62	ok
0.791	40	370.26	ok
0.725	34	437.77	ok
0.842	44	322.23	ok
0.704	23	459.62	ok
0.705	39	459.5	ok
0.706	37	459.58	ok
0.844	47	373.64	ok
0.841	42	378.08	ok
0.844	38	379.22	ok
0.845	51	384.21	ok
0.846	46	383.79	ok
0.846	45	385.15	ok
0.867	41	366.7	ok
0.886	49	374.37	ok
0.886	10	383.96	ok
0.885	4	386.34	ok
0.888	52	384.47	ok
0.885	7	388.06	ok
0.9	50	374.55	ok
0.848	43	427.78	ok
0.887	48	389.43	ok
0.921	6	359.02	ok
0.928	8	361.43	ok
0.929	1	362.23	ok
0.928	9	380.1	ok
0.946	5	380.88	ok
0.93	2	439.29	ok
0.963	14	415.07	ok
0.964	15	439.04	ok
0.977	3	427.67	ok
0.985	19	420.17	ok
0.984	13	421.71	ok
0.976	0	431.38	ok
1.013	20	400.2	ok
0.99	11	423.94	ok
1.015	12	403.98	ok
1.017	21	403.82	ok
0.99	18	431.78	ok
1.013	22	414.84	ok
1.045	27	383.32	ok
1.018	17	425.27	ok
1.016	16	428.16	ok
1.042	32	404.69	ok
1.08	29	370.29	ok
1.042	28	415.27	ok
1.078	30	396.19	ok
1.099	33	380.15	ok
1.098	35	391.56	ok
1.114	26	385.92	ok
1.079	24	448.61	ok
1.162	40	370.42	ok
1.14	25	394.84	ok
1.165	39	371.07	ok
1.101	36	434.95	ok
1.136	31	403.45	ok
1.163	34	377.42	ok
1.164	23	384.23	ok
1.218	47	340.21	ok
1.219	42	341.38	ok
1.223	38	344.54	ok
1.165	37	403.19	ok
1.229	51	401.31	ok
1.231	45	400.77	ok
1.175	44	481.32	ok
1.261	49	397.1	ok
1.271	10	398.35	ok
1.23	46	440.26	ok
1.275	50	430.68	ok
1.234	41	472.12	ok
1.276	48	430.37	ok
1.273	7	436.27	ok
1.369	2	368.16	ok
1.272	4	466.8	ok
1.281	6	458.86	ok
1.406	13	334.43	ok
1.308	9	438.71	ok
1.292	1	470.0	ok
1.378	14	383.7	ok
1.29	8	472.59	ok
1.272	52	491.3	ok
1.327	5	436.96	ok
1.276	43	495.95	ok
1.405	3	367.6	ok
1.405	19	367.61	ok
1.422	18	356.36	ok
1.408	0	371.28	ok
1.414	20	365.88	ok
1.414	11	365.71	ok
1.403	15	381.32	ok
1.428	22	399.77	ok
1.428	27	399.94	ok
1.419	12	412.34	ok
1.443	17	389.29	ok
1.45	29	396.33	ok
1.421	21	426.59	ok
1.444	16	438.73	ok
1.489	33	394.04	ok
1.447	32	441.12	ok
1.532	40	385.99	ok
1.475	30	443.98	ok
1.49	35	429.64	ok
1.458	28	462.68	ok
1.528	24	397.51	ok
1.5	26	426.48	ok
1.539	31	397.14	ok
1.536	39	404.35	ok
1.54	34	400.99	ok
1.56	47	384.53	ok
1.549	23	396.87	ok
1.536	36	412.44	ok
1.535	25	430.63	ok
1.568	38	398.5	ok
1.569	37	398.46	ok
1.561	42	406.75	ok
1.632	45	365.88	ok
1.631	51	367.81	ok
1.658	49	345.89	ok
1.67	10	350.03	ok
1.657	44	375.09	ok
1.67	46	365.62	ok
1.706	50	331.44	ok
1.707	48	342.03	ok
1.706	41	345.77	ok
1.709	7	362.17	ok
1.738	2	358.57	ok
1.74	6	365.9	ok
1.74	13	365.83	ok
1.762	1	375.21	ok
1.764	52	374.01	ok
1.739	4	409.26	ok
1.747	9	434.99	ok
1.763	8	419.36	ok
1.764	5	418.78	ok
1.762	14	421.99	ok
1.778	18	409.69	ok
1.772	43	425.11	ok
1.78	20	417.67	ok
1.832	12	371.81	ok
1.828	27	376.06	ok
1.779	0	428.5	ok
1.773	19	435.69	ok
1.785	15	426.27	ok
1.772	3	439.0	ok
1.78	11	431.6	ok
1.847	29	366.6	ok
1.828	22	387.08	ok
1.848	21	368.66	ok
1.833	17	384.21	ok
1.883	16	395.71	ok
1.884	33	444.44	ok
1.918	40	414.33	ok
1.92	35	413.79	ok
1.919	30	415.16	ok
1.888	32	454.3	ok
1.946	23	401.3	ok
1.921	28	426.91	ok
1.926	26	421.43	ok
1.94	39	408.02	ok
1.945	47	416.57	ok
1.941	34	422.79	ok
1.926	24	439.34	ok
1.949	36	436.7	ok
1.937	31	480.53	ok
1.966	25	471.25	ok
2.004	49	507.47	ok
1.967	38	548.82	ok
2.02	10	505.15	ok
2.039	50	486.45	ok
1.998	45	528.93	ok
1.999	51	528.57	ok
2.032	44	501.56	ok
2.036	46	524.14	ok
2.096	2	496.74	ok
2.148	4	445.36	ok
2.183	5	411.14	ok
2.138	52	456.98	ok
1.967	37	628.31	ok
1.968	42	628.81	ok
2.204	12	393.07	ok
2.072	7	526.09	ok
2.137	1	463.54	ok
2.106	6	495.77	ok
2.188	18	413.93	ok
2.049	48	553.41	ok
2.197	43	406.42	ok
2.062	41	543.16	ok
2.106	13	499.38	ok
2.183	8	423.34	ok
2.198	20	409.03	ok
2.182	9	424.96	ok
2.184	14	423.4	ok
2.205	27	404.77	ok
2.209	19	409.15	ok
2.208	0	411.9	ok
2.213	29	418.58	ok
2.212	11	421.26	ok
2.211	15	422.73	ok
2.212	3	428.45	ok
