t_rel	session_idx	ms	outcome
5.008	36	374.16	ok
5.013	35	369.66	ok
5.003	34	408.39	ok
5.024	5	412.83	ok
5.058	47	379.55	ok
5.076	0	399.46	ok
5.025	21	451.77	ok
5.058	42	418.72	ok
5.078	45	408.56	ok
5.077	6	410.42	ok
5.078	27	427.71	ok
5.091	29	417.72	ok
5.091	31	417.52	ok
5.078	24	431.58	ok
5.079	22	443.1	ok
5.081	25	442.85	ok
5.092	15	434.03	ok
5.11	8	428.67	ok
5.097	49	465.67	ok
5.112	3	451.26	ok
5.092	18	482.65	ok
5.133	51	448.84	ok
5.089	9	493.17	ok
5.179	44	428.8	ok
5.132	7	477.71	ok
5.165	17	471.53	ok
5.194	20	443.08	ok
5.161	50	476.27	ok
5.18	11	458.05	ok
5.199	16	447.09	ok
5.182	1	465.34	ok
5.198	23	453.07	ok
5.222	38	431.37	ok
5.181	41	472.95	ok
5.223	2	431.63	ok
5.224	4	452.23	ok
5.244	43	432.85	ok
5.228	26	450.6	ok
5.254	37	438.72	ok
5.273	40	440.12	ok
5.304	13	415.54	ok
5.318	33	401.62	ok
5.319	14	401.04	ok
5.328	32	425.8	ok
5.34	52	442.63	ok
5.328	12	455.67	ok
5.348	28	441.01	ok
5.348	10	455.75	ok
5.347	46	461.04	ok
5.383	35	427.96	ok
5.437	47	385.82	ok
5.355	30	469.49	ok
5.371	48	464.16	ok
5.349	39	487.38	ok
5.437	5	426.34	ok
5.368	19	496.44	ok
5.382	36	505.13	ok
5.476	0	412.35	ok
5.476	21	420.14	ok
5.412	34	485.41	ok
5.488	6	414.32	ok
5.487	45	419.8	ok
5.509	24	424.0	ok
5.477	42	463.32	ok
5.564	3	381.04	ok
5.524	25	421.2	ok
5.506	27	439.59	ok
5.563	49	383.7	ok
5.509	31	438.21	ok
5.522	22	425.3	ok
5.508	29	441.64	ok
5.526	15	425.62	ok
5.582	51	391.49	ok
5.582	9	428.27	ok
5.608	44	403.71	ok
5.538	8	475.61	ok
5.575	18	440.5	ok
5.61	7	419.08	ok
5.637	17	419.37	ok
5.638	11	424.84	ok
5.638	50	479.56	ok
5.637	20	481.15	ok
5.651	23	468.92	ok
5.646	16	475.68	ok
5.693	37	450.48	ok
5.647	1	497.49	ok
5.678	26	502.43	ok
5.653	38	528.06	ok
5.654	41	528.22	ok
5.654	2	528.28	ok
5.676	4	507.42	ok
5.677	43	508.01	ok
5.754	32	432.73	ok
5.713	40	474.41	ok
5.72	33	470.12	ok
5.72	13	471.43	ok
5.721	14	471.03	ok
5.783	52	410.42	ok
5.804	10	389.97	ok
5.789	28	405.31	ok
5.811	35	399.85	ok
5.823	47	388.54	ok
5.824	30	394.88	ok
5.808	46	411.32	ok
5.836	48	388.15	ok
5.836	39	388.25	ok
5.783	12	441.71	ok
5.865	19	425.5	ok
5.863	5	427.39	ok
5.888	36	418.32	ok
5.941	42	391.79	ok
5.888	0	445.21	ok
5.897	21	437.65	ok
5.902	6	432.95	ok
5.907	45	428.94	ok
5.947	31	394.98	ok
5.945	25	397.38	ok
5.897	34	445.86	ok
5.95	29	393.88	ok
5.933	24	414.33	ok
5.945	3	405.72	ok
5.946	27	406.03	ok
5.947	49	406.66	ok
5.948	22	407.64	ok
5.974	51	456.85	ok
6.012	44	442.9	ok
5.952	15	515.13	ok
6.014	8	467.03	ok
6.029	7	452.61	ok
6.011	9	481.76	ok
6.122	16	380.57	ok
6.118	50	385.99	ok
6.015	18	489.64	ok
6.056	17	452.89	ok
6.119	20	406.23	ok
6.063	11	462.91	ok
6.12	23	407.88	ok
6.145	1	395.98	ok
6.182	41	362.67	ok
6.182	38	364.0	ok
6.183	2	366.97	ok
6.187	32	369.43	ok
6.181	26	376.18	ok
6.144	37	413.96	ok
6.192	14	373.61	ok
6.185	43	381.33	ok
6.191	13	375.48	ok
6.183	4	383.57	ok
6.194	10	391.8	ok
6.193	52	417.62	ok
6.188	40	424.42	ok
6.212	47	431.98	ok
6.211	35	441.76	ok
6.195	28	459.05	ok
6.219	30	438.52	ok
6.224	48	434.44	ok
6.22	46	439.32	ok
6.19	33	471.19	ok
6.225	12	461.37	ok
6.225	39	462.41	ok
6.29	19	397.58	ok
6.306	36	397.59	ok
6.334	0	377.86	ok
6.291	5	428.92	ok
6.335	21	386.03	ok
6.348	24	377.16	ok
6.336	45	390.29	ok
