t_rel	session_idx	ms	outcome
0.027	5	198.16	ok
0.013	4	265.3	ok
0.033	6	271.5	ok
0.038	8	298.29	ok
0.004	1	332.24	ok
0.011	3	325.98	ok
0.048	14	288.34	ok
0.034	7	304.58	ok
0.044	10	323.47	ok
0.049	15	319.12	ok
0.005	2	362.98	ok
0.044	9	372.21	ok
0.001	0	415.54	ok
0.046	13	372.06	ok
0.045	12	376.59	ok
0.045	11	404.5	ok
0.053	16	397.3	ok
0.064	22	465.73	ok
0.054	17	479.32	ok
0.055	20	492.91	ok
0.055	19	494.11	ok
0.097	25	459.78	ok
0.097	26	461.78	ok
0.054	18	505.53	ok
0.084	24	486.91	ok
0.055	21	526.72	ok
0.104	28	478.74	ok
0.104	27	480.15	ok
0.109	30	484.2	ok
0.114	31	480.31	ok
0.075	23	519.79	ok
0.114	32	501.72	ok
0.108	29	508.49	ok
0.124	37	620.19	ok
0.114	33	654.64	ok
0.152	45	627.86	ok
0.142	40	638.36	ok
0.117	35	664.12	ok
0.142	41	639.23	ok
0.115	34	667.27	ok
0.119	36	663.62	ok
0.134	38	663.1	ok
0.145	43	680.67	ok
0.168	52	661.68	ok
0.154	46	685.21	ok
0.158	47	683.32	ok
0.169	53	673.34	ok
0.147	44	697.21	ok
0.338	1	507.67	ok
0.347	3	500.43	ok
0.165	49	682.76	ok
0.364	5	491.54	ok
0.141	39	717.37	ok
0.366	6	493.24	ok
0.144	42	733.53	ok
0.368	2	511.21	ok
0.346	4	538.06	ok
0.164	48	740.46	ok
0.167	51	743.08	ok
0.367	7	545.55	ok
0.371	8	542.52	ok
0.166	50	801.75	ok
0.382	14	588.44	ok
0.378	10	593.0	ok
0.416	9	563.81	ok
0.394	15	594.12	ok
0.417	0	571.55	ok
0.422	12	581.16	ok
0.53	22	475.03	ok
0.533	17	472.04	ok
0.557	25	449.33	ok
0.45	11	557.15	ok
0.418	13	590.58	ok
0.559	26	451.6	ok
0.56	18	451.51	ok
0.548	20	463.95	ok
0.451	16	562.05	ok
0.549	19	464.45	ok
0.584	27	451.9	ok
0.582	21	454.33	ok
0.571	24	471.27	ok
0.595	23	493.73	ok
0.583	28	506.01	ok
0.594	31	495.81	ok
0.616	32	477.7	ok
0.593	30	506.33	ok
0.744	37	379.07	ok
0.617	29	509.77	ok
0.782	41	356.61	ok
0.769	33	371.56	ok
0.78	45	365.79	ok
0.781	40	365.72	ok
0.782	34	364.87	ok
0.781	35	383.19	ok
0.797	38	384.66	ok
0.843	53	340.16	ok
0.783	36	400.34	ok
0.829	52	359.06	ok
0.839	46	350.12	ok
0.842	47	371.03	ok
0.848	49	376.91	ok
0.845	1	380.29	ok
0.844	44	381.85	ok
0.826	43	407.86	ok
0.855	5	423.06	ok
0.859	6	420.09	ok
0.88	2	402.72	ok
0.847	3	435.77	ok
0.968	50	382.49	ok
0.91	51	441.75	ok
0.884	4	469.68	ok
0.971	10	391.92	ok
0.859	39	504.99	ok
0.913	7	462.37	ok
0.904	48	471.59	ok
0.988	15	388.76	ok
0.878	42	499.64	ok
0.97	14	426.3	ok
1.003	12	398.19	ok
0.914	8	503.75	ok
1.006	17	412.73	ok
0.989	0	430.26	ok
1.005	22	414.81	ok
0.98	9	444.77	ok
1.007	11	419.22	ok
1.011	26	419.64	ok
1.006	25	425.46	ok
1.013	16	438.87	ok
1.012	20	441.82	ok
1.012	18	443.02	ok
1.014	19	446.49	ok
1.042	24	419.83	ok
1.036	27	430.93	ok
