t_rel	session_idx	ms	outcome
0.001	0	204.8	ok
0.022	3	208.24	ok
0.019	2	213.39	ok
0.028	5	206.22	ok
0.025	4	214.07	ok
0.048	15	227.06	ok
0.018	1	287.37	ok
0.029	6	277.34	ok
0.046	9	260.42	ok
0.039	8	273.01	ok
0.038	7	311.03	ok
0.049	16	343.79	ok
0.047	13	411.28	ok
0.058	19	413.22	ok
0.055	18	417.74	ok
0.054	17	419.14	ok
0.071	24	406.69	ok
0.073	25	405.41	ok
0.048	14	432.04	ok
0.047	12	433.37	ok
0.074	27	406.39	ok
0.06	21	421.51	ok
0.046	10	447.02	ok
0.071	23	433.99	ok
0.059	20	455.84	ok
0.074	26	468.8	ok
0.069	22	474.49	ok
0.047	11	515.87	ok
0.084	32	518.23	ok
0.075	28	559.09	ok
0.075	29	559.36	ok
0.088	34	547.22	ok
0.076	30	560.05	ok
0.083	31	553.87	ok
0.089	35	549.14	ok
0.084	33	627.29	ok
0.103	38	609.38	ok
0.095	36	617.25	ok
0.098	37	615.38	ok
0.125	46	660.69	ok
0.109	41	677.3	ok
0.122	44	665.06	ok
0.106	39	681.71	ok
0.126	48	662.43	ok
0.121	43	667.07	ok
0.124	45	691.77	ok
0.352	1	464.62	ok
0.108	40	708.9	ok
0.119	42	699.28	ok
0.335	0	487.12	ok
0.128	50	699.96	ok
0.128	51	712.62	ok
0.358	4	483.66	ok
0.129	52	713.71	ok
0.353	2	489.57	ok
0.372	7	472.05	ok
0.362	5	482.3	ok
0.127	49	718.0	ok
0.125	47	720.64	ok
0.378	8	475.1	ok
0.381	15	472.73	ok
0.356	3	500.77	ok
0.362	6	509.56	ok
0.383	9	516.07	ok
0.393	16	515.44	ok
0.474	17	442.6	ok
0.472	19	444.9	ok
0.459	13	463.61	ok
0.479	25	446.27	ok
0.48	14	466.63	ok
0.48	12	501.0	ok
0.473	18	520.71	ok
0.481	27	513.17	ok
0.478	24	527.83	ok
0.481	21	525.07	ok
0.544	22	466.26	ok
0.494	10	555.09	ok
0.505	23	544.67	ok
0.543	26	507.41	ok
0.602	32	468.56	ok
0.635	29	438.0	ok
0.563	11	510.4	ok
0.515	20	558.51	ok
0.634	28	440.18	ok
0.636	34	457.13	ok
0.712	38	391.31	ok
0.638	35	466.1	ok
0.713	36	392.27	ok
0.637	31	471.96	ok
0.636	30	473.25	ok
0.713	37	400.56	ok
0.712	33	403.06	ok
0.786	46	332.74	ok
0.788	48	364.13	ok
0.787	44	365.79	ok
0.787	41	366.81	ok
0.788	43	365.55	ok
0.788	39	371.17	ok
0.817	1	379.16	ok
0.816	45	380.53	ok
0.817	40	384.59	ok
0.842	4	374.9	ok
0.828	50	389.39	ok
0.822	0	396.25	ok
0.818	42	412.04	ok
0.841	51	400.72	ok
0.843	2	399.19	ok
0.844	7	403.72	ok
0.842	52	406.06	ok
0.846	47	421.17	ok
0.844	5	436.81	ok
0.857	3	424.92	ok
0.854	15	427.83	ok
0.845	49	438.82	ok
0.854	8	435.1	ok
0.899	9	417.54	ok
0.872	6	445.31	ok
0.916	17	446.44	ok
0.982	12	381.79	ok
0.925	25	460.88	ok
0.994	27	395.13	ok
1.01	22	380.13	ok
0.909	16	494.01	ok
1.006	24	405.95	ok
0.994	18	435.02	ok
0.922	13	510.12	ok
1.049	10	385.2	ok
1.007	21	428.03	ok
0.917	19	518.62	ok
1.05	26	401.34	ok
1.05	23	402.5	ok
1.071	32	381.86	ok
1.073	11	379.88	ok
0.947	14	507.72	ok
1.073	29	386.39	ok
1.074	28	385.58	ok
1.104	38	357.27	ok
1.074	20	387.87	ok
1.093	34	393.13	ok
1.105	36	428.53	ok
1.11	30	458.4	ok
1.109	31	459.85	ok
1.159	39	424.3	ok
1.105	35	479.56	ok
1.114	37	470.72	ok
1.119	46	476.74	ok
1.154	41	454.92	ok
1.152	48	482.83	ok
1.248	7	388.39	ok
1.154	43	658.36	ok
1.281	5	540.26	ok
1.153	44	669.13	ok
1.231	42	593.16	ok
1.249	52	580.0	ok
1.242	2	597.88	ok
1.202	40	649.83	ok
1.115	33	737.64	ok
1.197	45	656.46	ok
1.217	4	637.03	ok
1.267	47	587.37	ok
1.219	0	638.13	ok
1.196	1	668.69	ok
1.453	32	444.39	ok
1.364	12	534.84	ok
1.386	25	512.53	ok
1.317	9	582.89	ok
1.282	3	618.23	ok
1.412	24	489.0	ok
1.217	50	683.98	ok
1.363	17	539.1	ok
1.436	19	466.85	ok
1.284	49	619.21	ok
1.452	23	454.76	ok
1.242	51	666.08	ok
1.289	8	620.25	ok
1.433	13	476.8	ok
1.39	27	524.18	ok
1.317	6	596.77	ok
1.434	10	480.83	ok
1.282	15	633.16	ok
1.453	11	463.04	ok
1.403	16	514.4	ok
1.429	18	489.98	ok
1.435	21	484.64	ok
1.39	22	531.63	ok
1.46	28	493.74	ok
1.454	14	507.1	ok
1.461	38	503.04	ok
1.486	34	478.81	ok
1.534	36	467.15	ok
1.459	29	554.97	ok
1.452	26	563.36	ok
1.462	20	556.79	ok
1.569	31	469.04	ok
1.568	30	472.09	ok
1.583	39	461.62	ok
1.585	37	477.71	ok
1.584	35	490.19	ok
1.636	7	446.17	ok
1.596	46	493.67	ok
1.609	41	483.8	ok
1.822	44	272.34	ok
1.635	48	470.91	ok
1.813	43	299.3	ok
1.824	42	299.22	ok
1.822	5	315.38	ok
1.841	2	296.71	ok
1.853	45	290.16	ok
1.829	52	315.22	ok
