1786943289	shadowfit-ai	81.59%	909.7MiB / 19.53GiB
1786943289	shadowfit-backend	60.20%	763.3MiB / 30.82GiB
1786943289	shadowfit-mysql	5.14%	587.4MiB / 30.82GiB
1786943296	shadowfit-ai	34.40%	998.9MiB / 19.53GiB
1786943296	shadowfit-backend	0.48%	763.2MiB / 30.82GiB
1786943296	shadowfit-mysql	0.58%	587.4MiB / 30.82GiB
1786943304	shadowfit-ai	34.27%	1.007GiB / 19.53GiB
1786943304	shadowfit-backend	0.31%	763.5MiB / 30.82GiB
1786943304	shadowfit-mysql	2.47%	587.4MiB / 30.82GiB
1786943312	shadowfit-ai	0.95%	773.9MiB / 19.53GiB
1786943312	shadowfit-backend	0.48%	763.7MiB / 30.82GiB
1786943312	shadowfit-mysql	3.47%	587.4MiB / 30.82GiB
