epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786943762	16.0	0.0	14.0	0.02	890.0	7783.1	0.00	0.00
1786943767	6.2	2.2	2.8	0.02	929.0	7783.1	0.00	0.01
1786943772	6.0	1.6	2.8	0.01	889.0	7783.1	0.00	0.01
1786943777	6.4	1.6	2.6	0.01	895.1	7783.1	0.00	0.01
1786943782	6.4	1.6	3.0	0.01	899.0	7783.1	0.00	0.01
1786943787	5.6	-1	2.6	0.01	880.7	7783.1	0.00	0.01
