epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786943556	15.2	0.0	14.2	0.02	892.6	7783.1	0.00	0.00
1786943561	5.4	1.8	2.8	0.02	928.4	7783.1	0.00	0.01
1786943566	3.4	0.8	2.8	0.02	885.8	7783.1	0.00	0.01
1786943571	4.8	1.0	2.6	0.10	892.6	7783.1	0.00	0.01
1786943576	5.0	0.8	3.0	0.09	894.2	7783.1	0.00	0.01
1786943581	5.0	-1	2.6	0.08	886.5	7783.1	0.00	0.01
