1786943171	shadowfit-ai	0.10%	190.6MiB / 19.53GiB
1786943171	shadowfit-backend	10.77%	761.1MiB / 30.82GiB
1786943171	shadowfit-mysql	5.27%	586.9MiB / 30.82GiB
1786943178	shadowfit-ai	65.79%	1.553GiB / 19.53GiB
1786943178	shadowfit-backend	6.57%	756.6MiB / 30.82GiB
1786943178	shadowfit-mysql	5.23%	587.5MiB / 30.82GiB
1786943186	shadowfit-ai	66.89%	1.621GiB / 19.53GiB
1786943186	shadowfit-backend	7.09%	757.4MiB / 30.82GiB
1786943186	shadowfit-mysql	7.47%	587.2MiB / 30.82GiB
1786943194	shadowfit-ai	66.43%	1.647GiB / 19.53GiB
1786943194	shadowfit-backend	6.97%	757.4MiB / 30.82GiB
1786943194	shadowfit-mysql	5.23%	587.5MiB / 30.82GiB
1786943202	shadowfit-ai	0.13%	1.176GiB / 19.53GiB
1786943202	shadowfit-backend	0.49%	759.7MiB / 30.82GiB
1786943202	shadowfit-mysql	1.07%	587.1MiB / 30.82GiB
