label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
B_anc1_10	10	3.0	20	300	30.19	100.00	19.0	23.8	27.3	0	0	0	1786943178.399	1786943183.412	1786943193.348
