t_rel	session	ms	outcome	t_abs
0.166	0	17.64	ok	1786943333.824
0.5	0	17.79	ok	1786943334.158
0.834	0	17.03	ok	1786943334.492
1.167	0	68.27	ok	1786943334.825
1.501	0	18.49	ok	1786943335.159
1.835	0	17.44	ok	1786943335.493
2.168	0	18.98	ok	1786943335.826
2.502	0	18.75	ok	1786943336.160
2.836	0	18.28	ok	1786943336.494
3.169	0	18.65	ok	1786943336.827
3.503	0	17.95	ok	1786943337.161
3.837	0	18.3	ok	1786943337.495
4.171	0	18.7	ok	1786943337.829
4.504	0	17.94	ok	1786943338.162
4.838	0	18.19	ok	1786943338.496
5.172	0	18.29	ok	1786943338.830
5.505	0	18.54	ok	1786943339.163
5.839	0	17.74	ok	1786943339.497
6.173	0	18.12	ok	1786943339.831
6.506	0	18.64	ok	1786943340.164
6.84	0	18.11	ok	1786943340.498
7.174	0	17.9	ok	1786943340.832
7.507	0	17.69	ok	1786943341.165
7.841	0	18.36	ok	1786943341.499
8.175	0	17.75	ok	1786943341.833
8.508	0	18.43	ok	1786943342.166
8.842	0	18.06	ok	1786943342.500
9.176	0	18.11	ok	1786943342.834
9.51	0	17.97	ok	1786943343.168
9.843	0	17.95	ok	1786943343.501
10.177	0	18.09	ok	1786943343.835
10.511	0	19.08	ok	1786943344.169
10.844	0	18.23	ok	1786943344.502
11.178	0	18.32	ok	1786943344.836
11.512	0	18.03	ok	1786943345.170
11.845	0	18.2	ok	1786943345.503
12.179	0	18.26	ok	1786943345.837
12.513	0	18.24	ok	1786943346.171
12.846	0	18.19	ok	1786943346.504
13.18	0	18.24	ok	1786943346.838
13.514	0	17.71	ok	1786943347.172
13.847	0	17.92	ok	1786943347.505
14.181	0	18.23	ok	1786943347.839
14.515	0	18.8	ok	1786943348.173
14.849	0	18.61	ok	1786943348.507
15.182	0	18.12	ok	1786943348.840
15.516	0	18.13	ok	1786943349.174
15.85	0	18.42	ok	1786943349.508
16.183	0	17.91	ok	1786943349.841
16.517	0	18.23	ok	1786943350.175
16.851	0	17.6	ok	1786943350.509
17.184	0	17.41	ok	1786943350.842
17.518	0	18.16	ok	1786943351.176
17.852	0	18.03	ok	1786943351.510
18.186	0	18.42	ok	1786943351.844
18.519	0	18.21	ok	1786943352.177
18.853	0	18.11	ok	1786943352.511
19.187	0	18.21	ok	1786943352.845
19.52	0	17.97	ok	1786943353.178
19.854	0	17.91	ok	1786943353.512
20.188	0	18.41	ok	1786943353.846
20.521	0	18.1	ok	1786943354.179
20.855	0	18.22	ok	1786943354.513
21.189	0	18.39	ok	1786943354.847
21.522	0	17.77	ok	1786943355.180
21.856	0	17.4	ok	1786943355.514
