label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
C_discard_5	5	3.0	20	150	15.16	100.00	18.2	19.1	19.4	0	0	0	1786943557.885	1786943562.909	1786943572.806
