t_rel	session	ms	outcome	t_abs
0.292	0	17.34	ok	1786943177.621
0.626	0	17.79	ok	1786943177.955
0.959	0	18.09	ok	1786943178.288
1.293	0	20.74	ok	1786943178.622
1.627	0	19.43	ok	1786943178.956
1.96	0	18.21	ok	1786943179.289
2.294	0	20.36	ok	1786943179.623
2.628	0	18.6	ok	1786943179.957
2.961	0	25.06	ok	1786943180.290
3.295	0	19.38	ok	1786943180.624
3.629	0	19.01	ok	1786943180.958
3.962	0	18.35	ok	1786943181.291
4.296	0	20.92	ok	1786943181.625
4.63	0	19.34	ok	1786943181.959
4.963	0	19.13	ok	1786943182.292
5.297	0	18.36	ok	1786943182.626
5.631	0	19.71	ok	1786943182.960
5.965	0	21.83	ok	1786943183.294
6.298	0	18.79	ok	1786943183.627
6.632	0	18.35	ok	1786943183.961
6.966	0	18.55	ok	1786943184.295
7.299	0	23.61	ok	1786943184.628
7.633	0	18.73	ok	1786943184.962
7.967	0	19.09	ok	1786943185.296
8.3	0	18.44	ok	1786943185.629
8.634	0	23.9	ok	1786943185.963
8.968	0	18.81	ok	1786943186.297
9.302	0	18.66	ok	1786943186.631
9.635	0	18.89	ok	1786943186.964
9.969	0	23.96	ok	1786943187.298
10.303	0	24.75	ok	1786943187.632
10.636	0	24.27	ok	1786943187.965
10.97	0	19.17	ok	1786943188.299
11.304	0	18.41	ok	1786943188.633
11.637	0	19.26	ok	1786943188.966
11.971	0	18.84	ok	1786943189.300
12.305	0	19.38	ok	1786943189.634
12.638	0	18.35	ok	1786943189.967
12.972	0	21.27	ok	1786943190.301
13.306	0	19.55	ok	1786943190.635
13.64	0	18.49	ok	1786943190.969
13.973	0	23.87	ok	1786943191.302
14.307	0	18.8	ok	1786943191.636
14.641	0	18.27	ok	1786943191.970
14.974	0	18.9	ok	1786943192.303
15.308	0	24.91	ok	1786943192.637
15.642	0	18.28	ok	1786943192.971
15.975	0	19.82	ok	1786943193.304
16.309	0	18.92	ok	1786943193.638
16.643	0	18.5	ok	1786943193.972
16.976	0	18.9	ok	1786943194.305
17.31	0	18.93	ok	1786943194.639
17.644	0	19.19	ok	1786943194.973
17.978	0	19.13	ok	1786943195.307
18.311	0	19.15	ok	1786943195.640
18.645	0	19.33	ok	1786943195.974
18.979	0	23.51	ok	1786943196.308
19.312	0	19.07	ok	1786943196.641
19.646	0	23.14	ok	1786943196.975
19.98	0	18.5	ok	1786943197.309
20.314	0	18.82	ok	1786943197.643
20.647	0	19.01	ok	1786943197.976
20.981	0	18.92	ok	1786943198.310
21.314	0	18.69	ok	1786943198.643
21.648	0	18.1	ok	1786943198.977
21.982	0	18.56	ok	1786943199.311
