1786943398	shadowfit-ai	6.40%	190.7MiB / 19.53GiB
1786943398	shadowfit-backend	12.53%	771.7MiB / 30.82GiB
1786943398	shadowfit-mysql	5.45%	588.3MiB / 30.82GiB
1786943405	shadowfit-ai	33.14%	945.3MiB / 19.53GiB
1786943405	shadowfit-backend	3.99%	777.5MiB / 30.82GiB
1786943405	shadowfit-mysql	5.18%	588.2MiB / 30.82GiB
1786943413	shadowfit-ai	33.16%	1009MiB / 19.53GiB
1786943413	shadowfit-backend	3.09%	777.8MiB / 30.82GiB
1786943413	shadowfit-mysql	6.90%	587.8MiB / 30.82GiB
1786943421	shadowfit-ai	33.26%	1.007GiB / 19.53GiB
1786943421	shadowfit-backend	11.78%	778MiB / 30.82GiB
1786943421	shadowfit-mysql	4.72%	588MiB / 30.82GiB
1786943429	shadowfit-ai	0.15%	719.3MiB / 19.53GiB
1786943429	shadowfit-backend	0.23%	778.2MiB / 30.82GiB
1786943429	shadowfit-mysql	9.73%	590.1MiB / 30.82GiB
