epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786943403	15.4	0.0	14.2	0.03	890.8	7783.1	0.00	0.00
1786943408	6.8	1.8	2.8	0.02	933.4	7783.1	0.00	0.01
1786943414	4.4	1.0	3.0	0.02	879.9	7783.1	0.00	0.01
1786943419	6.6	0.8	2.4	0.02	886.7	7783.1	0.00	0.01
1786943424	4.4	0.8	3.0	0.02	875.6	7783.1	0.00	0.01
1786943429	6.0	-1	2.6	0.02	872.6	7783.1	0.00	0.01
