t_rel	session	ms	outcome	t_abs
0.36	0	17.06	ok	1786943456.843
0.693	0	17.53	ok	1786943457.176
1.027	0	82.97	ok	1786943457.510
1.361	0	19.11	ok	1786943457.844
1.694	0	18.74	ok	1786943458.177
2.028	0	18.15	ok	1786943458.511
2.362	0	19.36	ok	1786943458.845
2.695	0	18.37	ok	1786943459.178
3.029	0	17.78	ok	1786943459.512
3.363	0	18.39	ok	1786943459.846
3.696	0	18.8	ok	1786943460.179
4.03	0	18.29	ok	1786943460.513
4.364	0	18.92	ok	1786943460.847
4.697	0	18.01	ok	1786943461.180
5.031	0	18.25	ok	1786943461.514
5.365	0	19.03	ok	1786943461.848
5.698	0	18.33	ok	1786943462.181
6.032	0	18.36	ok	1786943462.515
6.366	0	19.47	ok	1786943462.849
6.699	0	17.88	ok	1786943463.182
7.033	0	18.27	ok	1786943463.516
7.367	0	18.52	ok	1786943463.850
7.7	0	17.39	ok	1786943464.183
8.034	0	18.29	ok	1786943464.517
8.368	0	17.78	ok	1786943464.851
8.701	0	18.34	ok	1786943465.184
9.035	0	17.72	ok	1786943465.518
9.369	0	18.17	ok	1786943465.852
9.703	0	18.25	ok	1786943466.186
10.036	0	18.78	ok	1786943466.519
10.37	0	18.66	ok	1786943466.853
10.704	0	18.59	ok	1786943467.187
11.037	0	18.21	ok	1786943467.520
11.371	0	18.4	ok	1786943467.854
11.705	0	18.76	ok	1786943468.188
12.038	0	18.63	ok	1786943468.521
12.372	0	17.55	ok	1786943468.855
12.706	0	18.43	ok	1786943469.189
13.039	0	17.95	ok	1786943469.522
13.373	0	18.04	ok	1786943469.856
13.707	0	18.63	ok	1786943470.190
14.04	0	18.21	ok	1786943470.523
14.374	0	18.4	ok	1786943470.857
14.708	0	17.92	ok	1786943471.191
15.041	0	18.58	ok	1786943471.524
15.375	0	18.64	ok	1786943471.858
15.709	0	17.78	ok	1786943472.192
16.042	0	18.48	ok	1786943472.525
16.376	0	18.5	ok	1786943472.859
16.71	0	18.17	ok	1786943473.193
17.044	0	18.59	ok	1786943473.527
17.377	0	17.99	ok	1786943473.860
17.711	0	18.3	ok	1786943474.194
18.045	0	18.62	ok	1786943474.528
18.378	0	17.93	ok	1786943474.861
18.712	0	18.68	ok	1786943475.195
19.046	0	18.25	ok	1786943475.529
19.379	0	18.01	ok	1786943475.862
19.713	0	18.17	ok	1786943476.196
20.047	0	18.54	ok	1786943476.530
20.38	0	19.35	ok	1786943476.863
20.714	0	18.56	ok	1786943477.197
21.048	0	18.87	ok	1786943477.531
21.381	0	18.21	ok	1786943477.864
21.715	0	17.63	ok	1786943478.198
22.049	0	19.23	ok	1786943478.532
