epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786943338	4.6	2.4	0.0	0.00	586.0	7783.1	0.00	0.00
1786943343	3.4	1.8	0.0	0.08	586.0	7783.1	0.00	0.00
1786943348	3.0	1.4	0.0	0.08	586.1	7783.1	0.00	0.00
1786943353	3.6	1.6	0.0	0.07	586.6	7783.1	0.00	0.00
