epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786943124	18.2	0.0	14.0	0.06	904.7	7783.1	0.00	0.00
1786943129	5.2	2.2	2.6	0.05	925.2	7783.1	0.00	0.01
1786943134	4.4	1.4	3.0	0.05	890.6	7783.1	0.00	0.01
1786943139	6.4	1.6	2.4	0.04	895.5	7783.1	0.00	0.01
1786943144	6.6	1.6	3.0	0.04	901.5	7783.1	0.00	0.01
1786943149	4.8	-1	2.4	0.12	891.2	7783.1	0.00	0.01
