t_rel	session	ms	outcome	t_abs
0.166	0	19.93	ok	1786943662.625
0.5	0	18.19	ok	1786943662.959
0.833	0	17.26	ok	1786943663.292
1.167	0	64.94	ok	1786943663.626
1.501	0	19.04	ok	1786943663.960
1.834	0	18.37	ok	1786943664.293
2.168	0	18.29	ok	1786943664.627
2.502	0	18.04	ok	1786943664.961
2.835	0	18.26	ok	1786943665.294
3.169	0	18.86	ok	1786943665.628
3.503	0	18.43	ok	1786943665.962
3.836	0	18.4	ok	1786943666.295
4.17	0	18.35	ok	1786943666.629
4.504	0	18.34	ok	1786943666.963
4.838	0	18.76	ok	1786943667.297
5.171	0	17.8	ok	1786943667.630
5.505	0	18.15	ok	1786943667.964
5.839	0	18.34	ok	1786943668.298
6.172	0	18.6	ok	1786943668.631
6.506	0	18.37	ok	1786943668.965
6.84	0	18.75	ok	1786943669.299
7.173	0	18.36	ok	1786943669.632
7.507	0	18.33	ok	1786943669.966
7.841	0	18.59	ok	1786943670.300
8.175	0	18.29	ok	1786943670.634
8.508	0	18.65	ok	1786943670.967
8.842	0	18.2	ok	1786943671.301
9.176	0	18.26	ok	1786943671.635
9.509	0	18.72	ok	1786943671.968
9.843	0	18.35	ok	1786943672.302
10.177	0	17.94	ok	1786943672.636
10.51	0	18.42	ok	1786943672.969
10.844	0	19.34	ok	1786943673.303
11.178	0	18.56	ok	1786943673.637
11.511	0	18.24	ok	1786943673.970
11.845	0	18.72	ok	1786943674.304
12.179	0	18.57	ok	1786943674.638
12.512	0	18.14	ok	1786943674.971
12.846	0	18.06	ok	1786943675.305
13.18	0	18.44	ok	1786943675.639
13.514	0	18.0	ok	1786943675.973
13.847	0	18.48	ok	1786943676.306
14.181	0	18.65	ok	1786943676.640
14.514	0	18.52	ok	1786943676.973
14.848	0	18.16	ok	1786943677.307
15.182	0	18.13	ok	1786943677.641
15.516	0	18.6	ok	1786943677.975
15.849	0	18.52	ok	1786943678.308
16.183	0	18.0	ok	1786943678.642
16.517	0	18.72	ok	1786943678.976
16.85	0	18.12	ok	1786943679.309
17.184	0	18.38	ok	1786943679.643
17.518	0	18.81	ok	1786943679.977
17.851	0	18.26	ok	1786943680.310
18.185	0	18.23	ok	1786943680.644
18.519	0	18.73	ok	1786943680.978
18.852	0	18.09	ok	1786943681.311
19.186	0	18.09	ok	1786943681.645
19.52	0	18.61	ok	1786943681.979
19.853	0	17.95	ok	1786943682.312
20.187	0	18.71	ok	1786943682.646
20.521	0	18.16	ok	1786943682.980
20.854	0	17.94	ok	1786943683.313
21.188	0	18.43	ok	1786943683.647
21.522	0	17.5	ok	1786943683.981
21.856	0	17.69	ok	1786943684.315
22.189	0	23.08	ok	1786943684.648
