epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786943609	14.8	0.0	14.4	0.05	910.4	7783.1	0.00	0.00
1786943614	5.4	1.8	2.4	0.04	933.1	7783.1	0.00	0.01
1786943619	5.2	0.8	3.0	0.20	910.2	7783.1	0.00	0.01
1786943624	5.0	0.8	2.4	0.18	902.1	7783.1	0.00	0.01
1786943629	4.2	0.8	3.0	0.17	908.8	7783.1	0.00	0.01
1786943634	4.6	-1	2.4	0.15	896.3	7783.1	0.00	0.01
