label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
B_r1_5	5	3.0	20	150	15.31	100.00	21.8	23.8	34.0	0	0	0	1786870791.039	1786870796.207	1786870806.006
