label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
A_r1_5	5	3.0	20	150	15.14	100.00	21.5	30.0	32.7	0	0	0	1786870628.703	1786870633.739	1786870643.646
