label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
B_discard_5	5	3.0	20	150	15.12	100.00	22.3	33.9	36.2	0	0	0	1786870738.159	1786870743.161	1786870753.084
