epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib
1786870633	3.6	2.2	0.0	0.05	463.8	7783.1
1786870638	3.8	1.2	0.0	0.13	467.7	7783.1
1786870643	2.2	1.4	0.0	0.12	468.2	7783.1
1786870648	2.4	1.2	0.0	0.11	468.7	7783.1
