label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
C_discard_5	5	3.0	20	150	15.08	100.00	21.1	25.7	26.0	0	0	0	1786870945.469	1786870950.518	1786870960.462
