label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
C_r1_5	5	3.0	20	149	15.28	100.00	21.0	22.8	28.9	0	0	0	1786870998.228	1786871003.404	1786871013.157
