epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib
1786870591	2.6	2.2	0.0	0.12	458.4	7783.1
1786870596	5.4	1.0	0.0	0.11	467.9	7783.1
1786870601	2.2	1.2	0.0	0.10	467.9	7783.1
1786870606	1.6	1.0	0.0	0.09	467.9	7783.1
