label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
C_r1_5	5	3.0	20	150	15.11	100.00	19.0	20.0	21.3	0	0	0	1786939892.489	1786939897.503	1786939907.427
