epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786940155	16.7	0.0	14.5	0.14	893.4	7783.1	0.00	0.00
1786940160	8.4	1.8	2.4	0.13	931.1	7783.1	0.00	0.01
1786940165	3.4	0.8	3.2	0.12	890.6	7783.1	0.00	0.01
1786940170	4.4	1.0	2.4	0.11	896.5	7783.1	0.00	0.01
1786940175	5.8	0.8	3.2	0.10	903.1	7783.1	0.00	0.01
1786940180	5.2	-1	2.6	0.09	875.2	7783.1	0.00	0.01
