epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786940230	14.8	0.0	14.2	0.04	897.3	7783.1	0.00	0.00
1786940235	6.4	2.0	2.8	0.03	872.3	7783.1	0.00	0.01
1786940240	6.4	1.6	2.2	0.03	875.3	7783.1	0.00	0.01
1786940245	5.6	1.8	3.0	0.03	869.0	7783.1	0.00	0.01
1786940250	6.4	1.6	2.4	0.03	871.5	7783.1	0.00	0.01
1786940255	10.0	-1	2.8	0.02	871.8	7783.1	0.00	0.01
