label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
B_lcF_t1_10	10	3.0	20	300	30.07	100.00	19.2	26.3	27.6	0	0	0	1786940284.907	1786940289.918	1786940299.894
