label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
B_lc2_t1_10	10	3.0	20	300	30.16	100.00	18.9	22.9	26.1	0	0	0	1786940231.953	1786940236.979	1786940246.927
