tag	arm	sessions	phase	epoch	source	metric	value
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.0E-5"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="5.0E-5"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.0E-4"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="3.0E-4"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="6.0E-4"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="8.0E-4"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.001"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.002"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.003"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.004"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.005"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.006"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.008"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.01"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.013"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.016"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.02"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.025"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.03"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.04"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.05"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.065"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.08"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.1"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.13"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.16"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.2"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.25"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.3"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.4"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.5"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.65"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.8"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.0"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="2.0"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="5.0"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="10.0"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="20.0"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="50.0"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="100.0"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="+Inf"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_count{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"}	1
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_sum{grpc_method="grpc.reflection.v1.ServerReflection/ServerReflectionInfo",grpc_status="UNIMPLEMENTED",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"}	0.018949679
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.0E-5"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="5.0E-5"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.0E-4"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="3.0E-4"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="6.0E-4"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="8.0E-4"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.001"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.002"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.003"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.004"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.005"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.006"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.008"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.01"}	0
C_discard_5	C	5	pre	1786939838	spring	grpc_server_call_duration_seconds_bucket{grpc_method="grpc.reflection.v1alpha.ServerReflection/ServerReflectionInfo",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.013"}	0
