label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
A_discard_5	5	3.0	20	150	15.29	100.00	19.0	20.4	20.6	0	0	0	1786939988.981	1786939994.142	1786940003.955
