seq	arm	started_at	elapsed_ms	errno
139	A	2026-08-13 18:27:19.140	4	0
140	A	2026-08-13 18:27:19.348	6	0
141	A	2026-08-13 18:27:19.559	11	0
142	A	2026-08-13 18:27:19.779	5	0
143	A	2026-08-13 18:27:19.988	5	0
144	A	2026-08-13 18:27:20.196	5	0
145	A	2026-08-13 18:27:20.406	5	0
146	A	2026-08-13 18:27:20.616	6	0
147	A	2026-08-13 18:27:20.829	5	0
148	A	2026-08-13 18:27:21.038	11	0
149	A	2026-08-13 18:27:21.254	5	0
150	A	2026-08-13 18:27:21.464	5	0
151	A	2026-08-13 18:27:21.673	5	0
152	A	2026-08-13 18:27:21.882	5	0
153	A	2026-08-13 18:27:22.092	6	0
154	A	2026-08-13 18:27:22.303	5	0
155	A	2026-08-13 18:27:22.513	4	0
156	A	2026-08-13 18:27:22.720	5	0
157	A	2026-08-13 18:27:22.928	5	0
158	A	2026-08-13 18:27:23.136	5	0
159	A	2026-08-13 18:27:23.345	5	0
160	A	2026-08-13 18:27:23.554	5	0
161	A	2026-08-13 18:27:23.764	4	0
162	A	2026-08-13 18:27:23.974	4	0
163	A	2026-08-13 18:27:24.183	4	0
164	A	2026-08-13 18:27:24.394	4	0
165	A	2026-08-13 18:27:24.603	5	0
166	A	2026-08-13 18:27:24.813	5	0
167	A	2026-08-13 18:27:25.022	5	0
168	A	2026-08-13 18:27:25.230	5	0
169	A	2026-08-13 18:27:25.439	4	0
170	A	2026-08-13 18:27:25.648	8	0
171	A	2026-08-13 18:27:25.861	6	0
172	A	2026-08-13 18:27:26.071	5	0
173	A	2026-08-13 18:27:26.280	5	0
174	A	2026-08-13 18:27:26.490	4	0
175	A	2026-08-13 18:27:26.698	4	0
176	A	2026-08-13 18:27:26.906	4	0
177	A	2026-08-13 18:27:27.115	4	0
178	A	2026-08-13 18:27:27.324	4	0
179	A	2026-08-13 18:27:27.533	4	0
180	A	2026-08-13 18:27:27.742	5	0
181	A	2026-08-13 18:27:27.950	9	0
182	A	2026-08-13 18:27:28.163	5	0
183	A	2026-08-13 18:27:28.373	4	0
184	A	2026-08-13 18:27:28.580	5	0
185	A	2026-08-13 18:27:28.789	4	0
186	A	2026-08-13 18:27:28.996	5	0
187	A	2026-08-13 18:27:29.206	4	0
188	A	2026-08-13 18:27:29.415	4	0
189	A	2026-08-13 18:27:29.623	5	0
190	A	2026-08-13 18:27:29.833	5	0
191	A	2026-08-13 18:27:30.042	5	0
192	A	2026-08-13 18:27:30.250	5	0
193	A	2026-08-13 18:27:30.459	6	0
194	A	2026-08-13 18:27:30.669	5	0
195	A	2026-08-13 18:27:30.878	3	0
196	A	2026-08-13 18:27:31.083	2	0
197	A	2026-08-13 18:27:31.286	2	0
198	A	2026-08-13 18:27:31.490	3	0
