seq	arm	started_at	elapsed_ms	errno
1	B	2026-08-13 18:55:38.761	13	0
2	B	2026-08-13 18:55:38.979	5	0
3	B	2026-08-13 18:55:39.187	4	0
4	B	2026-08-13 18:55:39.396	4	0
5	B	2026-08-13 18:55:39.604	4	0
6	B	2026-08-13 18:55:39.815	4	0
7	B	2026-08-13 18:55:40.023	4	0
8	B	2026-08-13 18:55:40.231	4	0
9	B	2026-08-13 18:55:40.438	8	0
10	B	2026-08-13 18:55:40.651	4	0
11	B	2026-08-13 18:55:40.858	5	0
12	B	2026-08-13 18:55:41.066	4	0
13	B	2026-08-13 18:55:41.274	5	0
14	B	2026-08-13 18:55:41.483	4	0
15	B	2026-08-13 18:55:41.690	4	0
16	B	2026-08-13 18:55:41.898	6	0
17	B	2026-08-13 18:55:42.108	4	0
18	B	2026-08-13 18:55:42.316	4	0
19	B	2026-08-13 18:55:42.524	5	0
20	B	2026-08-13 18:55:42.734	4	0
21	B	2026-08-13 18:55:42.942	4	0
22	B	2026-08-13 18:55:43.149	4	0
23	B	2026-08-13 18:55:43.357	4	0
24	B	2026-08-13 18:55:43.566	4	0
25	B	2026-08-13 18:55:43.774	6	0
26	B	2026-08-13 18:55:43.984	4	0
27	B	2026-08-13 18:55:44.192	4	0
28	B	2026-08-13 18:55:44.400	4	0
29	B	2026-08-13 18:55:44.607	4	0
30	B	2026-08-13 18:55:44.815	5	0
31	B	2026-08-13 18:55:45.024	4	0
32	B	2026-08-13 18:55:45.232	5	0
33	B	2026-08-13 18:55:45.442	4	0
34	B	2026-08-13 18:55:45.649	5	0
35	B	2026-08-13 18:55:45.857	4	0
36	B	2026-08-13 18:55:46.066	4	0
37	B	2026-08-13 18:55:46.274	4	0
38	B	2026-08-13 18:55:46.483	4	0
39	B	2026-08-13 18:55:46.690	4	0
40	B	2026-08-13 18:55:46.897	4	0
41	B	2026-08-13 18:55:47.106	4	0
42	B	2026-08-13 18:55:47.314	4	0
43	B	2026-08-13 18:55:47.522	4	0
44	B	2026-08-13 18:55:47.730	4	0
45	B	2026-08-13 18:55:47.937	4	0
46	B	2026-08-13 18:55:48.145	6	0
47	B	2026-08-13 18:55:48.356	5	0
48	B	2026-08-13 18:55:48.565	5	0
49	B	2026-08-13 18:55:48.775	6	0
50	B	2026-08-13 18:55:48.986	9	0
51	B	2026-08-13 18:55:49.202	4	0
52	B	2026-08-13 18:55:49.411	4	0
53	B	2026-08-13 18:55:49.619	7	0
54	B	2026-08-13 18:55:49.831	4	0
55	B	2026-08-13 18:55:50.040	9	0
56	B	2026-08-13 18:55:50.258	4	0
57	B	2026-08-13 18:55:50.467	5	0
58	B	2026-08-13 18:55:50.677	7	0
59	B	2026-08-13 18:55:50.888	7	0
60	B	2026-08-13 18:55:51.103	4	0
61	B	2026-08-13 18:55:51.312	5	0
62	B	2026-08-13 18:55:51.521	5	0
63	B	2026-08-13 18:55:51.730	4	0
64	B	2026-08-13 18:55:51.939	12	0
65	B	2026-08-13 18:55:52.159	5	0
66	B	2026-08-13 18:55:52.368	4	0
67	B	2026-08-13 18:55:52.576	6	0
68	B	2026-08-13 18:55:52.787	5	0
69	B	2026-08-13 18:55:52.997	8	0
70	B	2026-08-13 18:55:53.210	6	0
71	B	2026-08-13 18:55:53.420	5	0
72	B	2026-08-13 18:55:53.631	4	0
73	B	2026-08-13 18:55:53.840	4	0
74	B	2026-08-13 18:55:54.049	5	0
75	B	2026-08-13 18:55:54.261	5	0
76	B	2026-08-13 18:55:54.472	6	0
77	B	2026-08-13 18:55:54.682	4	0
78	B	2026-08-13 18:55:54.890	4	0
79	B	2026-08-13 18:55:55.103	6	0
80	B	2026-08-13 18:55:55.316	5	0
81	B	2026-08-13 18:55:55.525	6	0
82	B	2026-08-13 18:55:55.738	5	0
83	B	2026-08-13 18:55:55.947	9	0
84	B	2026-08-13 18:55:56.163	4	0
85	B	2026-08-13 18:55:56.372	5	0
86	B	2026-08-13 18:55:56.581	6	0
87	B	2026-08-13 18:55:56.792	5	0
88	B	2026-08-13 18:55:57.004	9	0
89	B	2026-08-13 18:55:57.221	8	0
90	B	2026-08-13 18:55:57.436	4	0
91	B	2026-08-13 18:55:57.648	5	0
92	B	2026-08-13 18:55:57.859	8	0
93	B	2026-08-13 18:55:58.072	10	0
94	B	2026-08-13 18:55:58.293	6	0
95	B	2026-08-13 18:55:58.505	6	0
96	B	2026-08-13 18:55:58.718	7	0
97	B	2026-08-13 18:55:58.933	9	0
98	B	2026-08-13 18:55:59.152	8	0
99	B	2026-08-13 18:55:59.368	5	0
100	B	2026-08-13 18:55:59.576	6	0
101	B	2026-08-13 18:55:59.788	7	0
102	B	2026-08-13 18:55:59.998	11	0
103	B	2026-08-13 18:56:00.221	6	0
104	B	2026-08-13 18:56:00.432	7	0
105	B	2026-08-13 18:56:00.644	6	0
106	B	2026-08-13 18:56:00.856	5	0
107	B	2026-08-13 18:56:01.068	10	0
108	B	2026-08-13 18:56:01.285	8	0
109	B	2026-08-13 18:56:01.497	5	0
110	B	2026-08-13 18:56:01.708	5	0
111	B	2026-08-13 18:56:01.917	8	0
112	B	2026-08-13 18:56:02.137	6	0
113	B	2026-08-13 18:56:02.348	4	0
114	B	2026-08-13 18:56:02.557	5	0
115	B	2026-08-13 18:56:02.766	7	0
116	B	2026-08-13 18:56:02.979	10	0
117	B	2026-08-13 18:56:03.202	7	0
118	B	2026-08-13 18:56:03.416	6	0
119	B	2026-08-13 18:56:03.627	6	0
120	B	2026-08-13 18:56:03.839	6	0
121	B	2026-08-13 18:56:04.050	7	0
122	B	2026-08-13 18:56:04.262	8	0
123	B	2026-08-13 18:56:04.475	4	0
124	B	2026-08-13 18:56:04.685	6	0
125	B	2026-08-13 18:56:04.897	5	0
126	B	2026-08-13 18:56:05.112	5	0
127	B	2026-08-13 18:56:05.322	5	0
128	B	2026-08-13 18:56:05.531	8	0
129	B	2026-08-13 18:56:05.747	5	0
130	B	2026-08-13 18:56:05.958	11	0
131	B	2026-08-13 18:56:06.176	5	0
132	B	2026-08-13 18:56:06.387	5	0
133	B	2026-08-13 18:56:06.596	5	0
134	B	2026-08-13 18:56:06.808	7	0
135	B	2026-08-13 18:56:07.019	9	0
136	B	2026-08-13 18:56:07.237	7	0
137	B	2026-08-13 18:56:07.448	6	0
138	B	2026-08-13 18:56:07.657	4	0
139	B	2026-08-13 18:56:07.867	5	0
140	B	2026-08-13 18:56:08.080	5	0
141	B	2026-08-13 18:56:08.292	7	0
142	B	2026-08-13 18:56:08.503	5	0
143	B	2026-08-13 18:56:08.713	6	0
144	B	2026-08-13 18:56:08.923	7	0
145	B	2026-08-13 18:56:09.139	5	0
146	B	2026-08-13 18:56:09.347	5	0
147	B	2026-08-13 18:56:09.555	4	0
148	B	2026-08-13 18:56:09.763	5	0
149	B	2026-08-13 18:56:09.972	4	0
150	B	2026-08-13 18:56:10.180	4	0
151	B	2026-08-13 18:56:10.387	6	0
152	B	2026-08-13 18:56:10.598	4	0
153	B	2026-08-13 18:56:10.805	4	0
154	B	2026-08-13 18:56:11.013	4	0
155	B	2026-08-13 18:56:11.222	4	0
156	B	2026-08-13 18:56:11.430	4	0
157	B	2026-08-13 18:56:11.637	6	0
158	B	2026-08-13 18:56:11.847	6	0
159	B	2026-08-13 18:56:12.059	14	0
160	B	2026-08-13 18:56:12.286	10	0
161	B	2026-08-13 18:56:12.503	6	0
162	B	2026-08-13 18:56:12.715	14	0
163	B	2026-08-13 18:56:12.945	16	0
164	B	2026-08-13 18:56:13.178	8	0
165	B	2026-08-13 18:56:13.395	15	0
166	B	2026-08-13 18:56:13.624	15	0
167	B	2026-08-13 18:56:13.857	19	0
168	B	2026-08-13 18:56:14.088	14	0
169	B	2026-08-13 18:56:14.312	8	0
170	B	2026-08-13 18:56:14.529	5	0
171	B	2026-08-13 18:56:14.743	18	0
172	B	2026-08-13 18:56:14.973	13	0
173	B	2026-08-13 18:56:15.203	9	0
174	B	2026-08-13 18:56:15.424	9	0
175	B	2026-08-13 18:56:15.643	9	0
176	B	2026-08-13 18:56:15.860	21	0
177	B	2026-08-13 18:56:16.113	23	0
178	B	2026-08-13 18:56:16.357	15	0
179	B	2026-08-13 18:56:16.584	9	0
180	B	2026-08-13 18:56:16.801	8	0
181	B	2026-08-13 18:56:17.016	16	0
182	B	2026-08-13 18:56:17.245	28	0
183	B	2026-08-13 18:56:17.508	16	0
184	B	2026-08-13 18:56:17.741	24	0
185	B	2026-08-13 18:56:17.991	16	0
186	B	2026-08-13 18:56:18.220	11	0
187	B	2026-08-13 18:56:18.441	29	0
188	B	2026-08-13 18:56:18.695	14	0
189	B	2026-08-13 18:56:18.926	17	0
190	B	2026-08-13 18:56:19.165	8	0
191	B	2026-08-13 18:56:19.380	22	0
192	B	2026-08-13 18:56:19.625	15	0
193	B	2026-08-13 18:56:19.855	8	0
194	B	2026-08-13 18:56:20.075	16	0
195	B	2026-08-13 18:56:20.302	13	0
196	B	2026-08-13 18:56:20.531	30	0
197	B	2026-08-13 18:56:20.781	15	0
198	B	2026-08-13 18:56:21.015	25	0
199	B	2026-08-13 18:56:21.268	26	0
200	B	2026-08-13 18:56:21.506	15	0
201	B	2026-08-13 18:56:21.738	5	0
202	B	2026-08-13 18:56:21.949	14	0
203	B	2026-08-13 18:56:22.176	9	0
204	B	2026-08-13 18:56:22.393	27	0
205	B	2026-08-13 18:56:22.649	16	0
206	B	2026-08-13 18:56:22.880	34	0
207	B	2026-08-13 18:56:23.159	13	0
208	B	2026-08-13 18:56:23.385	23	0
209	B	2026-08-13 18:56:23.638	14	0
210	B	2026-08-13 18:56:23.869	30	0
211	B	2026-08-13 18:56:24.139	20	0
212	B	2026-08-13 18:56:24.369	15	0
213	B	2026-08-13 18:56:24.601	6	0
214	B	2026-08-13 18:56:24.813	17	0
215	B	2026-08-13 18:56:25.046	15	0
216	B	2026-08-13 18:56:25.277	13	0
217	B	2026-08-13 18:56:25.510	7	0
218	B	2026-08-13 18:56:25.723	17	0
219	B	2026-08-13 18:56:25.956	23	0
220	B	2026-08-13 18:56:26.212	14	0
221	B	2026-08-13 18:56:26.442	15	0
222	B	2026-08-13 18:56:26.683	6	0
223	B	2026-08-13 18:56:26.896	18	0
224	B	2026-08-13 18:56:27.132	9	0
225	B	2026-08-13 18:56:27.346	31	0
226	B	2026-08-13 18:56:27.589	16	0
227	B	2026-08-13 18:56:27.816	29	0
228	B	2026-08-13 18:56:28.065	13	0
229	B	2026-08-13 18:56:28.290	21	0
230	B	2026-08-13 18:56:28.527	18	0
231	B	2026-08-13 18:56:28.758	15	0
232	B	2026-08-13 18:56:28.989	16	0
233	B	2026-08-13 18:56:29.220	11	0
234	B	2026-08-13 18:56:29.441	10	0
235	B	2026-08-13 18:56:29.662	8	0
236	B	2026-08-13 18:56:29.882	15	0
237	B	2026-08-13 18:56:30.123	13	0
