seq	arm	started_at	elapsed_ms	errno
1	B	2026-08-13 17:43:23.171	12	0
2	B	2026-08-13 17:43:23.388	5	0
3	B	2026-08-13 17:43:23.597	4	0
4	B	2026-08-13 17:43:23.805	4	0
5	B	2026-08-13 17:43:24.014	4	0
6	B	2026-08-13 17:43:24.225	4	0
7	B	2026-08-13 17:43:24.433	4	0
8	B	2026-08-13 17:43:24.641	4	0
9	B	2026-08-13 17:43:24.848	4	0
10	B	2026-08-13 17:43:25.055	5	0
11	B	2026-08-13 17:43:25.265	4	0
12	B	2026-08-13 17:43:25.473	5	0
13	B	2026-08-13 17:43:25.682	5	0
14	B	2026-08-13 17:43:25.890	4	0
15	B	2026-08-13 17:43:26.097	5	0
16	B	2026-08-13 17:43:26.306	4	0
17	B	2026-08-13 17:43:26.515	4	0
18	B	2026-08-13 17:43:26.723	4	0
19	B	2026-08-13 17:43:26.930	5	0
20	B	2026-08-13 17:43:27.138	4	0
21	B	2026-08-13 17:43:27.345	7	0
22	B	2026-08-13 17:43:27.555	5	0
23	B	2026-08-13 17:43:27.764	4	0
24	B	2026-08-13 17:43:27.973	4	0
25	B	2026-08-13 17:43:28.180	4	0
26	B	2026-08-13 17:43:28.388	5	0
27	B	2026-08-13 17:43:28.596	5	0
28	B	2026-08-13 17:43:28.805	4	0
29	B	2026-08-13 17:43:29.013	5	0
30	B	2026-08-13 17:43:29.222	4	0
31	B	2026-08-13 17:43:29.430	4	0
32	B	2026-08-13 17:43:29.637	5	0
33	B	2026-08-13 17:43:29.846	5	0
34	B	2026-08-13 17:43:30.055	5	0
35	B	2026-08-13 17:43:30.265	5	0
36	B	2026-08-13 17:43:30.474	4	0
37	B	2026-08-13 17:43:30.683	4	0
38	B	2026-08-13 17:43:30.890	5	0
39	B	2026-08-13 17:43:31.098	4	0
40	B	2026-08-13 17:43:31.305	4	0
41	B	2026-08-13 17:43:31.513	5	0
42	B	2026-08-13 17:43:31.722	4	0
43	B	2026-08-13 17:43:31.931	5	0
