epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786944710	3.8	2.2	0.0	0.01	589.8	7783.1	0.00	0.00
1786944715	8.2	7.2	0.0	0.01	593.6	7783.1	0.01	0.02
1786944720	16.0	11.6	0.0	0.09	597.2	7783.1	0.02	0.03
1786944725	12.6	11.6	0.0	0.08	597.2	7783.1	0.02	0.03
1786944730	12.4	11.4	0.0	0.08	597.7	7783.1	0.02	0.03
1786944735	13.4	11.4	0.0	0.07	597.7	7783.1	0.02	0.03
1786944740	9.5	11.3	0.0	0.06	598.2	7783.1	0.02	0.03
1786944745	11.5	11.5	0.0	0.06	598.7	7783.1	0.02	0.03
1786944750	11.5	11.5	0.0	0.05	599.5	7783.1	0.02	0.03
1786944755	10.5	11.3	0.0	0.05	602.8	7783.1	0.02	0.03
1786944760	10.1	11.5	0.0	0.04	603.3	7783.1	0.02	0.03
1786944765	10.9	11.5	0.0	0.04	603.8	7783.1	0.02	0.03
1786944770	14.2	11.4	0.0	0.04	604.0	7783.1	0.02	0.03
1786944775	12.0	11.4	0.0	0.03	604.0	7783.1	0.02	0.03
1786944780	12.2	11.4	0.0	0.03	605.2	7783.1	0.02	0.03
1786944785	12.2	11.6	0.0	0.03	605.5	7783.1	0.02	0.03
1786944790	11.3	11.5	0.0	0.03	607.5	7783.1	0.02	0.03
1786944795	9.3	11.3	0.0	0.02	608.0	7783.1	0.02	0.03
1786944800	10.5	11.5	0.0	0.02	609.2	7783.1	0.02	0.03
