t_rel	session	ms	outcome	t_abs
0.313	0	16.91	ok	1786954375.485
0.646	0	17.71	ok	1786954375.818
0.98	0	16.48	ok	1786954376.152
1.314	0	17.02	ok	1786954376.486
1.647	0	17.13	ok	1786954376.819
1.981	0	18.01	ok	1786954377.153
2.315	0	17.25	ok	1786954377.487
2.648	0	17.1	ok	1786954377.820
2.982	0	16.47	ok	1786954378.154
3.316	0	16.76	ok	1786954378.488
3.65	0	16.39	ok	1786954378.822
3.983	0	16.7	ok	1786954379.155
4.317	0	16.5	ok	1786954379.489
4.651	0	16.85	ok	1786954379.823
4.984	0	17.25	ok	1786954380.156
5.318	0	16.96	ok	1786954380.490
5.652	0	16.92	ok	1786954380.824
5.985	0	16.69	ok	1786954381.157
6.319	0	16.62	ok	1786954381.491
6.653	0	16.15	ok	1786954381.825
6.986	0	16.68	ok	1786954382.158
7.32	0	16.85	ok	1786954382.492
7.654	0	17.34	ok	1786954382.826
7.987	0	17.08	ok	1786954383.159
8.321	0	16.47	ok	1786954383.493
8.655	0	16.48	ok	1786954383.827
8.988	0	16.14	ok	1786954384.160
9.322	0	16.55	ok	1786954384.494
9.656	0	30.67	ok	1786954384.828
9.989	0	1365.29	ok	1786954385.161
11.355	0	734.41	ok	1786954386.527
12.089	0	318.37	ok	1786954387.261
12.423	0	297.78	ok	1786954387.595
12.756	0	347.33	ok	1786954387.928
13.104	0	314.44	ok	1786954388.276
13.437	0	343.49	ok	1786954388.609
13.781	0	321.43	ok	1786954388.953
14.114	0	336.16	ok	1786954389.286
14.45	0	321.84	ok	1786954389.622
14.784	0	368.11	ok	1786954389.956
15.152	0	323.81	ok	1786954390.324
15.485	0	322.79	ok	1786954390.657
15.819	0	332.11	ok	1786954390.991
16.152	0	326.11	ok	1786954391.324
16.486	0	331.5	ok	1786954391.658
16.819	0	364.17	ok	1786954391.991
17.183	0	326.31	ok	1786954392.355
17.517	0	349.71	ok	1786954392.689
17.867	0	333.92	ok	1786954393.039
18.201	0	323.47	ok	1786954393.373
18.534	0	320.45	ok	1786954393.706
18.868	0	328.18	ok	1786954394.040
19.201	0	371.46	ok	1786954394.373
19.573	0	326.47	ok	1786954394.745
19.906	0	316.76	ok	1786954395.078
20.239	0	311.86	ok	1786954395.411
20.573	0	321.05	ok	1786954395.745
20.906	0	316.71	ok	1786954396.078
21.24	0	374.21	ok	1786954396.412
21.614	0	334.0	ok	1786954396.786
21.948	0	301.53	ok	1786954397.120
22.282	0	307.97	ok	1786954397.454
22.615	0	291.82	ok	1786954397.787
22.949	0	296.38	ok	1786954398.121
23.282	0	352.21	ok	1786954398.454
23.634	0	320.11	ok	1786954398.806
23.968	0	327.25	ok	1786954399.140
24.301	0	344.91	ok	1786954399.473
24.646	0	335.89	ok	1786954399.818
24.982	0	331.49	ok	1786954400.154
25.316	0	374.52	ok	1786954400.488
25.69	0	338.29	ok	1786954400.862
26.029	0	337.96	ok	1786954401.201
26.367	0	315.82	ok	1786954401.539
26.7	0	304.91	ok	1786954401.872
27.034	0	311.49	ok	1786954402.206
27.367	0	313.17	ok	1786954402.539
27.701	0	371.11	ok	1786954402.873
28.072	0	352.5	ok	1786954403.244
28.424	0	332.22	ok	1786954403.596
28.758	0	341.65	ok	1786954403.930
29.1	0	331.64	ok	1786954404.272
29.433	0	331.37	ok	1786954404.605
29.766	0	362.27	ok	1786954404.938
30.129	0	333.11	ok	1786954405.301
30.462	0	364.76	ok	1786954405.634
30.827	0	335.61	ok	1786954405.999
31.163	0	312.18	ok	1786954406.335
31.496	0	319.4	ok	1786954406.668
31.83	0	345.45	ok	1786954407.002
32.175	0	389.05	ok	1786954407.347
32.565	0	345.43	ok	1786954407.737
32.91	0	347.47	ok	1786954408.082
33.258	0	343.91	ok	1786954408.430
33.602	0	369.99	ok	1786954408.774
33.972	0	354.82	ok	1786954409.144
34.327	0	330.92	ok	1786954409.499
34.66	0	343.2	ok	1786954409.832
35.004	0	325.0	ok	1786954410.176
35.337	0	356.49	ok	1786954410.509
35.694	0	341.77	ok	1786954410.866
36.036	0	352.87	ok	1786954411.208
36.389	0	373.77	ok	1786954411.561
36.763	0	341.15	ok	1786954411.935
37.104	0	342.4	ok	1786954412.276
37.447	0	373.3	ok	1786954412.619
37.82	0	359.6	ok	1786954412.992
38.18	0	297.87	ok	1786954413.352
38.513	0	340.31	ok	1786954413.685
38.854	0	357.04	ok	1786954414.026
39.211	0	352.54	ok	1786954414.383
39.564	0	337.06	ok	1786954414.736
39.901	0	335.22	ok	1786954415.073
40.236	0	327.01	ok	1786954415.408
40.57	0	372.05	ok	1786954415.742
40.942	0	329.76	ok	1786954416.114
41.275	0	326.27	ok	1786954416.447
41.609	0	323.7	ok	1786954416.781
41.942	0	389.08	ok	1786954417.114
42.331	0	331.9	ok	1786954417.503
42.665	0	322.99	ok	1786954417.837
42.998	0	399.57	ok	1786954418.170
43.398	0	393.86	ok	1786954418.570
43.792	0	352.47	ok	1786954418.964
44.144	0	377.94	ok	1786954419.316
44.523	0	303.29	ok	1786954419.695
44.856	0	283.52	ok	1786954420.028
45.189	0	326.99	ok	1786954420.361
45.523	0	342.08	ok	1786954420.695
45.865	0	342.69	ok	1786954421.037
46.208	0	353.54	ok	1786954421.380
46.562	0	332.26	ok	1786954421.734
46.895	0	341.87	ok	1786954422.067
47.237	0	388.37	ok	1786954422.409
47.625	0	315.85	ok	1786954422.797
47.959	0	314.64	ok	1786954423.131
48.292	0	305.64	ok	1786954423.464
48.626	0	307.5	ok	1786954423.798
48.959	0	298.06	ok	1786954424.131
49.293	0	314.42	ok	1786954424.465
49.626	0	394.38	ok	1786954424.798
50.021	0	317.53	ok	1786954425.193
50.354	0	328.97	ok	1786954425.526
50.687	0	404.88	ok	1786954425.859
51.092	0	337.08	ok	1786954426.264
51.43	0	305.58	ok	1786954426.602
51.763	0	366.91	ok	1786954426.935
52.13	0	332.84	ok	1786954427.302
52.464	0	325.84	ok	1786954427.636
52.797	0	359.69	ok	1786954427.969
53.157	0	323.62	ok	1786954428.329
53.49	0	338.73	ok	1786954428.662
53.829	0	415.83	ok	1786954429.001
54.245	0	303.53	ok	1786954429.417
54.578	0	326.62	ok	1786954429.750
54.912	0	321.85	ok	1786954430.084
55.245	0	317.54	ok	1786954430.417
55.579	0	338.79	ok	1786954430.751
55.918	0	340.89	ok	1786954431.090
56.259	0	378.35	ok	1786954431.431
56.637	0	326.14	ok	1786954431.809
56.971	0	354.81	ok	1786954432.143
57.326	0	356.41	ok	1786954432.498
57.682	0	336.84	ok	1786954432.854
58.019	0	333.09	ok	1786954433.191
58.353	0	383.98	ok	1786954433.525
58.737	0	380.93	ok	1786954433.909
59.118	0	304.2	ok	1786954434.290
59.451	0	301.62	ok	1786954434.623
59.785	0	301.06	ok	1786954434.957
60.118	0	315.01	ok	1786954435.290
60.451	0	326.57	ok	1786954435.623
60.785	0	370.09	ok	1786954435.957
61.155	0	345.52	ok	1786954436.327
61.501	0	321.33	ok	1786954436.673
61.834	0	317.77	ok	1786954437.006
62.168	0	319.24	ok	1786954437.340
62.501	0	319.06	ok	1786954437.673
62.834	0	333.85	ok	1786954438.006
63.168	0	384.93	ok	1786954438.340
63.553	0	325.53	ok	1786954438.725
63.887	0	347.44	ok	1786954439.059
64.234	0	336.77	ok	1786954439.406
64.571	0	320.22	ok	1786954439.743
64.905	0	313.78	ok	1786954440.077
65.238	0	360.68	ok	1786954440.410
65.599	0	323.11	ok	1786954440.771
65.933	0	325.28	ok	1786954441.105
66.266	0	319.86	ok	1786954441.438
66.599	0	333.6	ok	1786954441.771
66.933	0	325.29	ok	1786954442.105
67.267	0	389.84	ok	1786954442.439
67.657	0	351.82	ok	1786954442.829
68.009	0	324.06	ok	1786954443.181
68.342	0	324.05	ok	1786954443.514
68.675	0	342.72	ok	1786954443.847
69.018	0	339.59	ok	1786954444.190
69.358	0	322.17	ok	1786954444.530
69.691	0	391.83	ok	1786954444.863
70.083	0	324.97	ok	1786954445.255
70.417	0	335.73	ok	1786954445.589
70.753	0	343.95	ok	1786954445.925
71.097	0	376.65	ok	1786954446.269
71.474	0	409.7	ok	1786954446.646
71.883	0	293.3	ok	1786954447.055
72.217	0	330.85	ok	1786954447.389
72.55	0	322.81	ok	1786954447.722
72.884	0	301.64	ok	1786954448.056
73.217	0	295.54	ok	1786954448.389
73.551	0	285.12	ok	1786954448.723
73.884	0	319.96	ok	1786954449.056
74.217	0	340.58	ok	1786954449.389
74.558	0	324.03	ok	1786954449.730
74.892	0	343.1	ok	1786954450.064
75.235	0	324.33	ok	1786954450.407
75.568	0	334.91	ok	1786954450.740
75.903	0	361.23	ok	1786954451.075
76.265	0	353.82	ok	1786954451.437
76.619	0	315.09	ok	1786954451.791
76.952	0	324.98	ok	1786954452.124
77.285	0	329.38	ok	1786954452.457
77.619	0	312.5	ok	1786954452.791
77.952	0	319.83	ok	1786954453.124
78.286	0	391.53	ok	1786954453.458
78.677	0	340.1	ok	1786954453.849
79.018	0	327.98	ok	1786954454.190
79.351	0	344.72	ok	1786954454.523
79.696	0	348.99	ok	1786954454.868
80.045	0	428.52	ok	1786954455.217
80.474	0	354.38	ok	1786954455.646
80.828	0	334.56	ok	1786954456.000
81.163	0	354.07	ok	1786954456.335
81.517	0	348.82	ok	1786954456.689
81.866	0	391.76	ok	1786954457.038
82.258	0	409.33	ok	1786954457.430
82.668	0	366.05	ok	1786954457.840
83.034	0	387.17	ok	1786954458.206
83.421	0	348.05	ok	1786954458.593
83.769	0	340.72	ok	1786954458.941
84.11	0	334.69	ok	1786954459.282
84.445	0	230.0	ok	1786954459.617
84.778	0	280.85	ok	1786954459.950
85.112	0	256.5	ok	1786954460.284
85.445	0	266.32	ok	1786954460.617
85.779	0	279.42	ok	1786954460.951
86.112	0	278.36	ok	1786954461.284
86.446	0	276.57	ok	1786954461.618
86.779	0	321.79	ok	1786954461.951
87.112	0	318.3	ok	1786954462.284
87.446	0	331.22	ok	1786954462.618
87.779	0	333.39	ok	1786954462.951
88.113	0	327.64	ok	1786954463.285
88.446	0	323.59	ok	1786954463.618
88.78	0	330.59	ok	1786954463.952
89.113	0	390.89	ok	1786954464.285
89.504	0	353.39	ok	1786954464.676
89.858	0	319.64	ok	1786954465.030
90.191	0	329.17	ok	1786954465.363
90.524	0	325.83	ok	1786954465.696
90.858	0	331.41	ok	1786954466.030
91.191	0	370.02	ok	1786954466.363
91.561	0	324.57	ok	1786954466.733
91.895	0	321.51	ok	1786954467.067
92.228	0	337.22	ok	1786954467.400
92.566	0	344.49	ok	1786954467.738
92.91	0	337.89	ok	1786954468.082
93.248	0	337.22	ok	1786954468.420
93.586	0	368.31	ok	1786954468.758
93.954	0	342.07	ok	1786954469.126
94.296	0	335.95	ok	1786954469.468
94.633	0	341.11	ok	1786954469.805
94.974	0	322.19	ok	1786954470.146
95.307	0	341.34	ok	1786954470.479
95.649	0	375.52	ok	1786954470.821
96.024	0	320.85	ok	1786954471.196
96.358	0	359.18	ok	1786954471.530
96.717	0	328.23	ok	1786954471.889
97.051	0	329.44	ok	1786954472.223
97.384	0	321.52	ok	1786954472.556
97.717	0	360.61	ok	1786954472.889
98.078	0	325.07	ok	1786954473.250
98.412	0	325.54	ok	1786954473.584
98.745	0	323.17	ok	1786954473.917
99.078	0	315.44	ok	1786954474.250
99.412	0	315.38	ok	1786954474.584
99.745	0	355.6	ok	1786954474.917
100.101	0	27.16	ok	1786954475.273
100.435	0	17.6	ok	1786954475.607
100.768	0	18.86	ok	1786954475.940
