t_rel	session	ms	outcome	t_abs
0.365	0	17.67	ok	1786952568.077
0.699	0	17.2	ok	1786952568.411
1.032	0	16.86	ok	1786952568.744
1.366	0	16.66	ok	1786952569.078
1.7	0	17.05	ok	1786952569.412
2.033	0	175.53	ok	1786952569.745
2.367	0	18.76	ok	1786952570.079
2.701	0	19.52	ok	1786952570.413
3.034	0	18.79	ok	1786952570.746
3.368	0	18.77	ok	1786952571.080
3.702	0	18.53	ok	1786952571.414
4.035	0	18.73	ok	1786952571.747
4.369	0	18.87	ok	1786952572.081
4.703	0	18.8	ok	1786952572.415
5.036	0	18.31	ok	1786952572.748
5.37	0	18.42	ok	1786952573.082
5.704	0	19.11	ok	1786952573.416
6.038	0	18.66	ok	1786952573.750
6.371	0	18.75	ok	1786952574.083
6.705	0	18.92	ok	1786952574.417
7.039	0	18.52	ok	1786952574.751
7.372	0	18.69	ok	1786952575.084
7.706	0	18.74	ok	1786952575.418
8.04	0	18.39	ok	1786952575.752
8.373	0	18.84	ok	1786952576.085
8.707	0	18.46	ok	1786952576.419
9.041	0	18.27	ok	1786952576.753
9.375	0	18.23	ok	1786952577.087
9.708	0	18.51	ok	1786952577.420
10.042	0	18.43	ok	1786952577.754
10.375	0	19.99	ok	1786952578.087
10.709	0	18.34	ok	1786952578.421
11.043	0	18.32	ok	1786952578.755
11.377	0	19.0	ok	1786952579.089
11.71	0	20.12	ok	1786952579.422
12.044	0	19.16	ok	1786952579.756
12.378	0	18.76	ok	1786952580.090
12.711	0	19.07	ok	1786952580.423
13.045	0	18.75	ok	1786952580.757
13.379	0	51.58	ok	1786952581.091
13.712	0	18.73	ok	1786952581.424
14.046	0	18.25	ok	1786952581.758
14.38	0	18.48	ok	1786952582.092
14.713	0	18.79	ok	1786952582.425
15.047	0	18.62	ok	1786952582.759
15.381	0	18.78	ok	1786952583.093
15.715	0	19.14	ok	1786952583.427
16.048	0	18.03	ok	1786952583.760
16.382	0	18.43	ok	1786952584.094
16.716	0	18.55	ok	1786952584.428
17.049	0	18.79	ok	1786952584.761
17.383	0	18.92	ok	1786952585.095
17.717	0	19.18	ok	1786952585.429
18.05	0	17.92	ok	1786952585.762
18.384	0	19.57	ok	1786952586.096
18.718	0	18.64	ok	1786952586.430
19.051	0	19.24	ok	1786952586.763
19.385	0	19.06	ok	1786952587.097
19.719	0	18.67	ok	1786952587.431
20.052	0	18.45	ok	1786952587.764
20.386	0	18.61	ok	1786952588.098
20.72	0	17.93	ok	1786952588.432
21.054	0	19.2	ok	1786952588.766
21.387	0	18.35	ok	1786952589.099
21.721	0	18.74	ok	1786952589.433
22.055	0	18.75	ok	1786952589.767
22.388	0	18.43	ok	1786952590.100
22.722	0	19.56	ok	1786952590.434
23.056	0	18.97	ok	1786952590.768
23.389	0	18.81	ok	1786952591.101
23.723	0	19.42	ok	1786952591.435
24.057	0	19.48	ok	1786952591.769
24.39	0	18.27	ok	1786952592.102
24.724	0	19.48	ok	1786952592.436
25.058	0	19.47	ok	1786952592.770
25.392	0	18.84	ok	1786952593.104
