label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
A_discard_20	20	3.0	90	4796	59.99	100.00	19.1	25.7	30.8	0	0	0	1786944242.032	1786944247.039	1786944326.989
