t_rel	session	ms	outcome	t_abs
0.161	0	17.04	ok	1786947861.894
0.495	0	18.48	ok	1786947862.228
0.828	0	17.75	ok	1786947862.561
1.162	0	17.14	ok	1786947862.895
1.496	0	17.45	ok	1786947863.229
1.829	0	17.17	ok	1786947863.562
2.163	0	17.42	ok	1786947863.896
2.497	0	18.09	ok	1786947864.230
2.83	0	16.97	ok	1786947864.563
3.164	0	17.51	ok	1786947864.897
3.498	0	16.96	ok	1786947865.231
3.832	0	17.41	ok	1786947865.565
4.165	0	17.12	ok	1786947865.898
4.499	0	17.01	ok	1786947866.232
4.833	0	19.33	ok	1786947866.566
5.166	0	18.31	ok	1786947866.899
5.5	0	16.91	ok	1786947867.233
5.834	0	17.22	ok	1786947867.567
6.167	0	16.59	ok	1786947867.900
6.501	0	35.67	ok	1786947868.234
6.835	0	1071.22	ok	1786947868.568
7.906	0	267.32	ok	1786947869.639
8.24	0	148.66	ok	1786947869.973
8.573	0	27.18	ok	1786947870.306
8.907	0	18.03	ok	1786947870.640
9.241	0	19.08	ok	1786947870.974
9.574	0	19.24	ok	1786947871.307
9.908	0	21.56	ok	1786947871.641
10.242	0	24.1	ok	1786947871.975
10.575	0	19.12	ok	1786947872.308
10.909	0	30.54	ok	1786947872.642
11.243	0	24.09	ok	1786947872.976
11.576	0	20.69	ok	1786947873.309
11.91	0	28.43	ok	1786947873.643
12.244	0	18.96	ok	1786947873.977
12.577	0	19.95	ok	1786947874.310
12.911	0	23.65	ok	1786947874.644
13.245	0	18.35	ok	1786947874.978
13.578	0	19.06	ok	1786947875.311
13.912	0	21.11	ok	1786947875.645
14.246	0	29.1	ok	1786947875.979
14.579	0	18.88	ok	1786947876.312
14.913	0	20.66	ok	1786947876.646
15.247	0	17.99	ok	1786947876.980
15.58	0	20.0	ok	1786947877.313
15.914	0	19.94	ok	1786947877.647
16.248	0	28.53	ok	1786947877.981
16.582	0	19.85	ok	1786947878.315
16.915	0	26.97	ok	1786947878.648
17.249	0	19.75	ok	1786947878.982
17.583	0	23.61	ok	1786947879.316
17.917	0	19.97	ok	1786947879.650
18.25	0	24.99	ok	1786947879.983
18.584	0	19.7	ok	1786947880.317
18.918	0	18.87	ok	1786947880.651
19.251	0	20.18	ok	1786947880.984
19.585	0	20.94	ok	1786947881.318
19.919	0	56.05	ok	1786947881.652
20.252	0	29.98	ok	1786947881.985
20.586	0	19.88	ok	1786947882.319
20.92	0	30.84	ok	1786947882.653
21.253	0	25.32	ok	1786947882.986
21.587	0	21.09	ok	1786947883.320
21.92	0	19.4	ok	1786947883.653
22.254	0	21.62	ok	1786947883.987
22.588	0	21.86	ok	1786947884.321
22.922	0	21.47	ok	1786947884.655
23.255	0	21.72	ok	1786947884.988
23.589	0	20.95	ok	1786947885.322
23.923	0	25.37	ok	1786947885.656
24.256	0	19.2	ok	1786947885.989
24.59	0	25.36	ok	1786947886.323
24.924	0	20.49	ok	1786947886.657
25.257	0	29.34	ok	1786947886.990
25.591	0	20.32	ok	1786947887.324
25.925	0	31.59	ok	1786947887.658
26.258	0	20.6	ok	1786947887.991
26.592	0	18.88	ok	1786947888.325
26.926	0	21.3	ok	1786947888.659
27.259	0	60.23	ok	1786947888.992
27.593	0	21.54	ok	1786947889.326
27.927	0	31.85	ok	1786947889.660
28.26	0	21.78	ok	1786947889.993
28.594	0	21.16	ok	1786947890.327
28.928	0	20.29	ok	1786947890.661
29.261	0	18.75	ok	1786947890.994
29.595	0	18.78	ok	1786947891.328
29.929	0	21.67	ok	1786947891.662
30.262	0	20.07	ok	1786947891.995
30.596	0	21.52	ok	1786947892.329
30.93	0	36.05	ok	1786947892.663
31.264	0	25.49	ok	1786947892.997
31.597	0	18.97	ok	1786947893.330
31.931	0	20.68	ok	1786947893.664
32.265	0	18.9	ok	1786947893.998
32.598	0	21.04	ok	1786947894.331
32.932	0	21.75	ok	1786947894.665
33.266	0	30.01	ok	1786947894.999
33.599	0	21.76	ok	1786947895.332
33.933	0	18.51	ok	1786947895.666
34.267	0	19.55	ok	1786947896.000
34.6	0	32.29	ok	1786947896.333
34.934	0	27.94	ok	1786947896.667
35.268	0	21.81	ok	1786947897.001
35.601	0	20.17	ok	1786947897.334
35.935	0	18.72	ok	1786947897.668
36.269	0	20.71	ok	1786947898.002
36.603	0	24.87	ok	1786947898.336
36.936	0	21.6	ok	1786947898.669
37.27	0	20.11	ok	1786947899.003
37.604	0	19.24	ok	1786947899.337
37.937	0	19.46	ok	1786947899.670
38.271	0	21.23	ok	1786947900.004
38.605	0	37.27	ok	1786947900.338
38.938	0	29.69	ok	1786947900.671
39.272	0	20.45	ok	1786947901.005
39.606	0	20.85	ok	1786947901.339
39.939	0	21.12	ok	1786947901.672
40.273	0	18.97	ok	1786947902.006
40.607	0	26.08	ok	1786947902.340
40.94	0	20.03	ok	1786947902.673
41.274	0	19.56	ok	1786947903.007
41.608	0	29.78	ok	1786947903.341
41.941	0	21.34	ok	1786947903.674
42.275	0	20.66	ok	1786947904.008
42.609	0	32.31	ok	1786947904.342
42.942	0	21.0	ok	1786947904.675
43.276	0	25.32	ok	1786947905.009
43.61	0	18.77	ok	1786947905.343
43.943	0	24.33	ok	1786947905.676
44.277	0	20.62	ok	1786947906.010
44.61	0	20.81	ok	1786947906.343
44.944	0	21.31	ok	1786947906.677
45.278	0	18.75	ok	1786947907.011
45.612	0	19.2	ok	1786947907.345
45.945	0	21.21	ok	1786947907.678
46.279	0	25.53	ok	1786947908.012
46.612	0	20.37	ok	1786947908.345
46.946	0	28.49	ok	1786947908.679
47.28	0	22.24	ok	1786947909.013
47.613	0	20.32	ok	1786947909.346
47.947	0	22.67	ok	1786947909.680
48.28	0	19.05	ok	1786947910.013
48.614	0	19.23	ok	1786947910.347
48.948	0	23.7	ok	1786947910.681
49.282	0	21.41	ok	1786947911.015
49.615	0	19.55	ok	1786947911.348
49.949	0	29.26	ok	1786947911.682
50.283	0	19.29	ok	1786947912.016
50.616	0	18.65	ok	1786947912.349
50.95	0	27.48	ok	1786947912.683
51.284	0	21.62	ok	1786947913.017
51.617	0	18.7	ok	1786947913.350
51.951	0	20.91	ok	1786947913.684
