t_rel	session	ms	outcome	t_abs
0.156	0	17.58	ok	1786946899.390
0.49	0	17.59	ok	1786946899.724
0.824	0	17.97	ok	1786946900.058
1.157	0	17.74	ok	1786946900.391
1.491	0	22.4	ok	1786946900.725
1.825	0	19.79	ok	1786946901.059
2.159	0	18.14	ok	1786946901.393
2.492	0	17.72	ok	1786946901.726
2.826	0	18.31	ok	1786946902.060
3.16	0	19.06	ok	1786946902.394
3.493	0	18.17	ok	1786946902.727
3.827	0	18.29	ok	1786946903.061
4.161	0	18.08	ok	1786946903.395
4.494	0	17.55	ok	1786946903.728
4.828	0	17.54	ok	1786946904.062
5.162	0	20.07	ok	1786946904.396
5.496	0	19.18	ok	1786946904.730
5.829	0	20.46	ok	1786946905.063
6.163	0	18.72	ok	1786946905.397
6.497	0	17.17	ok	1786946905.731
6.83	0	901.58	ok	1786946906.064
7.732	0	711.09	ok	1786946906.966
8.443	0	261.24	ok	1786946907.677
8.777	0	219.1	ok	1786946908.011
9.11	0	121.46	ok	1786946908.344
9.444	0	26.45	ok	1786946908.678
9.778	0	82.44	ok	1786946909.012
10.111	0	28.41	ok	1786946909.345
10.445	0	25.42	ok	1786946909.679
10.779	0	35.19	ok	1786946910.013
11.112	0	28.92	ok	1786946910.346
11.446	0	20.23	ok	1786946910.680
11.78	0	33.25	ok	1786946911.014
12.113	0	37.38	ok	1786946911.347
12.447	0	31.25	ok	1786946911.681
12.781	0	26.43	ok	1786946912.015
13.114	0	26.35	ok	1786946912.348
13.448	0	25.69	ok	1786946912.682
13.782	0	62.3	ok	1786946913.016
14.115	0	21.84	ok	1786946913.349
14.449	0	24.8	ok	1786946913.683
14.783	0	33.76	ok	1786946914.017
15.116	0	28.01	ok	1786946914.350
15.45	0	28.91	ok	1786946914.684
15.784	0	27.15	ok	1786946915.018
16.117	0	22.18	ok	1786946915.351
16.451	0	21.73	ok	1786946915.685
16.785	0	23.25	ok	1786946916.019
17.118	0	26.22	ok	1786946916.352
17.452	0	25.23	ok	1786946916.686
17.786	0	22.02	ok	1786946917.020
18.12	0	23.39	ok	1786946917.354
18.453	0	27.19	ok	1786946917.687
18.787	0	27.0	ok	1786946918.021
19.121	0	21.88	ok	1786946918.355
19.454	0	26.22	ok	1786946918.688
19.788	0	25.48	ok	1786946919.022
20.122	0	24.3	ok	1786946919.356
20.455	0	22.91	ok	1786946919.689
20.789	0	24.04	ok	1786946920.023
21.123	0	33.25	ok	1786946920.357
21.456	0	49.42	ok	1786946920.690
21.79	0	33.24	ok	1786946921.024
22.124	0	22.76	ok	1786946921.358
22.457	0	41.93	ok	1786946921.691
22.791	0	31.78	ok	1786946922.025
23.125	0	24.04	ok	1786946922.359
23.459	0	23.25	ok	1786946922.693
23.792	0	31.71	ok	1786946923.026
24.126	0	28.19	ok	1786946923.360
24.459	0	32.38	ok	1786946923.693
24.793	0	46.79	ok	1786946924.027
25.127	0	32.85	ok	1786946924.361
25.46	0	31.61	ok	1786946924.694
25.794	0	30.43	ok	1786946925.028
26.128	0	34.89	ok	1786946925.362
26.461	0	30.21	ok	1786946925.695
26.795	0	28.15	ok	1786946926.029
27.129	0	27.52	ok	1786946926.363
27.462	0	32.85	ok	1786946926.696
27.796	0	29.62	ok	1786946927.030
28.13	0	29.69	ok	1786946927.364
28.463	0	29.1	ok	1786946927.697
28.797	0	23.47	ok	1786946928.031
29.13	0	22.22	ok	1786946928.364
29.464	0	27.85	ok	1786946928.698
29.798	0	20.55	ok	1786946929.032
30.131	0	25.59	ok	1786946929.365
30.465	0	35.61	ok	1786946929.699
30.799	0	21.68	ok	1786946930.033
31.132	0	24.46	ok	1786946930.366
31.466	0	31.41	ok	1786946930.700
31.8	0	24.62	ok	1786946931.034
32.134	0	29.65	ok	1786946931.368
32.467	0	21.48	ok	1786946931.701
32.801	0	28.53	ok	1786946932.035
33.135	0	32.32	ok	1786946932.369
33.468	0	43.44	ok	1786946932.702
33.802	0	32.04	ok	1786946933.036
34.136	0	33.21	ok	1786946933.370
34.469	0	29.83	ok	1786946933.703
34.803	0	23.25	ok	1786946934.037
35.136	0	31.9	ok	1786946934.370
35.47	0	20.75	ok	1786946934.704
35.804	0	25.09	ok	1786946935.038
36.137	0	24.33	ok	1786946935.371
36.471	0	24.84	ok	1786946935.705
36.805	0	27.93	ok	1786946936.039
37.138	0	25.63	ok	1786946936.372
37.472	0	27.68	ok	1786946936.706
37.806	0	32.44	ok	1786946937.040
38.139	0	21.3	ok	1786946937.373
38.473	0	31.99	ok	1786946937.707
38.807	0	22.25	ok	1786946938.041
39.14	0	29.77	ok	1786946938.374
39.474	0	28.13	ok	1786946938.708
39.808	0	33.15	ok	1786946939.042
40.141	0	27.36	ok	1786946939.375
40.475	0	27.56	ok	1786946939.709
40.809	0	33.39	ok	1786946940.043
41.142	0	27.38	ok	1786946940.376
41.476	0	24.08	ok	1786946940.710
41.81	0	27.06	ok	1786946941.044
42.143	0	21.88	ok	1786946941.377
42.477	0	39.56	ok	1786946941.711
42.811	0	32.83	ok	1786946942.045
43.144	0	22.6	ok	1786946942.378
43.478	0	23.53	ok	1786946942.712
43.812	0	31.05	ok	1786946943.046
44.145	0	32.39	ok	1786946943.379
44.479	0	30.09	ok	1786946943.713
44.813	0	25.59	ok	1786946944.047
45.146	0	26.95	ok	1786946944.380
45.48	0	28.86	ok	1786946944.714
45.814	0	38.09	ok	1786946945.048
46.147	0	28.64	ok	1786946945.381
46.481	0	32.68	ok	1786946945.715
46.814	0	32.52	ok	1786946946.048
47.148	0	30.48	ok	1786946946.382
47.482	0	31.96	ok	1786946946.716
47.816	0	24.53	ok	1786946947.050
48.149	0	37.78	ok	1786946947.383
48.483	0	31.64	ok	1786946947.717
48.817	0	29.14	ok	1786946948.051
49.15	0	29.24	ok	1786946948.384
49.484	0	26.41	ok	1786946948.718
49.818	0	35.97	ok	1786946949.052
50.151	0	34.33	ok	1786946949.385
50.485	0	32.37	ok	1786946949.719
50.819	0	25.16	ok	1786946950.053
51.152	0	33.65	ok	1786946950.386
51.486	0	32.74	ok	1786946950.720
51.82	0	32.21	ok	1786946951.054
52.154	0	29.38	ok	1786946951.388
52.487	0	24.68	ok	1786946951.721
52.821	0	32.12	ok	1786946952.055
53.155	0	46.8	ok	1786946952.389
53.488	0	32.58	ok	1786946952.722
53.822	0	30.91	ok	1786946953.056
54.155	0	39.52	ok	1786946953.389
54.489	0	26.04	ok	1786946953.723
54.823	0	34.66	ok	1786946954.057
55.156	0	32.67	ok	1786946954.390
55.49	0	28.6	ok	1786946954.724
55.824	0	25.66	ok	1786946955.058
56.158	0	35.6	ok	1786946955.392
56.491	0	34.83	ok	1786946955.725
56.825	0	36.54	ok	1786946956.059
57.159	0	34.36	ok	1786946956.393
57.492	0	37.58	ok	1786946956.726
57.826	0	27.02	ok	1786946957.060
58.16	0	26.14	ok	1786946957.394
58.493	0	40.48	ok	1786946957.727
58.827	0	29.93	ok	1786946958.061
59.161	0	31.89	ok	1786946958.395
59.494	0	36.23	ok	1786946958.728
59.828	0	34.13	ok	1786946959.062
60.162	0	38.81	ok	1786946959.396
60.495	0	22.64	ok	1786946959.729
60.829	0	28.91	ok	1786946960.063
61.163	0	30.09	ok	1786946960.397
61.497	0	35.61	ok	1786946960.731
61.83	0	39.92	ok	1786946961.064
62.164	0	24.34	ok	1786946961.398
62.498	0	28.33	ok	1786946961.732
62.831	0	40.38	ok	1786946962.065
63.165	0	25.1	ok	1786946962.399
63.499	0	29.89	ok	1786946962.733
63.832	0	25.34	ok	1786946963.066
64.166	0	30.97	ok	1786946963.400
64.5	0	33.56	ok	1786946963.734
64.833	0	28.93	ok	1786946964.067
65.167	0	34.2	ok	1786946964.401
65.5	0	33.24	ok	1786946964.734
65.834	0	32.66	ok	1786946965.068
66.168	0	29.41	ok	1786946965.402
66.502	0	35.04	ok	1786946965.736
66.835	0	31.16	ok	1786946966.069
67.169	0	29.12	ok	1786946966.403
67.503	0	32.61	ok	1786946966.737
67.836	0	35.56	ok	1786946967.070
68.17	0	37.05	ok	1786946967.404
68.504	0	28.72	ok	1786946967.738
68.837	0	25.48	ok	1786946968.071
69.171	0	28.31	ok	1786946968.405
69.505	0	33.03	ok	1786946968.739
69.838	0	34.05	ok	1786946969.072
70.172	0	27.98	ok	1786946969.406
70.506	0	28.73	ok	1786946969.740
70.839	0	31.43	ok	1786946970.073
71.173	0	56.56	ok	1786946970.407
71.507	0	44.38	ok	1786946970.741
71.84	0	33.72	ok	1786946971.074
72.174	0	32.42	ok	1786946971.408
72.507	0	33.36	ok	1786946971.741
72.841	0	22.82	ok	1786946972.075
73.175	0	31.89	ok	1786946972.409
73.508	0	33.96	ok	1786946972.742
73.842	0	29.84	ok	1786946973.076
74.176	0	35.06	ok	1786946973.410
74.509	0	84.36	ok	1786946973.743
74.843	0	28.33	ok	1786946974.077
75.177	0	30.71	ok	1786946974.411
75.51	0	28.86	ok	1786946974.744
75.844	0	28.54	ok	1786946975.078
76.178	0	23.5	ok	1786946975.412
76.511	0	32.76	ok	1786946975.745
76.845	0	21.82	ok	1786946976.079
77.179	0	29.82	ok	1786946976.413
77.512	0	26.91	ok	1786946976.746
77.846	0	32.64	ok	1786946977.080
78.18	0	57.96	ok	1786946977.414
78.513	0	31.52	ok	1786946977.747
78.847	0	24.08	ok	1786946978.081
79.181	0	36.77	ok	1786946978.415
79.514	0	33.72	ok	1786946978.748
79.848	0	30.32	ok	1786946979.082
80.182	0	24.99	ok	1786946979.416
80.515	0	32.96	ok	1786946979.749
80.849	0	29.69	ok	1786946980.083
81.183	0	35.6	ok	1786946980.417
81.516	0	32.41	ok	1786946980.750
81.85	0	23.04	ok	1786946981.084
82.184	0	35.89	ok	1786946981.418
82.517	0	27.1	ok	1786946981.751
82.851	0	22.94	ok	1786946982.085
83.185	0	34.49	ok	1786946982.419
83.518	0	35.77	ok	1786946982.752
83.852	0	31.05	ok	1786946983.086
84.185	0	35.6	ok	1786946983.419
84.519	0	28.97	ok	1786946983.753
84.853	0	34.69	ok	1786946984.087
85.186	0	37.48	ok	1786946984.420
