epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786946898	15.6	0.0	14.2	0.19	902.4	7783.1	0.00	0.00
1786946903	7.0	2.2	2.8	0.18	934.8	7783.1	0.00	0.01
1786946908	12.3	6.4	3.0	0.16	911.2	7783.1	0.01	0.02
1786946913	16.6	12.8	3.0	0.15	905.3	7783.1	0.02	0.04
1786946918	15.9	13.3	3.6	0.14	914.9	7783.1	0.02	0.04
1786946923	16.1	12.9	3.0	0.13	917.9	7783.1	0.02	0.04
1786946929	17.6	12.8	3.4	0.12	920.1	7783.1	0.02	0.04
1786946934	14.9	13.1	3.0	0.11	922.5	7783.1	0.02	0.04
1786946939	16.3	12.9	3.6	0.18	921.9	7783.1	0.02	0.04
1786946944	13.6	12.9	3.0	0.16	924.6	7783.1	0.02	0.04
1786946949	16.5	12.8	2.2	0.15	928.9	7783.1	0.02	0.04
1786946954	15.8	12.8	1.2	0.14	931.3	7783.1	0.02	0.04
1786946959	16.0	13.0	1.4	0.13	949.3	7783.1	0.02	0.04
1786946964	14.3	13.1	2.0	0.12	978.1	7783.1	0.02	0.04
1786946969	14.8	12.6	1.0	0.11	981.0	7783.1	0.02	0.04
1786946974	14.7	12.8	1.2	0.10	985.1	7783.1	0.02	0.04
1786946979	15.4	12.8	1.0	0.09	990.3	7783.1	0.02	0.04
1786946984	15.0	13.0	1.2	0.08	980.5	7783.1	0.02	0.04
1786946989	12.5	12.9	1.2	0.08	983.9	7783.1	0.02	0.04
1786946994	14.8	12.8	1.0	0.15	989.3	7783.1	0.02	0.04
