epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786946529	14.8	0.0	14.2	0.13	905.3	7783.1	0.00	0.00
1786946534	8.2	3.2	2.6	0.12	934.0	7783.1	0.00	0.01
1786946540	6.0	3.2	3.0	0.11	879.5	7783.1	0.01	0.01
1786946545	7.4	3.0	2.4	0.10	894.2	7783.1	0.01	0.01
1786946550	7.6	3.0	3.2	0.09	900.6	7783.1	0.01	0.01
1786946555	8.9	3.0	2.4	0.09	902.2	7783.1	0.01	0.01
1786946560	8.8	3.4	3.0	0.08	893.0	7783.1	0.01	0.01
1786946565	8.0	3.0	2.4	0.07	896.4	7783.1	0.01	0.01
1786946570	6.6	3.0	3.2	0.07	909.2	7783.1	0.01	0.01
1786946575	7.4	3.2	2.4	0.06	912.4	7783.1	0.01	0.01
1786946580	8.8	3.0	2.0	0.06	919.0	7783.1	0.01	0.01
1786946585	5.8	3.0	1.8	0.13	923.5	7783.1	0.01	0.01
1786946590	8.5	3.2	1.2	0.12	927.9	7783.1	0.01	0.01
1786946595	4.4	3.0	1.0	0.11	932.8	7783.1	0.01	0.01
1786946600	4.4	3.2	1.0	0.10	924.4	7783.1	0.01	0.01
1786946605	7.9	3.0	1.0	0.09	927.5	7783.1	0.01	0.01
1786946610	6.8	3.0	1.0	0.09	938.1	7783.1	0.01	0.01
1786946615	5.2	3.2	1.8	0.08	953.1	7783.1	0.01	0.01
1786946620	7.5	2.8	1.0	0.07	957.8	7783.1	0.01	0.01
1786946625	5.0	-1	1.0	0.06	948.4	7783.1	0.00	0.01
