t_rel	session	ms	outcome	t_abs
0.202	0	18.3	ok	1786949300.347
0.535	0	18.9	ok	1786949300.680
0.869	0	18.24	ok	1786949301.014
1.203	0	18.79	ok	1786949301.348
1.537	0	19.72	ok	1786949301.682
1.87	0	19.35	ok	1786949302.015
2.204	0	21.18	ok	1786949302.349
2.537	0	18.28	ok	1786949302.682
2.871	0	17.92	ok	1786949303.016
3.205	0	18.73	ok	1786949303.350
3.538	0	19.16	ok	1786949303.683
3.872	0	22.01	ok	1786949304.017
4.206	0	17.96	ok	1786949304.351
4.539	0	17.73	ok	1786949304.684
4.873	0	19.73	ok	1786949305.018
5.207	0	17.52	ok	1786949305.352
5.54	0	17.39	ok	1786949305.685
5.874	0	17.61	ok	1786949306.019
6.208	0	18.5	ok	1786949306.353
6.541	0	17.17	ok	1786949306.686
6.875	0	17.59	ok	1786949307.020
7.209	0	18.4	ok	1786949307.354
7.542	0	18.14	ok	1786949307.687
7.876	0	17.63	ok	1786949308.021
8.21	0	17.39	ok	1786949308.355
8.543	0	17.71	ok	1786949308.688
8.877	0	17.63	ok	1786949309.022
9.211	0	18.0	ok	1786949309.356
9.545	0	17.84	ok	1786949309.690
9.878	0	1013.5	ok	1786949310.023
10.892	0	1232.54	ok	1786949311.037
12.125	0	457.97	ok	1786949312.270
12.583	0	359.47	ok	1786949312.728
12.942	0	420.49	ok	1786949313.087
13.363	0	378.68	ok	1786949313.508
13.742	0	426.12	ok	1786949313.887
14.168	0	355.36	ok	1786949314.313
14.523	0	409.44	ok	1786949314.668
14.933	0	395.82	ok	1786949315.078
15.329	0	361.2	ok	1786949315.474
15.69	0	395.59	ok	1786949315.835
16.086	0	362.85	ok	1786949316.231
16.449	0	366.26	ok	1786949316.594
16.815	0	441.5	ok	1786949316.960
17.257	0	458.84	ok	1786949317.402
17.716	0	402.49	ok	1786949317.861
18.119	0	382.91	ok	1786949318.264
18.502	0	338.4	ok	1786949318.647
18.84	0	402.98	ok	1786949318.985
19.243	0	363.33	ok	1786949319.388
19.607	0	390.97	ok	1786949319.752
19.998	0	378.46	ok	1786949320.143
20.377	0	428.69	ok	1786949320.522
20.805	0	365.8	ok	1786949320.950
21.171	0	346.65	ok	1786949321.316
21.518	0	385.3	ok	1786949321.663
21.904	0	368.41	ok	1786949322.049
22.272	0	384.57	ok	1786949322.417
22.657	0	439.79	ok	1786949322.802
23.097	0	373.81	ok	1786949323.242
23.471	0	353.45	ok	1786949323.616
23.824	0	392.84	ok	1786949323.969
24.217	0	417.56	ok	1786949324.362
24.635	0	339.66	ok	1786949324.780
24.975	0	422.9	ok	1786949325.120
25.398	0	345.48	ok	1786949325.543
25.743	0	368.76	ok	1786949325.888
26.112	0	389.4	ok	1786949326.257
26.502	0	382.66	ok	1786949326.647
26.885	0	412.92	ok	1786949327.030
27.298	0	371.53	ok	1786949327.443
27.669	0	370.22	ok	1786949327.814
28.04	0	362.97	ok	1786949328.185
28.403	0	393.42	ok	1786949328.548
28.797	0	384.34	ok	1786949328.942
29.181	0	405.01	ok	1786949329.326
29.586	0	427.4	ok	1786949329.731
30.014	0	364.52	ok	1786949330.159
30.378	0	413.45	ok	1786949330.523
30.792	0	324.75	ok	1786949330.937
31.125	0	414.21	ok	1786949331.270
31.54	0	351.98	ok	1786949331.685
31.892	0	416.46	ok	1786949332.037
32.308	0	352.23	ok	1786949332.453
32.661	0	337.96	ok	1786949332.806
32.999	0	382.74	ok	1786949333.144
33.382	0	368.39	ok	1786949333.527
33.75	0	397.32	ok	1786949333.895
34.148	0	377.33	ok	1786949334.293
34.525	0	423.63	ok	1786949334.670
34.949	0	388.36	ok	1786949335.094
