epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786944591	3.4	2.2	0.0	0.10	589.7	7783.1	0.00	0.00
1786944596	19.9	8.2	0.0	0.09	592.4	7783.1	0.01	0.02
1786944601	9.8	8.6	0.0	0.08	592.9	7783.1	0.02	0.02
1786944606	9.2	8.8	0.0	0.08	593.6	7783.1	0.02	0.02
1786944611	8.2	8.6	0.0	0.07	595.3	7783.1	0.02	0.02
1786944616	10.4	8.6	0.0	0.06	595.5	7783.1	0.02	0.02
1786944621	11.6	8.8	0.0	0.06	595.5	7783.1	0.02	0.02
1786944626	8.2	8.6	0.0	0.05	596.3	7783.1	0.02	0.02
1786944631	10.8	9.0	0.0	0.05	596.5	7783.1	0.02	0.02
1786944636	11.4	8.6	0.0	0.04	597.6	7783.1	0.02	0.02
1786944641	10.4	8.8	0.0	0.04	597.6	7783.1	0.02	0.02
1786944646	10.6	8.6	0.0	0.04	600.1	7783.1	0.02	0.02
1786944651	9.8	8.8	0.0	0.03	600.1	7783.1	0.02	0.02
1786944656	12.1	8.8	0.0	0.03	600.6	7783.1	0.02	0.02
1786944661	12.1	8.6	0.0	0.03	601.1	7783.1	0.02	0.02
1786944666	7.9	9.1	0.0	0.03	601.8	7783.1	0.02	0.02
1786944671	7.9	9.1	0.0	0.02	602.8	7783.1	0.02	0.02
1786944676	9.8	8.8	0.0	0.02	603.3	7783.1	0.02	0.02
1786944681	11.4	8.8	0.0	0.02	603.8	7783.1	0.02	0.02
