epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786947024	18.0	0.0	16.8	0.09	907.0	7783.1	0.00	0.00
1786947029	9.2	2.8	3.4	0.08	938.6	7783.1	0.00	0.01
1786947034	10.0	5.4	4.0	0.08	927.7	7783.1	0.01	0.01
1786947039	20.5	15.4	3.4	0.07	930.1	7783.1	0.02	0.04
1786947044	23.4	16.2	4.2	0.06	922.9	7783.1	0.02	0.04
1786947049	20.7	17.1	3.6	0.06	912.7	7783.1	0.02	0.04
1786947054	21.5	20.1	4.7	0.05	915.7	7783.1	0.02	0.04
1786947059	24.0	20.0	4.2	0.05	918.0	7783.1	0.02	0.04
1786947064	24.7	19.0	4.0	0.12	921.5	7783.1	0.02	0.04
1786947069	22.6	15.4	4.2	0.11	937.9	7783.1	0.02	0.04
1786947074	17.7	14.5	2.4	0.11	933.0	7783.1	0.02	0.04
1786947079	14.9	14.5	1.2	0.10	935.4	7783.1	0.02	0.04
1786947085	18.2	14.2	1.2	0.09	943.3	7783.1	0.02	0.04
1786947090	16.8	14.0	1.4	0.08	980.7	7783.1	0.02	0.04
1786947095	18.0	14.4	1.8	0.07	995.2	7783.1	0.02	0.04
1786947100	14.7	14.5	1.2	0.07	986.2	7783.1	0.02	0.04
1786947105	16.4	14.2	1.2	0.06	990.6	7783.1	0.02	0.04
1786947110	17.4	14.2	1.0	0.06	993.1	7783.1	0.02	0.04
1786947115	14.3	14.7	1.2	0.05	996.2	7783.1	0.02	0.04
1786947120	18.7	15.5	1.6	0.05	989.1	7783.1	0.02	0.04
1786947125	37.1	-1	-1	0.12	636.9	7783.1	0.01	0.02
