epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786948113	17.0	0.2	16.0	0.22	889.7	7783.1	0.00	0.00
1786948118	6.4	2.4	3.2	0.20	933.7	7783.1	0.00	0.01
1786948123	8.0	3.6	3.4	0.19	927.4	7783.1	0.01	0.01
1786948128	21.0	16.6	2.8	0.17	929.8	7783.1	0.03	0.05
1786948133	23.7	15.3	3.6	0.16	936.9	7783.1	0.03	0.04
1786948138	23.1	15.7	2.8	0.13	928.1	7783.1	0.03	0.04
1786948143	20.3	15.7	3.8	0.12	931.0	7783.1	0.03	0.04
1786948148	20.2	15.6	2.8	0.11	933.5	7783.1	0.03	0.04
1786948153	22.7	15.3	3.0	0.10	935.9	7783.1	0.03	0.04
1786948158	19.1	16.1	3.6	0.18	945.2	7783.1	0.03	0.05
1786948163	19.3	15.9	2.0	0.16	936.2	7783.1	0.03	0.04
1786948168	15.2	15.8	1.4	0.15	938.6	7783.1	0.03	0.05
1786948173	16.9	15.7	1.2	0.14	946.5	7783.1	0.03	0.05
1786948178	18.4	15.6	1.2	0.12	982.8	7783.1	0.03	0.05
1786948183	17.3	15.9	2.0	0.11	996.1	7783.1	0.03	0.05
1786948188	18.1	15.9	1.0	0.10	1001.0	7783.1	0.03	0.05
1786948193	19.6	15.8	1.0	0.10	992.9	7783.1	0.03	0.04
1786948198	15.6	16.0	1.4	0.09	1000.2	7783.1	0.03	0.05
1786948203	19.6	15.6	1.2	0.08	1002.4	7783.1	0.03	0.04
1786948208	35.0	16.4	1.0	0.07	1006.5	7783.1	0.03	0.09
1786948213	35.4	-1	-1	0.07	578.1	7783.1	0.02	0.02
